# {"t_start": 1702627840.911134, "env_id": null} 
r,l,t
223635.0,2184,118.871221
257345.0,1242,187.384813
340175.0,1323,254.942474
461295.0,1232,316.300297
364425.0,1111,378.127261
356170.0,943,428.301503
405615.0,1161,491.461577
358565.0,968,546.123736
271090.0,851,594.13766
259780.0,608,625.851629
465335.0,1132,688.909643
474210.0,1091,751.054859
368635.0,988,804.269512
353085.0,818,852.527292
441755.0,960,905.786482
265980.0,761,949.053298
492330.0,1145,1013.801902
261960.0,731,1056.14458
406015.0,974,1109.736719
367385.0,1098,1171.797727
347695.0,1048,1229.973554
413645.0,1067,1290.988963
397135.0,924,1341.34086
401055.0,1184,1406.161172
393240.0,1023,1462.393504
397495.0,964,1517.552417
407340.0,923,1567.739226
333755.0,920,1618.020454
353440.0,1045,1675.794903
506660.0,1041,1734.482531
567030.0,1125,1798.136693
399625.0,1060,1857.271982
639710.0,10000,2412.533719
460135.0,1028,2472.999861
373170.0,1045,2532.15775
393200.0,891,2582.79529
514510.0,1037,2640.749814
271685.0,745,2683.50281
408755.0,1051,2742.514674
470900.0,993,2799.148783
263375.0,713,2838.546507
268725.0,790,2883.02579
399560.0,1011,2940.923534
377560.0,821,2989.473573
280330.0,723,3029.291976
276645.0,726,3071.192075
403760.0,867,3121.235909
436645.0,1031,3179.647712
270410.0,711,3218.646212
466240.0,1204,3287.988188
467530.0,1121,3349.401629
398790.0,965,3404.58625
412340.0,1043,3463.684746
408970.0,1057,3522.447971
383145.0,905,3573.186363
266225.0,733,3615.144683
396500.0,1012,3673.126785
396045.0,931,3724.783701
468360.0,993,3782.425745
392835.0,895,3833.824572
444855.0,979,3889.848468
374090.0,1052,3948.198436
283130.0,730,3990.86123
465305.0,1005,4048.745774
352825.0,998,4103.345858
345325.0,949,4158.186977
363165.0,1101,4218.110612
563060.0,1206,4288.1213
383985.0,842,4333.789126
411935.0,1050,4395.078895
370200.0,1058,4454.00756
407205.0,1003,4511.470623
362250.0,1019,4568.964263
466965.0,1022,4627.449134
523580.0,1032,4684.9144
459700.0,1043,4743.757
264840.0,737,4785.197027
356705.0,1008,4839.383064
407485.0,1007,4896.862908
559550.0,1139,4962.187455
352425.0,993,5018.441583
391790.0,907,5070.074274
455615.0,1304,5143.195017
274275.0,755,5186.221298
551295.0,1158,5251.758521
470525.0,1056,5310.207938
369280.0,1095,5372.679711
455420.0,1011,5430.148433
352080.0,1032,5488.036023
461285.0,1318,5559.948829
357270.0,1055,5618.091931
371780.0,817,5664.900748
480340.0,1039,5721.549896
413885.0,1059,5779.133296
276585.0,730,5820.266799
340100.0,964,5871.804774
388930.0,937,5925.829771
415235.0,1041,5982.569448
279230.0,734,6024.948367
424210.0,1017,6082.754014
266835.0,746,6122.745433
359755.0,1075,6185.496758
416935.0,1038,6243.739254
420000.0,1034,6302.026577
456625.0,1012,6359.220813
285350.0,735,6401.509251
404855.0,1008,6458.939756
275925.0,740,6498.4389
417215.0,1004,6554.864937
415225.0,1025,6612.359996
416375.0,1005,6669.762091
390295.0,917,6720.59331
363005.0,1030,6778.850524
280795.0,730,6821.144313
273830.0,748,6864.054151
343820.0,907,6914.87164
387570.0,800,6959.535922
489675.0,1047,7018.304399
471760.0,1285,7090.084596
448550.0,926,7144.643941
388925.0,957,7196.316953
268070.0,724,7238.43073
380860.0,922,7289.576348
272760.0,757,7332.961718
410880.0,1056,7392.291743
451755.0,1014,7449.32479
333815.0,945,7500.938468
407655.0,1020,7558.65458
360525.0,1102,7622.546028
364315.0,987,7679.612988
395905.0,953,7731.518085
266015.0,714,7772.79242
263725.0,740,7812.724492
393250.0,925,7866.926477
520810.0,1040,7923.422438
394515.0,1080,7981.24141
473705.0,1085,8042.238735
393430.0,955,8093.523992
410340.0,1035,8150.638628
264770.0,763,8192.420815
281955.0,748,8234.450222
275040.0,739,8275.575642
402685.0,1015,8333.008356
350525.0,1050,8391.320869
277260.0,773,8435.120345
280440.0,751,8476.86486
421895.0,1059,8535.751957
469795.0,1001,8592.311938
440405.0,990,8649.567828
368515.0,810,8693.740701
393840.0,1152,8757.987988
255285.0,760,8800.864045
348340.0,1027,8858.4502
387235.0,974,8913.89036
257205.0,718,8953.289612
435435.0,956,9008.075956
302495.0,811,9052.035355
560820.0,1225,9120.086843
338595.0,969,9172.562602
411445.0,1032,9229.728759
473500.0,994,9284.744881
440750.0,929,9335.899145
375740.0,1051,9395.877409
394170.0,990,9449.332682
271155.0,736,9491.60796
402125.0,1013,9548.704331
421005.0,1033,9606.807398
406905.0,1028,9664.633329
427500.0,1010,9719.485597
374345.0,1021,9776.755237
410535.0,1009,9833.075319
353885.0,999,9888.97295
347550.0,1034,9946.295802
373470.0,1033,10003.34728
480545.0,1026,10059.744444
399905.0,950,10111.504513
409205.0,1043,10168.278582
414025.0,915,10218.647118
412390.0,1025,10276.208538
569745.0,1040,10337.122326
545925.0,1034,10395.603187
394585.0,927,10447.726782
371070.0,1006,10503.91088
381330.0,917,10555.190072
403200.0,989,10612.650791
267015.0,719,10651.126178
