# {"t_start": 1702627840.9684935, "env_id": null} 
r,l,t
226340.0,2333,128.508626
280830.0,1416,203.9651
345695.0,1364,272.31283
353115.0,1189,335.326084
434140.0,1045,392.009456
391500.0,1030,448.234295
282555.0,878,496.769455
350415.0,903,545.876256
475850.0,1221,612.219094
354195.0,1063,673.192245
458515.0,1092,732.145347
468185.0,1127,795.465936
356045.0,1058,854.751543
550360.0,1079,917.957618
461060.0,1053,976.684082
445385.0,943,1028.911002
477885.0,1082,1092.423253
566035.0,10000,1645.67152
366825.0,1057,1705.115954
359745.0,1029,1762.377142
353855.0,1037,1820.650827
358005.0,1024,1878.401524
565260.0,1229,1949.626232
394805.0,1019,2006.604101
404315.0,1018,2063.008925
359400.0,1020,2119.150352
480280.0,999,2175.19827
339970.0,1004,2229.121024
508460.0,1041,2288.658891
359250.0,997,2341.549366
393105.0,917,2394.516408
345600.0,1030,2451.606711
399215.0,996,2505.640969
488345.0,1041,2564.662773
399405.0,1080,2627.271966
342930.0,917,2678.561176
379405.0,859,2728.246571
353695.0,1051,2786.845921
309785.0,762,2830.69669
394995.0,914,2882.258715
273480.0,721,2923.454811
373455.0,956,2977.860102
395505.0,997,3035.582123
397235.0,961,3088.263563
395560.0,882,3138.823967
277560.0,726,3180.966543
351700.0,984,3237.966615
271365.0,723,3276.648003
512170.0,1022,3334.72985
361610.0,775,3378.153715
348200.0,784,3424.455985
363685.0,1043,3483.496504
396530.0,978,3536.583064
387415.0,948,3591.425965
299570.0,837,3637.116117
380090.0,942,3692.820666
467365.0,1021,3750.907989
268515.0,732,3790.499181
292895.0,772,3834.917216
397025.0,906,3885.448066
360545.0,1007,3942.337096
418125.0,1019,4000.836183
280895.0,733,4043.417151
267300.0,717,4086.091656
267945.0,754,4128.814567
267685.0,729,4167.329542
338630.0,1000,4223.805877
393930.0,1234,4294.65046
408540.0,996,4348.670267
520770.0,1018,4405.993334
555700.0,1221,4476.373877
336175.0,904,4527.400428
559135.0,1070,4586.511605
352410.0,1029,4644.893999
262370.0,735,4686.891824
453265.0,1030,4745.298016
532080.0,1040,4802.67998
413245.0,1090,4865.611268
407505.0,1039,4924.967479
290240.0,743,4967.794556
348765.0,943,5018.99028
340745.0,937,5071.621727
451545.0,1064,5133.704023
499850.0,1137,5198.37468
399485.0,1060,5257.686224
454110.0,951,5309.756253
563770.0,1139,5373.651346
354495.0,1077,5436.22631
401780.0,1057,5494.98985
518605.0,1047,5552.013425
416865.0,1038,5609.803097
486820.0,1044,5666.767464
387665.0,1005,5722.559276
359940.0,1051,5779.706534
411715.0,1050,5840.077756
451850.0,1105,5899.272527
414360.0,1088,5960.63224
424740.0,1012,6017.563036
351930.0,1023,6075.496383
270770.0,738,6115.307968
403940.0,1025,6173.486125
416050.0,999,6230.409134
416310.0,1046,6288.81633
444575.0,1070,6351.353885
438435.0,1168,6417.070805
268285.0,732,6458.991535
406810.0,1033,6516.78303
391595.0,1002,6570.515996
407585.0,1029,6631.15825
406930.0,1065,6690.257334
386610.0,950,6742.317805
375750.0,1044,6801.043888
271875.0,725,6843.201581
263385.0,744,6886.080988
273870.0,749,6928.929274
262525.0,748,6971.645406
413560.0,1000,7025.824435
455100.0,1200,7094.782865
345255.0,905,7145.725544
415635.0,1039,7203.06989
385515.0,944,7255.073545
332615.0,986,7312.131395
402795.0,941,7364.535845
363475.0,807,7412.132589
414225.0,1014,7469.253675
541875.0,1108,7529.257203
516205.0,1064,7591.61139
390390.0,1037,7650.477838
278885.0,732,7689.30933
459090.0,1110,7752.412988
659680.0,10000,8305.814437
389225.0,968,8361.69029
450870.0,1169,8426.839392
391105.0,914,8477.354825
273045.0,740,8519.62924
392420.0,893,8569.811339
276265.0,756,8612.811604
361300.0,1087,8672.897985
272160.0,716,8714.274092
413995.0,1102,8773.822223
392390.0,977,8829.493684
391285.0,973,8885.135409
615725.0,10000,9439.94061
259800.0,647,9476.403973
423805.0,1017,9533.62923
355520.0,1014,9591.211592
689230.0,10000,10144.81083
407480.0,1016,10201.521462
437595.0,981,10254.43942
334370.0,903,10305.083884
477340.0,1017,10362.336631
276480.0,725,10404.737271
401025.0,993,10461.191102
411480.0,989,10517.482124
397290.0,941,10569.496661
404090.0,1000,10627.317026
484575.0,970,10679.919758
409315.0,1042,10738.114678
470205.0,1050,10800.268126
407555.0,1144,10866.578207
408025.0,1070,10926.23598
279035.0,747,10969.157803
559130.0,1112,11030.049601
406870.0,1072,11092.379145
472240.0,1036,11150.537694
559425.0,1232,11220.959244
407265.0,1033,11278.289536
411135.0,1001,11332.288943
476125.0,1000,11388.818447
555735.0,1096,11452.319794
429215.0,1037,11509.68332
407315.0,891,11560.013164
451645.0,1405,11640.039989
413930.0,1012,11697.631118
502910.0,1152,11762.797345
269150.0,713,11801.344965
418675.0,1018,11858.582758
432590.0,1035,11916.255071
424595.0,1021,11973.096498
433765.0,1041,12034.452661
525725.0,1065,12093.776299
531760.0,1242,12164.374746
468160.0,1041,12222.029391
403285.0,1035,12280.706892
419040.0,1022,12338.991309
383535.0,932,12390.194957
375535.0,1013,12447.922872
340765.0,897,12498.655982
421500.0,1014,12556.329636
408750.0,1010,12613.524441
628655.0,10000,13166.072285
261555.0,711,13204.278579
272135.0,716,13246.024348
465895.0,1050,13305.025488
457085.0,978,13361.159022
392295.0,977,13414.541248
456085.0,989,13471.710269
346995.0,881,13520.393496
384220.0,894,13570.643165
259870.0,725,13613.104331
465585.0,973,13666.528691
558825.0,1184,13735.042419
360475.0,1004,13789.282027
441285.0,1077,13852.28671
417120.0,1043,13910.074661
399245.0,911,13960.671987
267935.0,719,14038.622198
274080.0,732,14066.423803
561915.0,1232,14116.295241
470545.0,1045,14157.064427
363690.0,1036,14198.071653
438310.0,1178,14246.00084
359430.0,990,14283.944004
262115.0,726,14313.94427
424895.0,1039,14356.224772
444045.0,1051,14396.843574
261285.0,710,14425.856898
395265.0,910,14463.048028
358080.0,986,14502.693068
558275.0,1202,14551.256798
402080.0,1003,14592.099219
397710.0,1118,14636.373633
415715.0,1051,14678.224349
419925.0,999,14718.661343
574745.0,1184,14765.527629
413170.0,985,14804.813898
354615.0,1052,14847.416811
355590.0,993,14886.585074
406725.0,1003,14926.594226
361020.0,1044,14968.887022
350285.0,952,15006.507498
384050.0,913,15043.707527
394880.0,1007,15083.24132
417850.0,1022,15124.970255
455445.0,956,15162.643766
412265.0,964,15200.976131
