# {"t_start": 1702627841.0406806, "env_id": null} 
r,l,t
467275.0,1014,6863.525233
398670.0,932,6915.180109
507260.0,912,6966.550305
510350.0,1143,7031.50254
344845.0,1013,7088.241917
268995.0,750,7131.042788
454675.0,1397,7209.148289
272710.0,774,7252.5779
262350.0,763,7296.027562
421330.0,1016,7354.055298
357890.0,1015,7411.657258
556665.0,1261,7479.798497
332605.0,901,7532.858939
512520.0,1055,7592.128635
351725.0,1011,7650.125595
403725.0,1017,7707.232673
531875.0,1046,7765.503337
380950.0,944,7818.155016
459185.0,1066,7876.161203
272020.0,748,7918.026451
267805.0,748,7959.455549
444270.0,846,8006.851574
458145.0,1033,8063.687861
339100.0,967,8114.909913
362660.0,1007,8171.466676
357460.0,1064,8232.052396
351485.0,1013,8284.992846
374070.0,818,8333.110342
415755.0,1076,8392.285143
279100.0,750,8435.254081
367050.0,1064,8493.4581
466060.0,1028,8551.175075
499420.0,1034,8612.056259
455735.0,1043,8670.692466
260055.0,754,8713.275434
267985.0,774,8756.059029
380415.0,1051,8814.195243
477760.0,1026,8872.636103
358675.0,1029,8929.495054
262630.0,732,8972.283316
463705.0,1086,9030.84028
383885.0,813,9073.848192
401330.0,1000,9129.888635
474240.0,1072,9191.327736
274240.0,733,9230.05171
396910.0,1027,9286.102519
418705.0,1036,9343.501652
359540.0,765,9385.589321
479740.0,1055,9446.993283
407315.0,1032,9505.019545
405190.0,1065,9563.739496
353745.0,1045,9622.247577
425975.0,1058,9682.421937
462735.0,999,9735.420161
567545.0,1075,9797.271776
462350.0,1077,9856.013288
420805.0,1028,9912.561008
260750.0,720,9953.891016
281640.0,732,9995.295767
279070.0,710,10032.713236
361545.0,1038,10090.373192
521490.0,1011,10145.751344
418320.0,1033,10202.836975
568835.0,1227,10272.950356
406055.0,889,10323.678926
410085.0,1020,10380.428734
545865.0,1243,10449.360576
561210.0,1296,10521.249405
352115.0,976,10578.155066
357860.0,956,10633.617333
340615.0,927,10684.949241
400075.0,1028,10742.664006
268970.0,718,10782.141573
334580.0,941,10838.440889
270305.0,745,10881.34938
344990.0,965,10934.24612
256955.0,734,10976.789294
510225.0,1009,11034.21798
415815.0,1018,11091.818902
346795.0,967,11144.799118
356170.0,1012,11201.536777
503810.0,1109,11265.285118
412775.0,1008,11321.69907
418630.0,1013,11378.96627
417325.0,1061,11438.084682
561630.0,1060,11496.477175
543055.0,1238,11567.11842
366065.0,1024,11625.464076
414785.0,976,11681.869197
398810.0,897,11733.03053
451930.0,1107,11793.303558
366185.0,1007,11850.133683
413890.0,991,11906.440953
420370.0,1003,11963.275385
461020.0,984,12016.171036
362165.0,776,12059.931751
411315.0,1016,12117.064353
538785.0,1007,12174.184756
422930.0,968,12229.521483
357475.0,1024,12287.779539
505070.0,1052,12346.459513
409180.0,953,12399.047422
386925.0,795,12446.553934
352425.0,1041,12504.922982
370850.0,998,12562.113764
405130.0,1014,12616.536086
384895.0,1019,12673.596828
392420.0,974,12728.554903
309240.0,822,12773.250068
416330.0,1026,12829.119742
357390.0,986,12884.661059
414395.0,982,12939.566053
448745.0,1084,12997.831912
459695.0,919,13047.908266
506415.0,993,13103.718932
471380.0,1022,13160.348158
533585.0,1023,13217.690248
420995.0,1010,13275.406163
403830.0,1069,13335.10157
308770.0,879,13384.893076
407870.0,994,13441.907373
420320.0,1015,13498.518949
564305.0,1145,13562.983511
352805.0,1019,13621.032035
351845.0,763,13664.875144
401185.0,959,13716.499405
259150.0,695,13757.317691
281080.0,733,13799.739296
369365.0,1042,13858.113481
276785.0,727,13897.236174
334015.0,929,13951.113567
409375.0,995,14047.793064
263315.0,705,14076.521413
485835.0,988,14116.412573
401030.0,1013,14155.885093
349170.0,998,14195.778803
361325.0,1000,14235.960879
478140.0,1023,14276.674114
363355.0,1006,14316.767196
285660.0,728,14346.373043
393075.0,1156,14391.379801
384330.0,765,14422.903779
350960.0,1033,14464.737085
464545.0,992,14504.591101
373305.0,1018,14546.435163
351505.0,907,14582.479756
407830.0,1020,14622.869298
370350.0,1028,14664.732244
416230.0,1004,14704.42488
460455.0,1013,14744.264126
358975.0,1037,14786.324592
412220.0,981,14825.440162
358830.0,1027,14866.043704
429395.0,1006,14906.862166
511885.0,1099,14950.904397
568930.0,1346,15004.357773
518430.0,1094,15049.166266
350765.0,993,15087.800253
410065.0,995,15128.530403
389990.0,945,15165.720839
350160.0,938,15202.850572
416340.0,993,15243.664365
463385.0,1021,15283.837906
343225.0,973,15321.856131
467940.0,1051,15364.469289
413770.0,1003,15404.57791
423030.0,1012,15444.251464
402835.0,950,15482.902051
394290.0,902,15519.286636
290375.0,725,15549.139748
407855.0,1027,15590.019449
486350.0,1100,15633.872513
439655.0,1197,15682.094526
577375.0,1201,15730.438314
265190.0,730,15760.621958
258015.0,722,15789.930859
355525.0,1011,15830.051793
396605.0,970,15869.495139
361360.0,1036,15911.642272
412235.0,1022,15953.603313
449170.0,1012,15993.042589
395910.0,999,16033.0897
414335.0,1033,16073.975646
399020.0,971,16112.91313
421430.0,977,16151.788437
558200.0,1103,16193.333011
353935.0,905,16228.946799
417250.0,963,16266.017056
270685.0,727,16295.019431
385895.0,893,16328.913369
269725.0,743,16358.615018
653535.0,10000,16746.430295
413225.0,982,16786.329471
517100.0,1016,16826.069837
445640.0,1077,16869.826652
413275.0,1025,16908.82073
551275.0,1074,16952.935901
549185.0,1257,17003.618455
394035.0,974,17041.608269
471550.0,1104,17085.878782
353440.0,762,17116.668031
502320.0,1100,17161.466325
559425.0,1035,17202.547465
465520.0,1003,17243.246891
385860.0,909,17279.888561
271575.0,718,17308.9746
267730.0,736,17338.186433
411270.0,952,17377.382767
392995.0,951,17415.821807
514565.0,1087,17459.322908
403915.0,955,17497.62193
415955.0,1007,17536.963698
274635.0,707,17565.097559
421535.0,1012,17604.120913
563105.0,1064,17645.455735
261840.0,729,17674.058895
353240.0,940,17709.810799
269235.0,725,17737.729681
408715.0,1026,17774.769945
358605.0,1004,17813.544595
471700.0,998,17850.542964
411335.0,1039,17890.93153
454020.0,876,17925.758522
560295.0,1074,17967.267353
400685.0,949,18004.974272
362465.0,1019,18045.297503
394060.0,932,18083.099645
396000.0,1232,18132.827413
274705.0,710,18160.800378
357870.0,987,18200.782529
423040.0,957,18238.421587
559135.0,1250,18288.989938
276015.0,729,18317.487159
389650.0,1069,18360.323643
399390.0,971,18398.916982
405395.0,1000,18439.803488
523650.0,1020,18481.436567
342985.0,966,18520.934128
408980.0,1023,18559.929453
510185.0,998,18600.906733
356135.0,990,18641.081469
392800.0,891,18676.938888
554450.0,1173,18722.817614
360220.0,991,18763.680768
405020.0,904,18799.534765
515035.0,1095,18843.316815
394945.0,881,18878.984023
557400.0,1178,18924.525541
361690.0,1017,18964.109371
360835.0,1037,19004.473877
390670.0,910,19039.781643
497145.0,974,19079.126427
401400.0,972,19116.195276
405000.0,917,19151.259987
266990.0,723,19178.747016
411460.0,1022,19216.253814
408045.0,1015,19254.820657
548085.0,1070,19295.961133
463405.0,1039,19335.92829
548935.0,1137,19378.857014
453570.0,1074,19418.150581
562865.0,1019,19457.682551
553140.0,1257,19504.503829
271790.0,714,19532.49598
298140.0,859,19566.206607
357570.0,930,19602.669563
274010.0,716,19630.53178
353740.0,990,19670.027365
454790.0,997,19708.658682
406460.0,1022,19749.332466
454715.0,1042,19789.219573
471575.0,1217,19836.384353
410490.0,965,19873.739058
470245.0,1037,19913.228847
354330.0,1060,19955.035749
552960.0,1069,19995.569502
431085.0,973,20032.79561
453730.0,956,20070.488115
552090.0,1078,20114.11191
415660.0,960,20153.11043
414410.0,973,20191.548589
345770.0,927,20228.135296
411010.0,1019,20269.719857
417575.0,1037,20311.133247
506530.0,1242,20360.539697
287030.0,725,20389.656429
394430.0,956,20428.494788
459445.0,955,20466.270461
351835.0,984,20505.732052
392400.0,932,20542.661326
403375.0,968,20581.924156
343430.0,927,20618.957835
341245.0,891,20655.060729
266235.0,725,20683.933918
353650.0,992,20723.58116
274360.0,734,20753.641467
338270.0,931,20791.795855
260610.0,727,20821.358148
357575.0,1015,20860.767787
392355.0,998,20901.529589
412150.0,1005,20943.330438
417675.0,1019,20983.932446
559225.0,1190,21032.665996
364830.0,991,21071.659137
408465.0,1014,21112.243929
407455.0,1042,21154.540909
427665.0,848,21188.24227
400260.0,964,21227.282308
398245.0,900,21262.933818
486705.0,1028,21303.307026
355020.0,1061,21346.68294
353515.0,1016,21386.177266
263470.0,728,21415.47866
416210.0,1019,21456.432165
628245.0,10000,21850.845557
561645.0,1188,21897.100313
415315.0,982,21937.097187
398945.0,878,21970.823216
269150.0,713,22000.330888
412520.0,1023,22042.049804
454100.0,1074,22084.079286
456135.0,984,22122.870127
441985.0,1077,22166.700209
349670.0,991,22204.048316
454650.0,1110,22248.504151
359740.0,1049,22289.00545
357420.0,978,22328.0851
425795.0,984,22365.492344
480830.0,1023,22405.793356
361040.0,1006,22444.317404
412570.0,1000,22484.455929
352430.0,999,22524.294374
343945.0,990,22563.927483
437055.0,1090,22608.17951
338780.0,990,22647.461401
411585.0,990,22686.549329
406315.0,925,22724.249077
469405.0,999,22764.874873
554415.0,1225,22813.417745
477675.0,1002,22854.038587
391470.0,971,22891.659508
358880.0,1005,22931.594438
407710.0,1002,22972.340495
277210.0,724,23001.748995
346560.0,967,23041.163836
361375.0,999,23081.359393
542280.0,1113,23126.490184
352570.0,1013,23167.648265
401700.0,993,23206.153645
411145.0,1032,23247.752284
563905.0,1203,23296.64831
564120.0,1228,23345.736623
455920.0,985,23383.925492
376185.0,1032,23425.96083
416265.0,1007,23467.216444
341680.0,913,23504.67966
341085.0,911,23541.951164
472015.0,1196,23590.275546
511530.0,1011,23630.208843
456585.0,959,23669.276518
387730.0,878,23703.811175
259150.0,722,23732.99966
462695.0,913,23769.195141
357455.0,1007,23808.481321
412375.0,1015,23848.603121
254680.0,732,23877.194109
399765.0,1023,23917.595931
369675.0,1002,23956.338252
552535.0,1168,24001.669701
404820.0,993,24040.438582
357370.0,1029,24079.950604
387375.0,924,24117.653527
404465.0,896,24154.163007
406255.0,945,24191.768864
366605.0,1015,24233.084503
411125.0,1025,24274.22206
401500.0,1183,24321.806221
405330.0,952,24360.77057
417985.0,1014,24399.771334
569005.0,1026,24440.643463
343850.0,994,24480.546489
416255.0,1021,24519.803077
411790.0,1020,24560.384135
359760.0,1008,24599.026436
466385.0,1035,24640.217917
417555.0,1001,24679.981133
264040.0,723,24707.775291
395985.0,1014,24749.419224
274865.0,727,24777.537832
440210.0,1068,24821.275093
360615.0,996,24861.955874
467730.0,1025,24902.017141
412005.0,977,24941.665313
428025.0,994,24981.759382
548935.0,1219,25030.051894
282555.0,714,25059.221663
412885.0,992,25098.3421
406980.0,1012,25140.227902
427265.0,1043,25182.675175
439345.0,1034,25224.3314
419535.0,1020,25266.394346
409130.0,1002,25307.24156
495830.0,1078,25351.240289
448975.0,1209,25399.596271
396715.0,917,25436.94296
447565.0,918,25474.550234
402285.0,910,25510.791683
398965.0,928,25547.712708
363715.0,1001,25587.464217
463335.0,997,25628.063266
397535.0,994,25667.925693
269945.0,737,25698.067746
276625.0,717,25726.550176
500805.0,1190,25775.324138
550040.0,1129,25821.12719
268300.0,726,25850.435302
277790.0,723,25878.417552
386435.0,908,25915.761401
402725.0,981,25954.362797
472515.0,1015,25994.442686
273830.0,734,26022.661031
394470.0,893,26058.359608
273815.0,739,26087.902912
269620.0,745,26118.011562
503980.0,1074,26160.176959
563005.0,1070,26202.927646
382630.0,922,26239.623637
400850.0,840,26272.9089
343035.0,916,26310.273692
464575.0,1018,26350.598951
355655.0,959,26389.127977
395380.0,987,26428.133228
343540.0,933,26463.732538
267915.0,723,26492.504816
409200.0,1023,26533.1351
270290.0,726,26561.842098
556860.0,1199,26608.365969
351900.0,1013,26648.697815
406340.0,1002,26688.590394
405610.0,1032,26731.410332
396925.0,977,26771.273515
403955.0,990,26811.438691
353680.0,926,26849.318052
428525.0,982,26889.428975
410815.0,982,26928.818228
335935.0,950,26967.891782
550995.0,1063,27011.222122
369045.0,1008,27052.440099
340080.0,905,27088.863459
420010.0,1034,27130.807049
406605.0,922,27168.886944
386930.0,910,27206.669106
508640.0,1055,27248.655327
512315.0,1069,27292.419818
459995.0,1092,27336.954826
350670.0,987,27377.311039
414550.0,997,27418.61086
356625.0,1005,27454.934796
472820.0,1043,27491.053956
414190.0,1043,27535.063989
550755.0,1145,27583.539649
347295.0,973,27624.729463
441820.0,878,27662.270042
446350.0,1085,27707.369275
452490.0,1092,27752.494326
467345.0,1021,27795.028028
424350.0,978,27836.662682
414070.0,1030,27878.850786
406170.0,1027,27921.630008
501805.0,1164,27969.816066
360345.0,1000,28010.829527
413050.0,987,28051.510047
345520.0,929,28090.711371
263750.0,719,28120.496253
420800.0,958,28160.902941
515770.0,1131,28207.534767
473545.0,1002,28248.15326
445765.0,1085,28292.034026
452030.0,1090,28336.004364
560775.0,1262,28387.006952
393580.0,966,28426.32407
358070.0,998,28467.517143
415990.0,1020,28509.272704
