# {"t_start": 1702673770.5571601, "env_id": null} 
r,l,t
226450.0,2859,153.886967
230925.0,2506,282.727046
228585.0,1894,388.677209
237405.0,1744,512.452676
236890.0,800,567.849119
224085.0,1266,657.806918
254270.0,1240,748.247112
234010.0,1191,831.771588
232005.0,1885,953.217649
266340.0,1766,1036.779017
254015.0,1210,1097.555426
231515.0,1108,1152.384508
243345.0,1371,1219.048674
249410.0,1349,1287.528356
233440.0,1087,1340.108256
229490.0,762,1378.580544
258670.0,916,1423.819422
263100.0,1644,1506.91032
254605.0,977,1556.422412
256315.0,1072,1609.046052
225865.0,744,1647.580695
256225.0,850,1691.349473
348315.0,1215,1751.32003
445440.0,1112,1808.082746
382830.0,1373,1878.412764
451285.0,1584,1957.555132
350505.0,1243,2021.544858
240050.0,957,2068.39748
435735.0,1443,2140.50363
497470.0,1769,2229.202135
212160.0,721,2266.106952
233215.0,974,2315.427133
332395.0,1357,2381.807624
241210.0,969,2431.217062
240620.0,985,2478.915586
237500.0,1111,2535.701394
260150.0,1387,2605.358223
250165.0,1135,2662.79873
237220.0,797,2702.699369
235890.0,898,2747.534613
237770.0,645,2779.863448
228890.0,900,2824.550942
231255.0,861,2868.352466
251540.0,977,2915.540235
242410.0,1018,2967.337144
240440.0,859,3011.277068
229455.0,936,3056.753963
239535.0,939,3105.762105
234495.0,910,3150.994835
239520.0,978,3200.606672
237915.0,972,3248.038334
228065.0,908,3293.042005
222240.0,822,3335.73899
225905.0,881,3379.955858
225195.0,794,3419.476574
231390.0,834,3459.86552
247455.0,1028,3510.818986
224805.0,860,3554.916799
227225.0,1063,3606.660324
230030.0,790,3645.868804
220280.0,791,3687.037133
232570.0,963,3734.049283
317485.0,1240,3797.072252
217245.0,932,3843.306528
237785.0,913,3888.147017
239355.0,753,3926.544151
226265.0,947,3975.989018
223725.0,716,4009.989402
238335.0,723,4047.271816
239250.0,971,4095.519635
239380.0,1091,4151.736608
215890.0,935,4197.283053
241005.0,975,4246.887912
232770.0,820,4287.484049
312040.0,992,4337.783903
231125.0,894,4382.670617
235500.0,929,4428.906517
253900.0,1058,4484.205356
243460.0,1016,4533.332811
220670.0,645,4565.330194
230560.0,865,4609.662533
243395.0,966,4659.361139
228560.0,769,4698.013664
255065.0,898,4742.94362
339180.0,1120,4800.259997
239380.0,719,4834.320794
223905.0,780,4873.922359
322365.0,1136,4931.695967
228280.0,643,4964.293986
225710.0,781,5003.097584
220440.0,778,5042.705389
224825.0,867,5086.244709
234320.0,838,5129.677616
215440.0,804,5169.685809
228535.0,917,5215.175066
219065.0,804,5255.21998
215425.0,723,5292.96654
204145.0,761,5330.941476
246945.0,898,5376.468108
231490.0,825,5416.449779
243020.0,859,5460.299461
224470.0,782,5499.665354
231620.0,827,5543.158764
242795.0,877,5587.920493
238855.0,974,5635.749138
236910.0,781,5675.278755
226930.0,831,5718.676828
233520.0,841,5760.078416
242485.0,821,5803.333082
317800.0,847,5844.695322
324630.0,1101,5902.210063
244730.0,766,5941.270588
319960.0,1110,5998.846516
241750.0,796,6038.365211
347910.0,964,6085.33718
243545.0,808,6128.363517
332865.0,994,6176.782094
253625.0,721,6214.153782
233160.0,729,6252.253098
238885.0,826,6293.360579
248140.0,905,6338.752367
232185.0,801,6381.490048
228310.0,809,6421.902997
249820.0,626,6453.630229
232425.0,796,6494.257678
245445.0,827,6534.770282
329705.0,1073,6590.411982
215150.0,873,6634.862615
384610.0,1021,6686.677361
237965.0,713,6721.151057
303530.0,740,6759.32183
262240.0,666,6792.907721
234365.0,716,6829.440416
225235.0,808,6870.742865
237445.0,907,6915.969194
239445.0,941,6964.870504
228480.0,792,7004.855447
247160.0,874,7049.829162
243955.0,791,7089.275422
240075.0,704,7124.013249
233390.0,701,7161.187762
235135.0,879,7205.815188
237940.0,796,7245.753574
347590.0,1182,7305.166743
236065.0,720,7342.520196
245670.0,917,7388.652977
244215.0,1057,7441.481391
316910.0,973,7499.796765
229455.0,842,7564.7819
259190.0,1007,7627.199486
236910.0,895,7671.611545
405230.0,1115,7728.590333
232000.0,696,7763.353819
256830.0,903,7809.067435
232385.0,843,7852.461724
346975.0,940,7899.565315
390300.0,1224,7962.598067
235395.0,665,7995.48996
333390.0,1014,8046.251111
228560.0,689,8080.675288
333190.0,913,8126.572728
231820.0,674,8162.169136
235520.0,958,8209.454021
223465.0,787,8248.521217
229195.0,725,8285.892692
232435.0,851,8329.875573
324410.0,993,8378.253824
235165.0,857,8421.793258
337035.0,1062,8474.466872
248530.0,728,8511.659323
240725.0,839,8555.427726
236750.0,839,8596.459036
340235.0,1165,8655.749846
225215.0,1018,8707.295877
364535.0,1046,8760.155228
383185.0,976,8810.873124
376905.0,1038,8862.915246
335505.0,1079,8919.543484
314905.0,951,8967.181807
253815.0,907,9015.724167
372155.0,1331,9085.038016
245555.0,841,9126.103466
376550.0,1187,9185.349484
233515.0,795,9227.400083
233130.0,691,9261.72033
341135.0,982,9312.456464
233030.0,796,9351.787092
330430.0,1049,9404.650629
382105.0,1278,9469.446911
239825.0,1016,9521.241171
357830.0,1218,9581.889857
250325.0,817,9624.888233
240045.0,769,9663.72657
315290.0,1056,9716.559887
226445.0,856,9761.049306
228835.0,807,9800.930487
237955.0,817,9844.46403
227605.0,856,9886.005359
237375.0,742,9923.420256
236495.0,853,9967.13612
321055.0,1046,10019.522844
324375.0,1089,10073.246156
224260.0,780,10111.849806
230325.0,789,10154.279095
236990.0,838,10195.110023
339855.0,1142,10252.920327
322620.0,988,10303.946689
228555.0,760,10343.089845
228945.0,812,10383.544908
400320.0,1104,10440.438679
318405.0,1034,10492.646414
333465.0,1201,10552.442284
339310.0,998,10603.993994
247130.0,913,10650.199209
256735.0,945,10697.299381
233170.0,791,10739.72799
319080.0,922,10786.298904
244805.0,870,10831.729476
250515.0,801,10871.823522
219015.0,800,10912.775477
238445.0,840,10956.393267
222950.0,627,10987.987357
240600.0,910,11034.468863
228810.0,1045,11087.220768
241200.0,827,11127.779763
234055.0,852,11172.777385
231850.0,820,11213.463515
324320.0,893,11259.182633
216140.0,816,11302.141697
247440.0,990,11350.64864
225725.0,678,11386.933346
256320.0,778,11426.495574
242490.0,788,11466.362678
229560.0,759,11505.174739
363725.0,1150,11563.450688
237610.0,764,11603.469221
226760.0,685,11637.271443
251565.0,749,11676.000492
240750.0,893,11722.463264
315735.0,871,11767.306934
241740.0,879,11812.860664
233440.0,732,11848.569332
232645.0,779,11890.717815
233615.0,742,11927.199431
325845.0,1127,11984.635473
318795.0,909,12030.124986
229870.0,723,12067.584258
381705.0,984,12118.564769
240640.0,654,12151.394438
237635.0,702,12185.626402
438385.0,1288,12251.067713
440990.0,960,12301.34341
287125.0,678,12335.493368
246195.0,883,12380.222833
305405.0,797,12420.536448
274985.0,1059,12473.94436
229510.0,735,12511.573009
282830.0,748,12551.935972
232765.0,811,12592.359649
264945.0,800,12635.064514
328705.0,942,12682.399397
217835.0,669,12715.78565
362420.0,911,12761.657786
246830.0,716,12799.572855
248205.0,925,12846.269715
244870.0,844,12890.003176
226595.0,728,12917.815925
279330.0,737,12945.284948
252985.0,896,12979.374638
256975.0,736,13006.963251
287120.0,794,13036.671825
237270.0,764,13065.520461
323290.0,870,13098.228708
320405.0,928,13133.579085
242210.0,743,13162.365626
230000.0,681,13188.030518
332830.0,892,13221.727874
226115.0,722,13248.610527
296020.0,719,13275.416957
325410.0,1083,13315.991342
322655.0,1098,13357.167428
236470.0,730,13384.524301
234030.0,703,13411.396965
331620.0,1021,13450.07948
394060.0,1246,13497.139552
261640.0,1025,13535.405032
339810.0,1055,13574.958239
321645.0,879,13608.373712
246080.0,885,13640.64812
231790.0,752,13668.507501
333795.0,1006,13704.992198
266135.0,890,13738.100912
241395.0,823,13768.312307
239470.0,828,13798.660586
232160.0,700,13824.348259
323120.0,976,13860.062481
233620.0,770,13887.969451
332475.0,877,13920.309583
228020.0,778,13948.363599
238125.0,740,13975.73691
229685.0,612,13997.710096
213450.0,760,14025.967259
230205.0,773,14054.640393
279635.0,716,14080.586571
237635.0,637,14104.103959
253255.0,881,14136.040861
233985.0,780,14165.134211
238725.0,833,14195.271057
393575.0,973,14231.309281
400825.0,1115,14271.75471
256195.0,975,14307.592998
340320.0,1056,14346.648337
240155.0,766,14375.09127
241965.0,868,14406.545727
236755.0,791,14435.216164
232595.0,747,14462.126512
240025.0,716,14488.460701
244475.0,870,14519.901653
229350.0,821,14550.574784
238485.0,724,14576.736325
327250.0,1018,14613.785043
314905.0,914,14647.054903
224000.0,760,14675.082061
342320.0,914,14708.284424
339705.0,1108,14748.739128
250525.0,901,14781.410007
232620.0,745,14809.065548
229055.0,744,14836.200627
245015.0,781,14865.403908
238715.0,698,14890.753291
240695.0,785,14919.905072
335230.0,1045,14957.951219
276840.0,880,14990.176593
237400.0,766,15018.079399
332410.0,1067,15056.814564
265700.0,858,15087.616874
324365.0,850,15118.976461
340200.0,1046,15156.784809
241400.0,922,15190.521852
322230.0,925,15224.161878
243225.0,812,15254.56757
232825.0,796,15283.726288
231130.0,701,15309.112925
232465.0,723,15335.279839
325080.0,942,15369.825413
226400.0,849,15400.494396
342690.0,1064,15439.094275
409945.0,1079,15477.740557
320935.0,951,15513.166259
244600.0,771,15540.913476
275270.0,723,15567.437315
334205.0,1017,15604.290681
334270.0,1117,15645.309272
236700.0,844,15675.955701
256130.0,884,15708.00834
333160.0,992,15744.400817
249230.0,1006,15781.016624
283390.0,823,15811.271049
241585.0,820,15841.1122
237620.0,786,15870.506839
337880.0,916,15904.033067
292775.0,749,15931.668212
234570.0,798,15960.515892
322120.0,1043,15998.639421
275165.0,752,16026.047591
323010.0,850,16057.225614
273135.0,744,16084.289588
232465.0,770,16112.309677
239430.0,770,16141.422019
322215.0,904,16174.101529
229225.0,824,16204.202986
279625.0,796,16233.435854
243235.0,684,16258.751223
247230.0,880,16290.58494
249875.0,704,16316.531104
243585.0,895,16348.914726
314600.0,994,16385.068533
223460.0,747,16412.189327
279480.0,704,16438.042197
211390.0,681,16462.596256
328860.0,1093,16502.145886
274415.0,744,16529.107885
211905.0,833,16560.007646
239990.0,1009,16597.030563
246800.0,909,16630.231569
221865.0,756,16657.561586
233985.0,820,16687.642038
238665.0,691,16712.633122
234405.0,791,16741.548346
243560.0,844,16772.350862
329230.0,1064,16811.552175
237850.0,815,16840.866969
232030.0,762,16868.684962
374410.0,1011,16905.279019
248895.0,898,16938.196826
321885.0,991,16974.096092
381660.0,1008,17011.075766
