# {"t_start": 1702673770.5580146, "env_id": null} 
r,l,t
230255.0,774,5643.305048
288405.0,811,5686.168751
214190.0,821,5727.241778
341285.0,929,5773.422985
244630.0,711,5810.718804
247325.0,657,5843.787914
238770.0,821,5887.454481
237195.0,657,5920.516479
238535.0,855,5962.368725
256210.0,875,6007.465311
234885.0,852,6051.172482
249740.0,888,6095.800301
340135.0,1123,6153.817806
231690.0,752,6189.712491
326285.0,1165,6251.27465
242130.0,873,6293.837232
327535.0,965,6343.743763
232980.0,815,6384.22695
233695.0,823,6427.715998
250820.0,808,6467.653634
319930.0,852,6512.246084
321105.0,954,6559.611739
382175.0,1230,6622.399384
233495.0,793,6661.694575
228945.0,801,6701.717951
240230.0,781,6741.194223
318845.0,989,6792.197697
238700.0,947,6839.0149
270210.0,964,6889.370091
237315.0,970,6939.028525
320745.0,1110,6993.666681
242245.0,741,7031.753748
242300.0,941,7078.684928
238810.0,906,7124.685949
233080.0,797,7167.212014
235420.0,907,7212.65731
234265.0,909,7258.752687
237610.0,847,7300.228955
230790.0,792,7342.421031
274550.0,920,7388.653572
225525.0,843,7429.987037
256855.0,1059,7489.41686
231740.0,810,7553.431288
237925.0,908,7614.431451
324955.0,1186,7673.065173
239760.0,1004,7723.605029
231230.0,839,7767.782897
239285.0,1014,7819.564494
234930.0,763,7857.906051
242555.0,961,7905.577023
236120.0,886,7950.543024
242920.0,950,7999.829564
342515.0,1143,8055.288568
329220.0,1078,8110.922221
335750.0,1182,8169.824927
253525.0,807,8210.165054
230815.0,871,8254.324576
232155.0,764,8292.788016
322410.0,1011,8344.678704
231075.0,707,8381.462893
237840.0,865,8422.67216
237610.0,885,8467.503499
235650.0,858,8511.168664
375450.0,969,8561.443712
375170.0,963,8608.649998
258225.0,1023,8661.029576
357765.0,1068,8714.310789
244145.0,839,8758.287361
397735.0,1148,8816.685308
250155.0,777,8855.910851
401775.0,957,8903.132062
242100.0,836,8947.4395
263490.0,1051,9003.111756
259050.0,953,9053.05363
245795.0,762,9091.838274
240350.0,810,9131.847701
341125.0,977,9181.984457
218250.0,941,9228.828878
254910.0,791,9268.7849
283370.0,956,9318.509639
241135.0,930,9364.669223
237550.0,810,9405.063848
317815.0,955,9454.935886
250835.0,953,9502.163587
242825.0,846,9545.962499
328280.0,933,9592.997014
244575.0,1040,9645.277063
253600.0,1043,9697.674637
210490.0,897,9742.770592
225985.0,747,9781.500068
247885.0,823,9824.820845
225890.0,693,9858.809649
251030.0,768,9897.571452
337355.0,1214,9957.391135
239640.0,862,10000.798804
226110.0,872,10045.819974
314405.0,981,10096.031383
251170.0,979,10143.96162
238365.0,824,10186.745473
236245.0,733,10222.192922
225320.0,765,10261.182324
252495.0,990,10312.281792
233025.0,856,10356.498511
244995.0,917,10402.941127
240275.0,794,10442.399665
243600.0,822,10485.616323
241735.0,884,10530.688426
247890.0,1036,10583.299894
231200.0,792,10622.766318
239605.0,923,10669.315876
376700.0,1063,10722.732142
233105.0,825,10766.741847
240215.0,968,10814.568107
228345.0,780,10854.400482
225750.0,833,10898.532106
240360.0,827,10939.427966
235345.0,799,10981.847548
238175.0,943,11028.848637
252580.0,884,11073.962956
201950.0,734,11112.119495
228785.0,746,11148.093352
224490.0,828,11191.725616
242910.0,919,11238.641867
230890.0,833,11282.208714
245750.0,943,11329.394938
233290.0,732,11367.408448
235165.0,700,11401.917938
378610.0,1397,11472.941572
232925.0,687,11507.124315
242300.0,822,11550.347718
331020.0,1160,11610.102722
242475.0,951,11657.637373
235115.0,713,11694.85194
272570.0,824,11736.417516
329320.0,1161,11795.892424
246065.0,836,11840.281626
240155.0,772,11879.657128
232330.0,720,11918.12487
225560.0,882,11962.909556
322490.0,963,12009.930369
242360.0,854,12054.048717
235870.0,784,12093.773466
