# {"t_start": 1703810166.8364305, "env_id": null} 
r,l,t
-1622721.75,7980,261.17258
-1852036.25,7982,539.111637
-766374.25,7535,798.521952
-952808.0,6527,1027.579645
-890511.75,7525,1295.506561
580014.75,4116,1444.483071
-1467026.0,7960,1720.224051
-395291.75,6130,1962.391803
-193550.25,7250,2219.4095
-61985.25,10000,2546.06621
609817.75,4724,2711.153742
-698179.75,6581,2932.735197
-465699.75,10000,3256.576543
-1019823.5,6149,3482.137987
-741970.25,7887,3758.854253
-874408.25,6509,3999.631325
-144356.25,10000,4354.441319
-1403309.5,6137,4552.747304
-711009.25,6582,4778.099648
-849708.5,6374,4999.229215
-184520.0,5533,5208.996265
-168344.75,6937,5467.913153
-56299.75,8286,5752.849674
-477554.25,9127,6069.486589
-34318.75,6866,6307.963522
-756100.0,9054,6613.963879
-1270342.75,5277,6794.429001
-1567094.5,5023,6965.088161
-555214.5,4846,7130.67188
-1991805.0,9009,7430.208323
-1374303.75,4521,7582.809693
-1137987.25,7196,7822.662468
-1085802.75,5042,7985.944937
797299.5,4845,8148.198308
-1248950.5,6113,8350.911607
-204410.25,5913,8551.630583
-1189348.75,9408,8856.607978
-2011876.75,8210,9129.526701
-1014348.75,9681,9448.868682
939127.25,4914,9603.441396
-1053605.5,4078,9742.16672
-1379187.5,6759,9965.249233
-1522777.25,5036,10135.970895
-1171217.5,7147,10373.494738
-587653.0,7213,10609.68767
-1179189.25,6501,10827.780277
-1718142.0,6460,11038.191225
-724666.75,7999,11296.985065
1124258.5,10000,11607.836521
1280959.75,10000,11926.349812
-683977.0,8308,12275.007118
293760.5,7034,12514.05014
-1373924.0,7973,12778.118917
-768276.5,6275,12996.956507
-967028.25,9267,13326.878297
139209.0,10000,13681.651206
-1646182.25,4945,13855.701103
-177160.25,7090,14106.916164
-505757.75,5170,14296.785239
-1162200.25,6838,14548.615148
-659666.25,7556,14828.976892
2047159.0,10000,15161.27449
-721087.5,8185,15444.858526
-553614.75,6892,15680.823153
-392557.0,6495,15917.101676
-1103857.75,5527,16118.369362
-312327.0,7055,16368.491578
-100741.5,6128,16575.98065
-727066.5,7154,16818.089642
-1078992.5,6834,17058.484972
-647926.25,7256,17461.732904
783163.5,6204,17679.878414
-1527284.0,7933,17956.610414
-1545080.75,7412,18218.313403
-1304133.5,7621,18604.583471
-800207.75,8138,19093.203289
-866883.5,7617,19469.703745
-520783.5,7463,19927.274452
-175331.25,7649,20381.328309
-1175260.5,5165,20688.244737
-1314170.5,5394,20939.210189
-1553011.0,5811,21140.021311
-118044.0,7983,21412.167238
-852453.0,7294,21661.429608
-1415890.25,5177,21839.938532
-1265827.75,8880,22135.910526
1407863.75,7805,22399.673489
-1086079.5,4577,22553.827752
-735771.25,7594,22807.045977
-845898.5,7813,23067.197124
-85154.0,7740,23316.733007
-367742.0,6411,23527.911781
-871811.75,7912,23789.585378
354643.0,6576,24012.122096
-290191.75,8225,24282.731362
-1154924.25,6419,24497.079012
-933754.0,7930,24756.615952
-1917364.25,6100,24958.031019
-199376.25,7730,25211.088385
-232225.0,8404,25485.834601
-1801563.75,8321,25759.552876
-598981.5,6249,25967.415877
