eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,total_timesteps,value_loss
7467.2,-1356518.9833333334,0.000255584716796875,117,6400,6.144114971160889,128000,0.29686540365219116
7467.2,-1356518.9833333334,-3.6597251892089844e-05,117,6500,6.144031524658203,130000,0.34315216541290283
7467.2,-1356518.9833333334,0.0013971328735351562,117,6600,6.139133930206299,132000,3.0815303325653076
7467.2,-1356518.9833333334,0.0018655657768249512,116,6700,6.135026454925537,134000,0.04797523841261864
7590.4375,-1363133.296875,-0.0001264810562133789,116,6800,6.139536380767822,136000,0.8862951397895813
7590.4375,-1363133.296875,-0.00013244152069091797,116,6900,6.1405181884765625,138000,2.902255058288574
7590.4375,-1363133.296875,0.0019325017929077148,116,7000,6.133988380432129,140000,1.4890333414077759
7590.4375,-1363133.296875,0.0004876255989074707,116,7100,6.126605987548828,142000,1.0218536853790283
7590.4375,-1363133.296875,9.876489639282227e-05,116,7200,6.139906883239746,144000,0.29710274934768677
7670.411764705882,-1358029.3529411764,0.0005304813385009766,116,7300,6.109949588775635,146000,3.5265305042266846
7597.277777777777,-1358789.0,-2.2649765014648438e-06,116,7400,6.130157947540283,148000,2.4211723804473877
7597.277777777777,-1358789.0,-0.001446843147277832,116,7500,6.006617069244385,150000,1.0621236562728882
7593.473684210527,-1334142.8289473683,-0.016210079193115234,116,7600,1.8281123638153076,152000,1.5032871961593628
7593.473684210527,-1334142.8289473683,-0.062424659729003906,115,7700,2.653176784515381,154000,3.792297840118408
7593.473684210527,-1334142.8289473683,-0.03263700008392334,115,7800,3.542443037033081,156000,0.4096077084541321
7593.473684210527,-1334142.8289473683,0.0016984939575195312,115,7900,5.125392913818359,158000,2.8095908164978027
7593.473684210527,-1334142.8289473683,0.0028012990951538086,115,8000,5.691301345825195,160000,2.8477044105529785
7593.473684210527,-1334142.8289473683,0.0001760721206665039,115,8100,6.10582971572876,162000,2.89662504196167
7593.473684210527,-1334142.8289473683,-0.001356959342956543,115,8200,5.260411739349365,164000,2.287008285522461
7454.55,-1256820.875,0.022519230842590332,115,8300,4.022580623626709,166000,2.9289398193359375
7240.304347826087,-1140954.2608695652,-3.814697265625e-06,115,8400,6.084300994873047,168000,1.4516578912734985
7240.304347826087,-1140954.2608695652,-0.00015866756439208984,115,8500,6.078281402587891,170000,1.0366556644439697
7240.304347826087,-1140954.2608695652,0.0008626580238342285,115,8600,5.924854278564453,172000,0.522901177406311
7240.304347826087,-1140954.2608695652,-0.02276742458343506,115,8700,4.5619707107543945,174000,6.285109043121338
7240.304347826087,-1140954.2608695652,0.0017464160919189453,114,8800,2.9948811531066895,176000,5.100050926208496
7240.304347826087,-1140954.2608695652,0.003224015235900879,114,8900,0.7538832426071167,178000,4.197161674499512
7240.304347826087,-1140954.2608695652,-0.00024628639221191406,115,9000,0.4458298683166504,180000,2.950408935546875
7240.304347826087,-1140954.2608695652,0.0008363127708435059,115,9100,0.8701726198196411,182000,0.10586199909448624
7240.304347826087,-1140954.2608695652,-7.30752944946289e-05,115,9200,2.148719072341919,184000,1.9671571254730225
7240.304347826087,-1140954.2608695652,-0.0010535717010498047,115,9300,2.9114575386047363,186000,0.11746778339147568
7240.304347826087,-1140954.2608695652,-0.00033485889434814453,115,9400,3.5375587940216064,188000,2.322603225708008
7240.304347826087,-1140954.2608695652,0.00014418363571166992,115,9500,4.529139041900635,190000,0.7352903485298157
7240.304347826087,-1140954.2608695652,0.00039833784103393555,115,9600,6.030738830566406,192000,2.6637141704559326
7240.304347826087,-1140954.2608695652,0.14427858591079712,115,9700,6.066051006317139,194000,0.001145604532212019
7252.083333333333,-1082818.6458333333,0.0017200708389282227,115,9800,5.622712135314941,196000,6.925065040588379
7270.88,-1062881.84,0.003741323947906494,115,9900,5.735276222229004,198000,4.274454593658447
7297.384615384615,-1078425.8461538462,0.0029529929161071777,115,10000,5.1009416580200195,200000,4.990962982177734
7334.518518518518,-1061357.4722222222,0.002355635166168213,115,10100,6.052203178405762,202000,0.8098225593566895
7334.518518518518,-1061357.4722222222,0.0002837181091308594,114,10200,6.072282314300537,204000,0.15170644223690033
7334.518518518518,-1061357.4722222222,-0.0006251335144042969,114,10300,5.787718772888184,206000,3.7551822662353516
7334.518518518518,-1061357.4722222222,-0.0032606124877929688,114,10400,5.30483341217041,208000,0.7447813153266907
7334.518518518518,-1061357.4722222222,-0.011458992958068848,114,10500,2.7760777473449707,210000,3.258042573928833
7334.518518518518,-1061357.4722222222,-0.0021326541900634766,114,10600,1.7144867181777954,212000,2.1200156211853027
7334.518518518518,-1061357.4722222222,0.00243985652923584,114,10700,4.9913330078125,214000,2.5598793029785156
7334.518518518518,-1061357.4722222222,0.0019898414611816406,114,10800,5.539214134216309,216000,2.9608848094940186
7334.518518518518,-1061357.4722222222,-0.0007277727127075195,114,10900,5.681624412536621,218000,2.09885311126709
7243.5,-1041112.2678571428,-0.0003459453582763672,114,11000,5.326469421386719,220000,8.90400505065918
7162.7,-1026463.4416666667,-0.001592874526977539,113,11100,4.5834150314331055,222000,1.8703620433807373
7129.387096774193,-1006103.0645161291,-0.008025765419006348,113,11200,0.9805811643600464,224000,5.156020164489746
7129.387096774193,-1006103.0645161291,-0.023505210876464844,113,11300,1.4989004135131836,226000,2.3884437084198
7129.387096774193,-1006103.0645161291,-0.010906219482421875,113,11400,1.04061758518219,228000,1.084046721458435
7129.387096774193,-1006103.0645161291,-0.00022041797637939453,113,11500,0.3638266623020172,230000,4.018040180206299
7129.387096774193,-1006103.0645161291,0.00016754865646362305,113,11600,0.21368813514709473,232000,2.1964097023010254
7129.387096774193,-1006103.0645161291,-9.715557098388672e-05,113,11700,0.5771349668502808,234000,2.3384833335876465
7129.387096774193,-1006103.0645161291,-0.0007271766662597656,114,11800,2.756726026535034,236000,0.020809052512049675
7129.387096774193,-1006103.0645161291,0.0013585090637207031,114,11900,2.6618568897247314,238000,0.029621046036481857
7129.387096774193,-1006103.0645161291,0.0004113316535949707,114,12000,3.847121477127075,240000,0.04406818747520447
7129.387096774193,-1006103.0645161291,0.0032939910888671875,114,12100,5.366069793701172,242000,2.8378098011016846
7129.387096774193,-1006103.0645161291,0.07122856378555298,113,12200,6.074526786804199,244000,0.00023773196153342724
7129.387096774193,-1006103.0645161291,0.017242372035980225,113,12300,5.840713977813721,246000,0.04601622745394707
7129.387096774193,-1006103.0645161291,0.014305651187896729,113,12400,4.671348571777344,248000,1.9301421642303467
7129.387096774193,-1006103.0645161291,0.007961273193359375,113,12500,3.753527879714966,250000,3.1690328121185303
7142.5625,-985648.4609375,-0.09969115257263184,113,12600,5.160175323486328,252000,0.22663816809654236
7214.857142857143,-984021.1928571429,0.0027381181716918945,113,12700,5.755307197570801,254000,4.255776405334473
7214.857142857143,-984021.1928571429,-0.017568111419677734,113,12800,3.6732735633850098,256000,1.6377582550048828
7214.857142857143,-984021.1928571429,-0.03900599479675293,113,12900,2.004899263381958,258000,3.768399477005005
7214.857142857143,-984021.1928571429,-0.016005992889404297,113,13000,2.4722743034362793,260000,1.0149338245391846
7214.857142857143,-984021.1928571429,0.0035335421562194824,113,13100,1.8495181798934937,262000,2.047578811645508
7214.857142857143,-984021.1928571429,0.0003789067268371582,113,13200,1.1696574687957764,264000,0.33936506509780884
7214.857142857143,-984021.1928571429,-0.0005506277084350586,113,13300,0.46256932616233826,266000,2.0432052612304688
7214.857142857143,-984021.1928571429,-0.0007288455963134766,113,13400,0.6300137639045715,268000,2.046170234680176
7214.857142857143,-984021.1928571429,0.0004811882972717285,113,13500,2.0386016368865967,270000,0.2955097556114197
7214.857142857143,-984021.1928571429,-0.00020551681518554688,113,13600,2.3160243034362793,272000,2.104463577270508
7214.857142857143,-984021.1928571429,0.00020819902420043945,113,13700,2.640124797821045,274000,2.1202774047851562
7214.857142857143,-984021.1928571429,-0.00017535686492919922,113,13800,2.3622612953186035,276000,0.31079956889152527
7214.857142857143,-984021.1928571429,-0.000912785530090332,114,13900,2.32606840133667,278000,0.2748658061027527
7214.857142857143,-984021.1928571429,-0.0004156827926635742,114,14000,2.4458746910095215,280000,2.104761838912964
7214.857142857143,-984021.1928571429,0.0003311038017272949,114,14100,1.8276855945587158,282000,0.5792174339294434
7214.857142857143,-984021.1928571429,3.999471664428711e-05,114,14200,1.8486278057098389,284000,0.28325995802879333
7214.857142857143,-984021.1928571429,-0.0014624595642089844,114,14300,1.6936919689178467,286000,0.2673279643058777
7214.857142857143,-984021.1928571429,-0.0008729696273803711,114,14400,0.16165807843208313,288000,2.017468214035034
7214.857142857143,-984021.1928571429,0.0001366138458251953,114,14500,0.11280465126037598,290000,0.5001407861709595
7292.222222222223,-975714.0833333334,0.002381563186645508,114,14600,0.21782135963439941,292000,0.40401190519332886
7500.51282051282,-910321.9038461539,0.0501554012298584,114,14700,0.9109941720962524,294000,1.5606515407562256
7500.51282051282,-910321.9038461539,0.0004988908767700195,114,14800,2.605921745300293,296000,3.4365437030792236
7500.51282051282,-910321.9038461539,0.00023877620697021484,114,14900,2.004149913787842,298000,6.109912872314453
7500.51282051282,-910321.9038461539,-0.015888094902038574,114,15000,2.6815712451934814,300000,0.21249613165855408
7500.51282051282,-910321.9038461539,-0.0020214319229125977,114,15100,1.2530208826065063,302000,0.18121007084846497
7500.51282051282,-910321.9038461539,-0.005735039710998535,114,15200,5.781563758850098,304000,4.8610734939575195
7500.51282051282,-910321.9038461539,0.08946049213409424,114,15300,6.117225646972656,306000,2.2079335394664668e-05
7500.51282051282,-910321.9038461539,-0.0018851757049560547,114,15400,5.916546821594238,308000,6.450196266174316
7500.51282051282,-910321.9038461539,-0.004346013069152832,114,15500,3.9582581520080566,310000,3.4003944396972656
7359.780487804878,-869363.5426829269,0.06150287389755249,114,15600,3.9743924140930176,312000,2.211306095123291
7359.780487804878,-869363.5426829269,-3.2067298889160156e-05,114,15700,6.044133186340332,314000,3.873157024383545
7287.2558139534885,-870082.5,-0.0011553764343261719,114,15800,6.004251956939697,316000,1.842651605606079
7287.2558139534885,-870082.5,0.03533828258514404,114,15900,3.837785243988037,318000,2.0796139240264893
7287.2558139534885,-870082.5,0.0008619427680969238,114,16000,4.112381935119629,320000,4.318208694458008
7287.2558139534885,-870082.5,0.0022841691970825195,114,16100,3.046456813812256,322000,4.495047569274902
7287.2558139534885,-870082.5,-0.13655531406402588,114,16200,1.632725477218628,324000,0.3771674931049347
7287.2558139534885,-870082.5,-0.0006580352783203125,114,16300,1.5154269933700562,326000,0.42641812562942505
7287.2558139534885,-870082.5,-0.00014078617095947266,114,16400,1.5590226650238037,328000,2.0773353576660156
7287.2558139534885,-870082.5,0.0008783936500549316,115,16500,1.696925401687622,330000,0.2033136785030365
7287.2558139534885,-870082.5,-0.0007728338241577148,115,16600,4.724474906921387,332000,0.9546344876289368
7287.2558139534885,-870082.5,0.000655829906463623,115,16700,5.960090160369873,334000,0.24012675881385803
7287.2558139534885,-870082.5,-0.009829521179199219,115,16800,4.6554646492004395,336000,4.484957695007324
7271.204545454545,-866175.6193181818,-0.0010963678359985352,115,16900,5.639963626861572,338000,2.281977415084839
7271.204545454545,-866175.6193181818,0.00015783309936523438,115,17000,6.032735347747803,340000,2.6673672199249268
7249.608695652174,-866511.375,0.0014865994453430176,114,17100,5.9816436767578125,342000,4.462593078613281
7238.531914893617,-848348.9521276596,0.0002853870391845703,114,17200,4.751620292663574,344000,5.744015216827393
7238.531914893617,-848348.9521276596,-0.008646726608276367,114,17300,3.2141785621643066,346000,4.304998397827148
7238.531914893617,-848348.9521276596,-0.009972572326660156,114,17400,1.2050809860229492,348000,0.9481838941574097
7238.531914893617,-848348.9521276596,-0.03630518913269043,115,17500,1.237913966178894,350000,0.37022465467453003
7238.531914893617,-848348.9521276596,-0.0004221200942993164,115,17600,1.7349603176116943,352000,2.0289223194122314
7238.531914893617,-848348.9521276596,-0.0003923177719116211,115,17700,2.2378692626953125,354000,2.0962562561035156
7238.531914893617,-848348.9521276596,-0.00010764598846435547,115,17800,2.4145874977111816,356000,1.7975883483886719
7238.531914893617,-848348.9521276596,0.0003122687339782715,115,17900,2.8360233306884766,358000,2.209440231323242
7238.531914893617,-848348.9521276596,-0.001217484474182129,115,18000,2.2457149028778076,360000,0.20401115715503693
7238.531914893617,-848348.9521276596,-0.00029528141021728516,115,18100,1.028288722038269,362000,0.4581049978733063
7238.531914893617,-848348.9521276596,0.00022137165069580078,115,18200,0.7019519209861755,364000,2.0219032764434814
7238.531914893617,-848348.9521276596,-0.00030982494354248047,115,18300,1.4197815656661987,366000,1.482997179031372
7238.531914893617,-848348.9521276596,-0.00042498111724853516,115,18400,1.0872867107391357,368000,0.28125274181365967
7238.531914893617,-848348.9521276596,1.6987323760986328e-05,115,18500,1.0663185119628906,370000,0.6361346244812012
7238.531914893617,-848348.9521276596,-0.000491023063659668,115,18600,0.10279761254787445,372000,0.37986332178115845
7238.531914893617,-848348.9521276596,-0.0009906291961669922,115,18700,0.08029124140739441,374000,0.688653826713562
7238.531914893617,-848348.9521276596,-0.000670313835144043,115,18800,0.038778871297836304,376000,2.0077052116394043
7296.0625,-840377.09375,-0.001961827278137207,115,18900,0.5101048350334167,378000,2.2155635356903076
7296.0625,-840377.09375,-0.014456510543823242,115,19000,1.3176400661468506,380000,2.951401472091675
7404.22,-816427.43,-0.022391200065612793,115,19100,1.0610971450805664,382000,2.189502000808716
7455.117647058823,-812671.2647058824,-0.005071163177490234,115,19200,0.7385731935501099,384000,4.212629318237305
7455.117647058823,-812671.2647058824,-0.007385730743408203,115,19300,2.2627952098846436,386000,3.1412649154663086
7455.117647058823,-812671.2647058824,-0.004344463348388672,115,19400,1.3694665431976318,388000,5.584214687347412
7455.117647058823,-812671.2647058824,-0.0003342628479003906,115,19500,3.973855495452881,390000,3.2230751514434814
7455.117647058823,-812671.2647058824,4.470348358154297e-06,115,19600,4.638091087341309,392000,1.972529649734497
7455.117647058823,-812671.2647058824,0.0018649101257324219,115,19700,4.667788505554199,394000,0.0466962568461895
7455.117647058823,-812671.2647058824,-7.43865966796875e-05,115,19800,6.1222639083862305,396000,2.6599624156951904
7455.117647058823,-812671.2647058824,-0.003798365592956543,115,19900,5.837650775909424,398000,5.260032653808594
7455.117647058823,-812671.2647058824,0.023608922958374023,115,20000,4.328133583068848,400000,2.5763070583343506
7338.481481481482,-822683.9398148148,-0.018848419189453125,115,20100,6.0380449295043945,402000,1.1056530475616455
7338.481481481482,-822683.9398148148,0.0022009611129760742,115,20200,6.054110050201416,404000,0.673084557056427
7308.890909090909,-805478.0590909091,0.004579663276672363,115,20300,5.787271976470947,406000,1.3843441009521484
7308.890909090909,-805478.0590909091,0.00018465518951416016,115,20400,4.050606727600098,408000,3.80580472946167
7308.890909090909,-805478.0590909091,0.003569185733795166,115,20500,5.173519134521484,410000,3.58758544921875
7308.890909090909,-805478.0590909091,0.0017078518867492676,115,20600,5.594303607940674,412000,3.907989501953125
7308.890909090909,-805478.0590909091,0.002225637435913086,115,20700,1.367000699043274,414000,2.120232582092285
7308.890909090909,-805478.0590909091,0.0006886124610900879,115,20800,1.279269814491272,416000,2.008439302444458
7308.890909090909,-805478.0590909091,-0.00027179718017578125,115,20900,2.7202188968658447,418000,2.0829739570617676
7308.890909090909,-805478.0590909091,0.0003783702850341797,115,21000,1.0634855031967163,420000,0.38340312242507935
7308.890909090909,-805478.0590909091,0.0005687475204467773,115,21100,1.3696238994598389,422000,2.064662456512451
7308.890909090909,-805478.0590909091,0.0001627802848815918,115,21200,3.7031302452087402,424000,2.1727757453918457
7308.890909090909,-805478.0590909091,0.027253568172454834,115,21300,4.591509819030762,426000,2.7582554817199707
7308.890909090909,-805478.0590909091,-0.02115917205810547,115,21400,6.102630615234375,428000,0.00013677228707820177
7308.890909090909,-805478.0590909091,-0.00022935867309570312,115,21500,6.083416938781738,430000,2.8662009239196777
7308.890909090909,-805478.0590909091,0.004362702369689941,115,21600,4.900872707366943,432000,2.908820390701294
7313.543859649123,-810967.1228070175,-0.003986954689025879,115,21700,4.684042930603027,434000,1.1107110977172852
7357.0847457627115,-825904.9957627119,0.0032692551612854004,115,21800,5.6294074058532715,436000,2.6209263801574707
7357.0847457627115,-825904.9957627119,-0.010824918746948242,115,21900,2.014634609222412,438000,2.4662821292877197
7357.0847457627115,-825904.9957627119,-0.026409387588500977,115,22000,0.4443717896938324,440000,3.9905307292938232
7357.0847457627115,-825904.9957627119,0.0012831687927246094,115,22100,0.6184414029121399,442000,0.41042375564575195
7357.0847457627115,-825904.9957627119,0.0011461377143859863,115,22200,0.3929872512817383,444000,0.2779919505119324
7357.0847457627115,-825904.9957627119,7.963180541992188e-05,115,22300,2.595216751098633,446000,5.438577175140381
7357.0847457627115,-825904.9957627119,0.027532577514648438,115,22400,4.980751991271973,448000,1.1412811279296875
7357.0847457627115,-825904.9957627119,0.4639427065849304,115,22500,6.058345794677734,450000,2.2244614683586406e-06
7357.0847457627115,-825904.9957627119,0.03361994028091431,115,22600,5.078708648681641,452000,0.3377527594566345
7357.0847457627115,-825904.9957627119,0.0071787238121032715,115,22700,4.859255313873291,454000,1.3577091693878174
7357.0847457627115,-825904.9957627119,0.0491979718208313,115,22800,3.4881882667541504,456000,1.3983814716339111
7301.6557377049185,-830479.8319672131,-0.000784754753112793,114,22900,5.615293025970459,458000,1.1760575771331787
7271.3650793650795,-825751.6071428572,0.017808496952056885,114,23000,3.729686737060547,460000,3.8713390827178955
7271.3650793650795,-825751.6071428572,-0.00045502185821533203,114,23100,0.31726309657096863,462000,7.765927314758301
7271.3650793650795,-825751.6071428572,0.0010181665420532227,114,23200,0.6751294732093811,464000,3.5128254890441895
7271.3650793650795,-825751.6071428572,-0.059090256690979004,114,23300,0.9761165380477905,466000,2.27439546585083
7271.3650793650795,-825751.6071428572,0.0001633763313293457,114,23400,0.5063343644142151,468000,0.14862534403800964
7271.3650793650795,-825751.6071428572,-0.00014066696166992188,114,23500,0.12967075407505035,470000,0.289416640996933
7271.3650793650795,-825751.6071428572,0.00010222196578979492,114,23600,0.04665272682905197,472000,2.060029983520508
7271.3650793650795,-825751.6071428572,0.0005536675453186035,114,23700,0.04886974021792412,474000,2.1016464233398438
7271.3650793650795,-825751.6071428572,-0.0006411075592041016,114,23800,0.06213942915201187,476000,2.104691505432129
7271.3650793650795,-825751.6071428572,-0.0002942085266113281,114,23900,0.12287044525146484,478000,1.7985769510269165
7271.3650793650795,-825751.6071428572,-0.0011622905731201172,114,24000,0.03136010468006134,480000,0.2472224235534668
7271.3650793650795,-825751.6071428572,-0.0007263422012329102,114,24100,0.014204424805939198,482000,0.33867764472961426
7271.3650793650795,-825751.6071428572,0.0004671812057495117,114,24200,0.016506174579262733,484000,2.075881004333496
7271.3650793650795,-825751.6071428572,0.00042551755905151367,114,24300,0.018837425857782364,486000,2.1058754920959473
7271.3650793650795,-825751.6071428572,0.00024384260177612305,114,24400,0.025581857189536095,488000,3.0408127307891846
7271.3650793650795,-825751.6071428572,-0.00124359130859375,114,24500,0.024599259719252586,490000,0.18989290297031403
7271.3650793650795,-825751.6071428572,-0.00016748905181884766,114,24600,0.005928338039666414,492000,0.2882937490940094
7271.3650793650795,-825751.6071428572,0.0012587904930114746,114,24700,0.00105174514465034,494000,0.6104820966720581
7271.3650793650795,-825751.6071428572,0.0017209649085998535,114,24800,0.0025197204668074846,496000,0.5740354657173157
7355.323076923077,-813668.5115384615,0.0003992319107055664,114,24900,0.015255969949066639,498000,3.5956077575683594
7434.268656716418,-793402.5485074627,0.0007436275482177734,114,25000,0.056485652923583984,500000,4.907797813415527
7434.268656716418,-793402.5485074627,-0.0016989707946777344,114,25100,0.023275697603821754,502000,6.899361610412598
7434.268656716418,-793402.5485074627,0.0002739429473876953,114,25200,0.04382315278053284,504000,1.8615562915802002
7434.268656716418,-793402.5485074627,-0.0004881620407104492,114,25300,0.1412898153066635,506000,0.07273409515619278
7434.268656716418,-793402.5485074627,0.0012913942337036133,114,25400,0.16416434943675995,508000,0.10197381675243378
7434.268656716418,-793402.5485074627,-0.0003281831741333008,114,25500,1.3252025842666626,510000,2.3186676502227783
7434.268656716418,-793402.5485074627,3.534555435180664e-05,115,25600,4.963278770446777,512000,2.0483593940734863
7434.268656716418,-793402.5485074627,-4.935264587402344e-05,115,25700,4.693581581115723,514000,3.801598072052002
7434.268656716418,-793402.5485074627,7.349252700805664e-05,115,25800,3.8490867614746094,516000,2.560408115386963
7434.268656716418,-793402.5485074627,-0.017653703689575195,115,25900,5.935278415679932,518000,0.27498307824134827
7434.268656716418,-793402.5485074627,0.0015508532524108887,115,26000,6.005781173706055,520000,1.2974498271942139
7416.676470588235,-786644.4558823529,-0.0013452768325805664,115,26100,5.869712829589844,522000,3.8706328868865967
7398.130434782609,-795581.6304347826,-7.37905502319336e-05,115,26200,5.579653739929199,524000,3.181180000305176
7398.130434782609,-795581.6304347826,0.0020142197608947754,115,26300,4.456368923187256,526000,1.5256558656692505
7394.56338028169,-827473.1056338028,0.006744861602783203,115,26400,4.699123859405518,528000,1.6550071239471436
7394.56338028169,-827473.1056338028,-0.0009299516677856445,115,26500,0.7690175771713257,530000,5.4990973472595215
7394.56338028169,-827473.1056338028,-0.007645368576049805,115,26600,0.28099679946899414,532000,2.9306697845458984
7394.56338028169,-827473.1056338028,0.005600929260253906,115,26700,1.2213281393051147,534000,0.09370645135641098
7394.56338028169,-827473.1056338028,-9.107589721679688e-05,115,26800,1.408456802368164,536000,0.08130966126918793
7394.56338028169,-827473.1056338028,-0.0011502504348754883,115,26900,3.2426064014434814,538000,0.04128574579954147
