# {"t_start": 1703561581.2793496, "env_id": null} 
r,l,t
167183.0,6949,348.071583
276562.0,5124,567.989017
152846.0,5474,802.465696
140747.0,6785,1094.904966
-994.0,6658,1385.787085
44722.64,5437,1624.368976
18730.720422,10000,2055.531261
814592.759727,5877,2312.675518
600646.759727,2966,2439.201332
163765.110146,5973,2708.417996
156121.759727,10000,3129.615203
130187.320253,5317,3366.298592
1457723.490078,5044,3576.273706
587251.949694,5419,3787.372772
460733.509754,6986,4060.7298
1005292.22008,4938,4254.876493
102471.399715,9398,4622.500378
767776.270398,7362,4911.628067
496579.189728,4038,5073.878514
791993.220107,10000,5461.360449
230309.94006,5250,5666.650824
823375.950054,4942,5859.730398
448638.950078,4023,6022.529363
140228.31008,7407,6314.185887
693458.309719,4350,6488.762007
462634.490104,5375,6712.449582
267211.120022,6252,6954.039485
408409.040074,10000,7334.069636
502574.37006,8488,7656.461305
820466.580413,4300,7825.314008
305217.220052,5615,8051.356759
100014.51008,6706,8308.133176
708485.220407,6026,8549.758186
856492.22011,10000,8926.988166
669669.310111,9744,9307.21857
518139.040408,5802,9523.143877
489456.220355,5763,9751.0351
604081.13012,6110,9987.353863
946378.860052,8803,10331.614246
280063.130078,5061,10529.918139
508082.310385,8718,10872.140814
678102.310436,4277,11038.031632
357386.129751,10000,11415.338113
694973.40002,7030,11690.278355
505452.30972,4459,11866.118701
639496.740255,5461,12082.100901
448475.77012,4314,12254.000412
305472.040041,6646,12543.988391
842000.040434,7097,12819.84835
868935.039715,6538,13074.430945
671354.689817,6487,13325.135257
25602.130105,10000,13691.867604
359060.769719,5980,13925.456399
-2672.419922,4326,14095.532694
696329.310081,4911,14291.246097
983871.770106,8173,14606.307037
619297.039722,5014,14808.360533
356302.219723,10000,15190.52408
951222.949744,7132,15470.882784
662911.950055,6446,15724.850931
370394.580479,4131,15888.331573
1141885.310414,3702,16035.807452
856696.04044,7750,16340.830298
126296.309746,7172,16610.515812
348046.220055,7848,16896.285853
471826.399747,7254,17129.476946
382162.219695,5921,17319.712943
643134.859724,6618,17541.092645
276697.130079,8266,17814.164113
653461.13008,6122,18017.003158
1139950.039774,8771,18279.896101
-52.599925,7478,18498.828547
653607.039721,8079,18733.240765
950140.679695,4203,18860.682827
512008.040384,7986,19096.492364
187014.950026,5040,19419.384237
470045.039772,7083,19625.184693
355494.040102,6949,19829.373213
884722.769695,9531,20106.968995
811453.039696,6488,20298.929737
696608.769745,10000,20587.702068
1334401.580075,9207,20856.971457
667041.130081,10000,21146.933918
499330.31008,6021,21325.805048
508706.400055,9673,21607.596327
634125.580104,5077,21755.406475
339421.310102,5438,21914.603446
974337.860237,8375,22159.736844
495605.129721,6755,22354.597001
781683.770066,5773,22527.746898
206654.95009,5085,22676.674196
660307.220385,5868,22847.984149
652798.490385,6555,23036.445195
831842.220055,10000,23320.308536
643954.310056,5694,23489.69486
617268.129772,5609,23652.849275
839172.039748,10000,23944.94729
823663.310414,7169,24150.857943
309137.309774,3525,24259.135731
646629.129718,8511,24507.34773
1325574.220049,10000,24793.719288
975744.220413,7944,25021.722517
509287.13008,5341,25180.72862
623654.310074,10000,25468.116034
321213.219998,7268,25680.593057
331146.860051,9876,25963.944746
577903.770392,4708,26107.818486
144349.040027,6745,26304.258144
22089.950108,7071,26511.097949
375331.13008,10000,26803.205492
706254.490407,10000,27088.208147
1182046.590037,6819,27288.996315
136161.219717,4199,27408.595435
664861.580109,8166,27645.135235
272955.400056,6526,27832.267432
524042.040051,7102,28043.360033
308499.400106,7046,28249.680469
790248.309717,10000,28540.347364
692634.94975,8813,28796.528352
994923.220023,8771,29052.685771
308529.130053,9150,29317.779899
1029375.58975,10000,29603.745732
13327.309741,5813,29773.278591
285874.039778,8987,30041.838675
453680.76975,10000,30329.947242
682324.130015,6089,30504.288421
815951.130103,8822,30758.053236
168301.129719,6007,30933.230358
662900.31008,9591,31206.71997
615165.400386,8108,31439.096354
183520.039773,9977,31731.838348
1059193.950057,5943,31904.651248
1001493.950362,9145,32168.704727
1202021.219665,10000,32456.242576
1673627.590033,9438,32727.649695
176501.769696,9408,33003.521881
1127497.310103,9755,33284.587709
171615.58975,10000,33568.80146
316566.400101,5714,33733.595287
351760.130052,5547,33894.779726
1177068.039723,9268,34162.949493
483275.949696,6065,34340.032445
191189.040083,4872,34486.921609
763881.310382,9476,34763.080634
1009698.85972,6295,34942.020855
635768.770057,7785,35166.658755
