# {"t_start": 1703561580.9659843, "env_id": null} 
r,l,t
167547.310081,8140,76357.983221
810802.220052,10000,76662.369775
495381.86005,10000,76966.519255
496391.94972,6766,77176.417862
835473.490104,6359,77372.8759
506032.950387,8541,77630.982606
1062526.400053,10000,77930.65473
803414.129774,6137,78113.048066
1152939.310079,6977,78328.791749
372365.220387,4414,78464.943348
5677.680123,10000,78767.239581
832811.220053,9316,79047.57293
899606.130387,4230,79185.891461
524089.400106,8100,79425.168495
-5391.419589,6790,79628.03737
691189.130055,5085,79789.098249
989604.770414,7368,80013.142429
473618.499793,7868,80247.455872
477293.130029,9390,80532.830784
1286490.850408,9202,80806.988834
1046872.580077,8767,81072.241703
489978.769722,10000,81379.012342
679303.950052,8030,81622.637917
1443961.770078,9711,81910.926126
1299910.31005,9741,82201.191215
702297.400082,10000,82500.139984
516841.859694,5302,82665.844787
166956.579749,7629,82896.82481
316108.770059,8605,83156.902536
479366.40005,8498,83410.707107
530875.769749,5045,83561.024429
1315738.130026,8512,83817.460522
673268.130077,6871,84024.914009
656524.49005,8409,84278.801707
333623.85981,5819,84454.547022
239005.950096,6856,84666.004898
816149.219693,7578,84899.486689
323636.860026,5155,85056.252063
543922.859788,7668,85285.78831
950248.039695,8887,85552.755768
991359.490079,7504,85783.858098
536686.219816,7212,85998.761184
861271.309749,8290,86248.619723
273448.040365,4463,86388.56187
318446.679721,9371,86671.556898
155230.399777,6493,86872.054461
661101.039693,9782,87168.54523
194908.220048,5612,87339.100181
825845.310381,6541,87540.43164
447225.130051,6750,87743.317573
358731.400053,4651,87886.563067
12494.040055,7090,88102.116045
1017900.490075,10000,88399.305307
159717.13011,5960,88584.384688
661890.950054,7983,88827.377625
1005348.12972,6345,89021.810217
1001039.219751,10000,89320.463256
637936.129773,6572,89517.004251
677554.13005,5361,89683.413511
162549.040092,9543,89974.812757
702742.219741,9981,90277.983972
1062224.950409,4312,90404.17963
639051.129744,4612,90551.049748
1330529.490384,7295,90769.497337
349465.039749,6716,90976.834093
647982.410067,9684,91264.604314
59515.130076,8978,91536.56964
493603.490083,6049,91724.092688
524201.499723,6834,91931.834799
865795.220428,9287,92219.866651
875082.949748,10000,92521.487576
669727.219777,5754,92698.85326
511809.21975,6479,92899.547211
837988.400437,3983,93024.339534
210905.580384,8215,93276.45796
103445.400079,9121,93551.707329
-15004.599896,5316,93712.684376
339553.490053,7738,93952.94332
672234.490385,7168,94171.75332
663044.230055,5943,94352.789811
615386.040027,9882,94653.554259
607092.22005,6841,94865.790329
611845.039749,9676,95161.344592
665903.129718,8680,95425.566066
508489.49008,9937,95725.634032
721553.040083,6118,95912.378124
841457.859693,8130,96157.106139
552696.039721,6164,96347.881593
513746.310494,7933,96588.930053
348902.129693,5482,96755.730004
243679.540402,6000,96941.51367
544764.310148,10000,97243.570549
446625.48975,6990,97455.665445
1033777.949724,10000,97763.762306
496665.040055,6468,97958.450695
477840.220055,7489,98184.786031
339008.580103,10000,98486.09346
506903.589722,6412,98684.49392
527740.490075,9601,98976.771642
788236.949722,8961,99247.694165
785661.310081,6990,99456.687363
1029879.950029,6063,99644.049467
606907.270039,7298,99865.627476
-55019.319971,6788,100064.412935
187084.950055,9614,100351.542227
650009.040415,5992,100535.22728
328903.130265,7967,100776.123278
488518.770027,9761,101073.600325
840115.580439,5984,101254.300012
733757.219723,10000,101561.982431
363807.130409,5447,101725.248583
676044.129691,7576,101955.499097
820134.400354,6306,102141.721385
475198.400084,5851,102318.205869
649960.490082,9677,102608.837596
1356677.950082,9249,102887.280522
323497.310107,5447,103050.187291
1039185.129777,7590,103279.29432
1051978.670107,7769,103516.186576
444562.490383,6793,103725.293056
1444533.400107,8899,103993.724342
630198.679749,9751,104292.452104
879901.12972,6899,104498.480605
511738.179711,10000,104796.363456
557710.400414,8391,105050.553037
359464.450096,10000,105351.597807
690662.22041,9871,105645.970663
289302.680346,9738,105939.359745
1505154.31008,9110,106216.139526
192588.129723,4200,106343.543915
542178.129721,10000,106642.217233
176189.430082,9811,106940.483966
520484.039718,10000,107243.099538
859802.400106,7018,107457.914966
709363.040388,8172,107702.225063
334404.859818,8798,107964.999673
374885.67041,8756,108230.537258
182317.500087,9186,108508.410542
836689.950598,5686,108678.551324
192435.04008,7525,108908.171038
501914.040074,6881,109117.661796
1515848.859764,9286,109396.813577
470602.400104,5363,109560.514828
139218.289901,10000,109860.191893
787110.31008,8069,110102.160664
815663.589774,10000,110403.428642
470890.309748,6773,110605.711834
183312.129751,5035,110763.832594
895308.679694,6038,110945.57869
129793.220053,9586,111233.654816
303914.309719,10000,111540.579571
834728.49008,9019,111809.314758
481023.670051,7477,112032.344969
366766.400079,4863,112180.640827
1009284.320001,9723,112470.851316
177844.490439,5616,112638.050239
995589.129715,9483,112921.008073
772040.860423,6847,113125.901277
170448.490109,10000,113426.422787
654091.49041,9736,113721.367824
342871.310026,6420,113917.195358
514512.220422,4623,114059.450799
964119.130081,6405,114252.430954
982967.49041,10000,114554.276313
186417.950311,8996,114824.10138
383671.220082,7834,115060.826982
452437.490439,8265,115309.551156
875522.490078,4544,115444.309872
334387.769749,6722,115652.388443
996147.040029,9307,115928.851909
1109362.580386,9968,116233.304396
709441.129724,10000,116533.782597
374268.490107,4913,116690.824929
690167.310409,7520,116917.597015
786332.310388,10000,117214.57607
659317.130081,10000,117514.600145
1036147.219694,10000,117812.743173
323222.949775,5753,117985.112172
957120.949906,5561,118158.628056
-5643.779977,9211,118436.580837
21488.21972,9389,118723.532631
476531.580413,6514,118916.89616
193485.490379,10000,119218.811983
316684.400025,5840,119398.443447
368846.67972,10000,119699.0018
285091.310079,5667,119864.880648
1024478.400111,6418,120060.283906
697121.310386,10000,120363.101785
678511.220076,9897,120657.670825
342356.950107,5249,120819.168222
828490.40002,7307,121039.936031
455510.039776,4299,121169.990542
609870.400412,6159,121359.412123
829458.400384,8264,121609.405412
437057.040413,5137,121767.873702
631851.220106,7766,122002.530425
625210.220361,8347,122259.470819
332634.979994,7135,122478.393048
836786.310075,10000,122775.536443
712081.670053,9150,123048.997137
227323.859751,6919,123255.546938
175280.129719,6326,123447.962254
1104320.490101,9629,123738.188721
631774.129751,8057,123981.693357
1012413.949751,10000,124280.318392
655458.760103,8518,124537.864034
595555.400414,6602,124734.821214
1227868.949749,3966,124859.293041
523345.859707,9265,125143.29811
522769.859694,9473,125433.114638
1014796.40008,10000,125732.54691
536381.399745,6804,125941.195814
339026.040048,7001,126153.406035
451922.129768,10000,126455.174273
679402.769719,8544,126711.200349
814737.680128,9629,127003.029792
687335.95008,7246,127224.559906
283382.490079,9025,127500.163568
445290.400076,8766,127767.827755
627907.670439,9742,128062.410777
1194048.220076,8335,128315.986972
591765.220052,6929,128528.053004
810079.130381,9827,128817.657208
501377.950051,10000,129124.122391
131538.670432,5066,129282.224764
685789.580049,6844,129490.283813
488687.040053,5663,129661.397539
952238.040053,10000,129961.651275
1355316.400028,10000,130260.321741
1662548.03975,9090,130532.701902
255421.040149,4722,130677.201141
-483.780281,6481,130874.697822
201799.860022,5885,131052.181567
460754.859667,7473,131287.507911
698462.960057,9889,131586.505989
453113.039721,5442,131749.613995
732911.860052,10000,132052.485692
24431.859792,8181,132299.51558
943209.679693,9983,132599.839013
528382.310413,9224,132876.865431
843342.950033,9110,133160.165999
1038730.129747,10000,133456.287334
308310.310106,7457,133684.969046
1187160.129747,10000,133988.850051
543617.769722,8342,134243.566856
664396.039717,6084,134436.29748
686221.310409,10000,134737.833297
657262.949669,9110,135014.16415
485679.309746,7907,135253.629232
524452.589762,9873,135555.858996
1063529.220054,7744,135790.545834
167137.310104,6022,135970.214982
470852.310075,4625,136116.650592
1146016.400412,8847,136382.882213
1127628.210108,6582,136586.27777
478776.310439,10000,136885.803777
671862.400082,10000,137186.772876
331050.950409,8328,137443.355336
273803.220411,5277,137602.377725
982171.949749,10000,137906.828284
580862.129724,7022,138121.14549
575437.220084,8292,138373.276965
669267.130381,8471,138634.368149
1063442.499749,10000,138932.045355
526554.310102,10000,139262.374915
318884.860051,9723,139676.090928
1145901.129693,9105,140014.165446
130648.309748,5915,140222.482201
