# {"t_start": 1703561581.264378, "env_id": null} 
r,l,t
330915.950389,5593,89116.983369
671813.410167,9913,89412.719492
792523.220025,7040,89626.043892
1010780.770108,9783,89925.881151
503209.310436,9238,90203.323858
-10912.41995,7697,90437.877991
1032660.129723,5989,90623.439462
950714.090069,10000,90928.540977
1855718.129773,10000,91227.542048
516435.129995,6343,91418.31981
1295464.950081,7898,91660.763177
1502254.490106,8759,91928.781696
425845.130109,6558,92131.574441
1023081.680082,8512,92396.863971
172269.760434,4414,92524.631512
646736.129745,9958,92828.548559
481280.859694,5008,92987.353486
533593.129748,8563,93251.083276
533815.220084,8491,93505.207416
657114.31044,6567,93706.786549
105191.220025,4989,93861.643273
882672.310457,5416,94032.00055
442544.230412,8192,94276.694707
821569.950107,7181,94495.388065
287430.12977,8416,94755.442724
-12325.68995,6721,94962.965246
1352511.85975,7461,95190.55051
597642.680399,8337,95445.469024
496639.400106,10000,95746.358141
507787.130053,10000,96053.004638
519533.399744,9802,96349.763379
507962.130078,9560,96640.562153
-592.510258,9969,96946.91761
939115.400106,8639,97207.729407
674833.130084,5760,97381.78968
-8591.599895,7742,97617.363651
879940.13222,10000,97921.939739
770628.039723,6765,98126.704627
-57866.779934,8079,98373.017841
506294.399773,10000,98678.165973
724258.39975,6498,98873.436721
464018.220026,5420,99040.255116
503959.910108,5692,99211.042933
637953.220383,10000,99513.207221
641846.220108,10000,99814.54926
1462724.039691,10000,100119.43131
831089.489747,10000,100415.204399
1025154.310078,4844,100564.210927
506734.039723,7516,100791.495752
-58544.959947,5676,100962.263355
-22178.959947,4375,101097.888427
291313.129746,5924,101279.4209
125039.490077,6861,101487.377971
351613.400025,9111,101763.665782
522222.310106,5128,101915.903423
370709.400409,4740,102060.603037
1479290.12972,7083,102272.148048
657329.040358,10000,102571.484874
495094.220051,9444,102854.521809
679898.580081,8263,103105.119181
594760.860048,8846,103369.210184
810214.770026,5164,103529.879263
1030737.400108,5884,103709.938971
479526.040052,7788,103943.595588
386395.949749,4500,104082.700922
1248278.220111,3989,104205.874327
842809.040109,9621,104495.103691
781898.400079,9157,104766.974962
926807.220028,8442,105022.452169
1356883.039746,10000,105323.042151
1042727.129692,10000,105622.363013
319454.21967,9305,105900.013172
497603.310054,4228,106034.571582
461806.130085,8983,106303.813148
668026.860006,9116,106576.865457
990174.950052,10000,106878.718631
662235.0397,4584,107022.803054
640677.039723,9277,107303.489021
133953.58008,10000,107602.14394
721425.680362,8229,107849.969773
848015.229722,9812,108141.331394
371555.49972,9077,108418.562737
481164.780414,10000,108719.893855
780305.949718,6695,108925.720891
321520.040053,8423,109182.080557
488322.220436,6336,109370.080157
809584.310359,10000,109669.86059
-20342.319894,7972,109915.10254
1104187.580077,8277,110162.568036
389065.039744,8224,110408.797343
507843.180063,6712,110609.083704
675878.949722,7505,110842.01443
158789.040055,6158,111030.629103
652939.310026,8531,111287.706425
310409.770097,7303,111507.277435
621299.950055,10000,111806.999767
1321683.130081,8539,112062.884432
441406.060044,10000,112362.156365
1004882.860062,9390,112643.869602
461985.010251,10000,112941.971456
666042.58008,8683,113200.919503
978501.13008,8528,113460.443371
1017190.040022,10000,113762.529101
535170.76972,4714,113905.353013
141741.400359,8596,114164.030641
147139.220386,5466,114333.619756
696657.859696,7067,114545.63543
342881.129749,6118,114729.435038
279942.130414,9769,115023.246
125081.769719,8330,115273.939865
1320870.500094,9493,115559.734144
979508.400105,7267,115782.523309
176594.580103,6305,115973.143329
192831.49008,5579,116137.966339
353622.219749,7287,116360.288432
507747.400381,6973,116571.418115
329532.230088,10000,116877.211116
135047.129693,3792,116996.209612
807638.949696,9841,117289.117484
1843541.590428,10000,117587.087378
335922.319765,6047,117764.239982
625112.219719,8051,118009.822564
525909.860026,7722,118246.219049
486433.490116,5702,118416.912282
369795.310108,6870,118622.779227
653646.039773,10000,118927.807646
1048757.220388,4974,119080.19712
692282.130082,7044,119291.368987
492134.220439,5846,119471.131821
401510.310105,6885,119676.109425
448269.310076,9870,119971.740376
141114.130384,3745,120085.655308
629417.400082,8336,120337.015016
1305327.580438,10000,120633.935782
108152.13011,7125,120854.659957
1369520.680089,7332,121075.219015
783276.670409,6727,121277.978381
869041.860057,8219,121527.768745
333648.589724,4744,121677.406695
303683.220413,5757,121851.351453
876031.310383,5807,122026.73317
118925.129723,5290,122188.330308
317100.220028,5545,122360.011791
660895.360393,9184,122636.066679
178653.039746,4086,122757.790635
558887.250343,10000,123057.085235
312730.310025,10000,123356.836968
337939.310079,6230,123549.522543
833831.490387,7204,123763.386728
1524059.042555,10000,124064.782589
653984.400053,8170,124309.522916
673793.310052,8375,124562.996468
1202264.770034,9267,124842.860771
771530.310106,7260,125064.654281
827240.130081,4337,125198.610256
378556.049746,6360,125393.218139
498524.490083,5640,125563.511933
621286.400105,10000,125862.228391
817365.31038,7160,126082.322547
647694.770031,9277,126362.52699
706167.999776,6486,126560.064286
169725.94975,8993,126829.724472
112637.310419,4782,126973.83145
1006063.310385,8724,127242.099378
126277.309717,9080,127518.781708
260179.950028,6113,127700.530874
186726.490383,10000,128003.730429
886288.310051,6339,128200.090698
332147.219693,9060,128475.479209
992332.220075,7204,128692.039882
806058.860025,8625,128953.335441
807806.310076,9003,129226.208866
129238.770027,6788,129434.379699
845598.090098,9476,129723.937443
1141297.129777,8980,129993.228871
531259.950031,10000,130291.021662
1117839.190039,9243,130570.122974
719783.129748,7755,130805.551862
613649.490108,9680,131101.794924
191064.950056,7171,131325.58575
146008.859722,8659,131585.593709
161442.540371,8688,131850.206922
379292.490414,7416,132072.940065
526825.130384,10000,132374.473085
851780.679747,9822,132669.931672
-23723.78028,9112,132944.320134
1301073.540071,4572,133084.106504
496231.40008,9256,133363.318326
553534.310081,6610,133562.761117
372752.950054,8390,133818.769913
165710.770054,5098,133974.428003
681056.770054,6810,134177.895063
340845.859754,7085,134404.110188
472857.130023,7299,134625.534539
496593.130028,8778,134889.182252
825439.040108,8215,135140.313608
484383.95008,9246,135419.868468
810144.400075,10000,135723.536805
651521.400384,7662,135956.519705
288251.85975,5990,136146.187407
656902.129778,10000,136446.880053
54586.489777,10000,136749.818865
944818.67041,9559,137034.574025
959346.400415,6890,137248.818969
350751.490082,6707,137453.194221
143708.039773,10000,137751.687612
550717.769746,9235,138032.997201
483651.950367,7663,138268.772099
344288.400108,10000,138576.085692
165216.510154,10000,138877.788343
488137.180058,9804,139194.84262
816611.490413,7586,139494.773168
2719.769956,6387,139779.311176
318288.130027,7085,140021.990373
191355.769721,5970,140232.169793
656062.129773,4946,140403.6327
