# {"t_start": 1703145662.1108367, "env_id": null} 
r,l,t
-32993.959126,6398,93033.782953
180156.109321,6749,93274.053972
1515907.159764,8369,93573.646174
735985.539462,8162,93863.292823
304393.293908,7073,94113.597382
172030.045809,9894,94464.702874
187762.936987,6417,94693.278397
152561.807086,6462,94923.689499
477509.791099,5893,95133.966256
-28068.268942,5929,95345.200372
173502.788143,6293,95567.446899
517571.698668,6320,95791.734621
32397.601494,6724,96027.964414
135376.277761,6004,96240.987781
294454.874154,6940,96486.140956
497011.850707,9168,96810.122005
311608.663987,7282,97069.396254
137183.927582,6447,97296.640584
342119.504507,5610,97494.006594
183679.517336,6567,97726.179463
-38592.408791,6493,97953.874765
644222.097146,6552,98186.252857
-25765.579088,6444,98415.10143
149246.981233,6678,98651.558389
-27403.368564,6213,98871.457038
34105.858892,7107,99121.23547
511934.990271,6246,99341.839259
-22055.959372,6811,99581.918668
520883.731544,7054,99830.016812
1228293.194999,7751,100103.897364
-37663.138817,6310,100325.414568
173947.101606,6233,100548.570418
355227.4851,6343,100772.159861
132785.387134,6769,101009.748064
200343.395219,6675,101244.907867
665334.976626,7878,101522.554018
136434.517481,6536,101752.869007
157365.676979,6375,101976.455792
180605.679276,6377,102200.338427
-18212.80902,6378,102428.844513
136418.747186,6755,102667.654375
309293.353901,6162,102883.069553
8372.099873,6277,103104.998373
22783.809493,5996,103313.956264
352551.024502,5775,103517.038838
41831.982556,6162,103735.320226
1156345.926022,6745,103969.767764
369130.922955,6838,104209.932688
342809.832565,6961,104453.106522
181461.688738,5366,104640.059115
133315.147528,5679,104839.553975
293236.714003,5826,105043.563086
184284.006224,6537,105272.266452
233606.607265,6685,105508.125478
515968.701711,6232,105724.424379
142695.407295,6702,105957.061557
124056.99827,6208,106172.756807
321555.414702,6925,106414.901059
979236.680235,6427,106638.959887
178083.076365,6697,106873.154931
1026081.597186,8000,107153.400841
-28469.138916,5746,107354.621614
344660.395214,6085,107566.856215
173797.181918,5675,107765.914521
1241947.648217,7987,108046.048432
187967.098627,5961,108254.087477
458234.924285,6058,108468.418095
641713.588075,7407,108728.357042
519563.371129,6538,108956.4448
151447.737349,6033,109169.97809
-21295.248852,6515,109399.144581
355007.163908,6659,109632.225971
365484.604077,6755,109873.39694
174515.375718,6441,110099.157644
707001.869001,7470,110362.35889
145602.760947,6358,110589.652489
391802.274168,6797,110840.249725
357294.074632,6236,111062.648948
378333.264311,6690,111300.308922
339162.307152,5857,111508.527858
354262.241669,5999,111722.080572
-12050.818862,6574,111958.074954
29856.952326,7734,112234.789207
-17902.808619,6408,112464.443634
182560.365995,5975,112679.164155
186625.358616,5766,112887.679493
229493.378519,5906,113092.108144
314140.163242,7217,113336.724116
191167.198567,6785,113567.190615
915505.292695,7088,113809.307654
175169.726168,5980,114013.17384
150593.180918,5974,114215.45186
61427.16272,6161,114426.73586
196183.797668,6203,114641.475829
314747.885108,6611,114867.018299
52533.859517,6792,115100.406754
190960.828345,6772,115334.626114
-22546.188698,6046,115543.042099
358913.497742,6147,115753.955854
232756.718582,6780,115987.424293
137644.707765,7140,116232.654556
231868.614341,5622,116428.459441
815340.973509,8812,116735.028749
881509.153743,7713,117001.181013
136976.378002,6949,117243.633171
143664.32794,6646,117474.065886
5242.991938,6261,117691.328835
515838.442161,6892,117931.140702
566326.681935,6838,118169.831255
135525.387674,6924,118409.844789
548762.20249,5754,118612.574546
538905.028443,6990,118860.936329
405318.764025,6501,119090.906045
360490.44446,6922,119332.947739
299484.353394,6580,119565.552183
249286.179428,6828,119805.975602
329772.05408,6957,120049.847428
342363.165477,6140,120267.961907
170140.308631,5757,120470.299316
21418.171826,5831,120675.636915
304437.943809,5876,120886.121898
23003.639399,6621,121120.216334
135493.117069,6223,121342.481812
382966.755031,5840,121554.512469
342662.153663,6187,121776.472893
386696.5451,6422,122005.195852
397985.751639,6115,122226.494033
-42032.838859,5709,122431.350811
183587.92556,6692,122669.707738
152291.906767,6646,122906.268797
339693.52487,6476,123137.174595
139629.42738,6462,123373.044731
160051.296988,7206,123634.452003
401454.342694,7374,123899.708484
-21434.829079,5569,124101.393516
57638.962338,5857,124313.83805
19679.661222,6370,124545.013575
663453.776192,8150,124838.276975
157773.667302,6869,125087.543296
482586.843991,6730,125327.775656
650951.696385,6200,125555.113953
352763.345208,6336,125784.640595
557083.678576,5468,125983.92246
12017.522016,6579,126221.663446
2024481.732038,6539,126459.349709
351305.623468,5820,126671.432781
363064.263449,5741,126881.938425
361654.606138,7654,127155.931343
153546.897807,6840,127404.75524
238845.328769,6404,127637.765841
226379.416583,6601,127879.096522
526117.528028,5914,128096.922239
130252.817136,6807,128342.101531
190198.265706,6425,128576.679706
-25443.098981,6843,128823.775134
337793.555338,7237,129085.749071
8856.051972,6301,129315.927798
873889.735171,7619,129593.002072
186346.448725,5933,129807.289661
21820.282111,6630,130047.064414
148138.817658,5884,130262.166517
201854.288136,6698,130506.277232
137390.037961,5877,130716.351507
458845.03049,6223,130943.322584
30060.998959,6681,131186.963604
184622.858124,6640,131430.902751
651342.756634,6971,131685.399901
146363.317592,6478,131919.163579
12213.84192,6357,132151.215535
49063.360239,5959,132369.170506
192447.887865,6464,132605.048071
-24695.098729,5959,132820.093552
-19393.308985,6740,133063.704507
173641.601035,5526,133264.275985
184113.165789,5669,133471.910412
1055870.188063,7147,133731.009762
399220.684472,7156,133989.62551
319481.144044,6090,134209.768491
22005.41175,6479,134447.285815
563211.702762,6430,134680.205349
390339.172532,5578,134882.47709
8053.612003,6607,135123.755762
344823.504351,6134,135349.363634
311848.034288,7243,135613.205935
192075.098007,7077,135870.013811
196276.948749,6863,136116.451098
149456.347851,6861,136367.406905
131561.88745,6637,136610.348284
290301.094043,6098,136834.135981
191575.068146,8024,137123.443965
-14551.649101,6474,137359.571077
1703218.356966,8605,137673.3884
29894.999581,6296,137901.38674
-24966.978886,6508,138136.631807
-30189.818081,5828,138351.077604
1018117.567885,7480,138624.405966
149008.307632,6771,138869.42482
61858.692933,5950,139086.95831
9488.751877,6185,139311.06057
677734.975731,6550,139549.050583
343928.763468,6120,139772.044646
529903.948744,6367,140003.295678
129982.757683,5900,140218.563359
977948.340225,7114,140476.372981
-15983.669547,6555,140717.779382
138986.238088,6831,140965.819099
854649.367034,6154,141188.189867
179245.588686,6962,141440.780776
309333.764576,6028,141660.373738
301827.074532,6644,141903.993493
506357.15924,6488,142140.930857
130864.667899,6237,142367.377265
392353.904541,5845,142580.430521
177387.268322,6870,142830.80977
520419.521406,6639,143074.094627
220905.559112,6574,143312.656239
10638.229347,6233,143540.653281
543263.448173,7350,143807.86341
12984.179014,6464,144044.646153
539764.581181,6938,144295.366008
346332.55351,6235,144518.541942
140875.617444,6002,144736.842042
189792.937656,6434,144969.036983
73187.970397,8027,145259.793409
232627.698472,6775,145509.737345
291465.838009,5908,145722.527803
196857.207851,6616,145964.56654
16668.849307,6585,146204.658566
317480.87356,6974,146459.024656
33397.5115,6580,146698.957817
177435.148482,6902,146947.593956
400015.723071,6475,147181.969139
133568.257675,6690,147426.370954
181892.705329,5880,147640.301032
344325.934991,6107,147860.960188
872342.032833,7486,148132.847762
141385.847243,6827,148386.885775
12946.631144,6587,148631.755951
18530.52125,6413,148866.618558
-34149.698607,6203,149094.174011
479539.940831,6173,149314.915134
229184.948198,6380,149546.171584
162191.597336,7482,149817.560707
173888.321229,6431,150051.483195
188952.237733,5751,150259.664407
514236.728611,6361,150488.857134
-17489.329194,7022,150742.544063
189574.778327,7214,151006.64042
733986.615523,6700,151251.275572
7529.421832,6477,151500.412409
394030.685921,5891,151725.396523
138267.567735,6343,151970.266446
1025127.960072,6527,152220.590001
1308008.813434,7777,152516.12742
465260.610175,5611,152730.239178
9488.541904,6595,152983.676485
-36950.638284,5971,153214.409399
192384.248923,6505,153464.929947
307160.184496,7378,153743.662875
364806.183651,7318,154008.113712
23909.95186,6024,154226.823797
-14465.188695,6640,154469.130882
527016.898599,5619,154670.720999
220194.200327,6572,154907.030076
187713.6163,6032,155124.238136
133272.857729,6347,155352.077516
-29951.469022,6462,155582.248624
516212.308894,6668,155820.983689
202749.665694,6235,156042.080018
484770.679886,6588,156277.3123
20122.151892,5797,156487.100357
221474.82748,6815,156729.686475
331156.633935,6034,156947.76666
-16546.699064,6812,157189.637269
355678.66263,6020,157404.720065
134449.737359,6308,157628.864997
591306.711532,8784,157941.907252
168810.048012,5876,158152.75609
185625.316423,6211,158377.870323
641398.887573,6909,158624.110278
468542.271231,5920,158834.330122
133651.777363,6350,159059.053061
538057.290826,8428,159359.207299
148434.907847,7252,159615.117557
511172.159132,6403,159841.941642
135809.727309,6430,160069.783828
229685.509422,6172,160288.632888
524529.670617,6287,160512.005168
13551.099597,6512,160742.539181
-37552.42865,6518,160970.031053
850331.403888,6559,161202.64
336336.773017,6084,161416.349017
142696.457759,6403,161641.701386
548352.295901,8710,161948.216968
142250.847541,5586,162146.383056
-31859.578937,6916,162392.444923
140314.767192,6254,162614.29642
-22180.25897,6892,162857.211234
959706.450409,6500,163087.993519
486316.140128,6618,163326.292655
134794.587221,6815,163566.844434
139625.697082,6461,163792.862015
526537.179001,6637,164026.015712
20575.1111,6069,164238.252073
185417.769521,6051,164452.10779
458878.361649,5701,164653.917828
856370.844571,7903,164932.057083
528083.849935,6911,165172.95457
23052.669062,6486,165401.40625
-36268.518977,6437,165628.608429
188401.087809,7081,165876.946958
349728.434377,5158,166055.913543
-14455.098877,6661,166296.606259
43554.771496,6820,166550.062429
524219.568232,6395,166790.351718
475743.340712,6614,167021.212941
396856.46321,6423,167245.969584
15264.161794,5774,167451.234174
