# {"t_start": 1703145662.9315093, "env_id": null} 
r,l,t
303603.113226,6433,157357.61826
564199.091415,6500,157589.97812
294358.884571,6054,157807.224119
232561.406219,6246,158029.977032
643913.208656,6523,158261.067128
4717.739179,6092,158481.890737
147216.307124,6825,158725.663465
653151.587463,6971,158973.173457
572227.478962,6779,159213.76582
-31239.539094,6138,159430.353268
182768.378777,6941,159675.811727
136803.027966,6788,159918.294335
691345.988062,6688,160154.971731
17425.421823,6858,160396.872067
12145.732082,6595,160629.160998
180988.738274,6803,160869.834729
10564.561808,6622,161103.929072
659466.84012,6716,161341.262908
202939.645525,6940,161584.463125
341430.104992,5942,161794.095826
37571.440843,7055,162044.493732
19683.462065,5966,162256.15902
351709.354761,5955,162465.568001
174026.5064,6076,162679.884417
1038226.905235,7221,162933.808938
611640.48034,7361,163200.718273
471124.732421,6064,163416.716191
338964.212865,5929,163624.454551
456044.664509,6081,163837.01317
19132.521913,7183,164089.694448
148874.087251,6870,164331.417928
12006.15089,6253,164551.409955
400601.666542,6515,164781.876297
176607.025897,6682,165017.966232
984161.473192,6741,165253.708383
186897.957706,5910,165459.316804
135371.208113,6072,165674.469871
-29503.838816,6037,165885.666219
74618.502378,6394,166109.355737
12437.199397,5445,166307.079453
307338.794075,6289,166541.161986
188545.657547,6629,166789.574197
317252.374098,6545,167017.90726
118552.178001,5934,167224.066723
297943.433925,5984,167437.705986
