eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
nan,nan,81,0.00024653933,0.0,6.103438,-0.0023132744,62.442703,0.014337480068206787,15,1920,111.30656347399963,7680
nan,nan,71,0.00016921882,0.0,6.102658,-0.0028560478,80.80634,0.006662309169769287,16,2048,118.43415950999997,8192
nan,nan,70,0.00021489998,0.0,6.095016,-0.0038525085,60.95029,0.01841580867767334,17,2176,125.74430036199965,8704
nan,nan,77,0.003393767,0.23339844,6.086915,-0.021663656,106.815414,0.010014772415161133,18,2304,132.34601754599998,9216
nan,nan,81,0.0010784435,0.041503906,6.0869856,-0.0023000676,64.43933,0.007828831672668457,19,2432,138.6147201599997,9728
nan,nan,81,0.00021781871,0.00048828125,6.0800295,-0.00340581,65.277016,0.0029537081718444824,20,2560,144.92733421099956,10240
nan,nan,68,0.00012883803,0.0,6.073424,-0.0019411438,68.87671,0.02087080478668213,21,2688,152.39542530499966,10752
nan,nan,69,0.00019894468,0.0,6.0650644,-0.0031549726,55.684258,0.019026994705200195,22,2816,159.76456565499984,11264
nan,nan,67,0.00016473731,0.0,6.0634995,-0.003913487,65.66387,0.029848337173461914,23,2944,167.3645748959998,11776
nan,nan,71,0.00038949098,0.0034179688,6.0534906,-0.007584178,70.24874,0.02538299560546875,24,3072,174.56536143199992,12288
nan,nan,76,0.00028264686,0.00048828125,6.047834,-0.0041467845,77.846146,0.018455326557159424,25,3200,181.26334061299985,12800
nan,nan,80,0.0003156509,0.0029296875,6.0453005,-0.0060728737,71.32407,0.013576805591583252,26,3328,187.6341154679999,13312
nan,nan,68,0.0002607915,0.0014648438,6.036367,-0.003988883,63.317997,0.01714390516281128,27,3456,195.0862129279999,13824
nan,nan,67,0.00041771925,0.011230469,6.0266805,-0.0074664587,67.71289,0.041029930114746094,28,3584,202.66416233399968,14336
nan,nan,69,0.00066387217,0.015625,6.0176234,-0.009488207,74.868034,0.014583408832550049,29,3712,210.02755555999966,14848
nan,nan,68,0.00029661454,0.0014648438,6.006623,-0.003507531,63.233654,0.020848453044891357,30,3840,217.51906595799983,15360
nan,nan,74,0.00036458712,0.008300781,5.994343,-0.007295496,67.94052,0.026069045066833496,31,3968,224.37951814499957,15872
nan,nan,77,0.0006124091,0.022949219,5.9876804,-0.011277625,72.948,0.02876460552215576,32,4096,230.9451322699997,16384
nan,nan,67,0.00039863828,0.0034179688,5.9777555,-0.0025078454,59.614254,0.036585211753845215,33,4224,238.51769139999988,16896
nan,nan,70,0.00095368846,0.036621094,5.95359,-0.011478113,66.17702,0.0515369176864624,34,4352,245.73436772299965,17408
nan,nan,83,0.0010894781,0.045410156,5.9541903,-0.011429625,79.75608,0.01630401611328125,35,4480,251.87101532899987,17920
nan,nan,77,0.00061016425,0.020019531,5.944157,-0.008968061,63.391697,0.04939466714859009,36,4608,258.45991641,18432
nan,nan,69,0.00065925805,0.017578125,5.944835,-0.010135242,76.21515,0.0024148225784301758,37,4736,265.81812608799964,18944
nan,nan,65,0.0012548027,0.06298828,5.9287133,-0.010146895,75.0438,-0.011321544647216797,38,4864,273.6196074989998,19456
nan,nan,78,0.00039927528,0.00048828125,5.9125347,-0.0035757073,68.89981,0.011365294456481934,39,4992,280.11235502299996,19968
nan,nan,70,0.0005515651,0.015625,5.9044385,-0.0068563307,64.87128,0.025166869163513184,40,5120,287.4072003919996,20480
nan,nan,69,0.000622605,0.021484375,5.9067407,-0.008135611,64.25904,0.03573030233383179,41,5248,294.79482110599974,20992
5271.0,319586.26479,68,0.000771465,0.034179688,5.9157863,-0.008439826,83.643326,0.008545517921447754,42,5376,302.29601613099976,21504
5271.0,319586.26479,68,0.0004371445,0.0087890625,5.9174995,-0.009187667,83.78141,0.005042731761932373,43,5504,309.74554469899977,22016
5271.0,319586.26479,81,0.00037751626,0.010253906,5.886412,-0.004737286,54.695717,0.017476379871368408,44,5632,316.01907870099967,22528
5534.0,264560.226324,79,0.00045332976,0.012207031,5.901049,-0.0069056908,83.67402,0.018882393836975098,45,5760,322.4893443609999,23040
5534.0,264560.226324,70,0.0024237917,0.12597656,5.8970466,-0.012797218,87.30531,0.015874922275543213,46,5888,329.7424662479998,23552
5534.0,264560.226324,67,0.0012383705,0.06591797,5.8837185,-0.006471526,77.258804,0.0242193341255188,47,6016,337.32418195399987,24064
5534.0,264560.226324,71,0.015935484,0.49560547,5.85578,-0.0283386,92.818794,0.05128699541091919,48,6144,344.52517977299976,24576
5534.0,264560.226324,70,0.004042854,0.2319336,5.8642344,-0.005185604,83.95831,-0.02087116241455078,49,6272,351.8216968089996,25088
5534.0,264560.226324,69,0.0074150627,0.2919922,5.8479886,-0.013876656,93.329414,0.018169939517974854,50,6400,359.1666006219998,25600
5534.0,264560.226324,68,0.009727572,0.38085938,5.8712354,-0.019384539,95.97827,0.003173828125,51,6528,366.65507833599986,26112
5534.0,264560.226324,71,0.0043639923,0.2421875,5.829608,-0.0036269254,77.019196,0.05367463827133179,52,6656,373.8534445719997,26624
5534.0,264560.226324,72,0.000476645,0.0029296875,5.817126,-0.0049258596,83.223526,-0.06301534175872803,53,6784,380.90530923999995,27136
5864.75,197957.97034600002,78,0.00020754905,0.0014648438,5.7990117,-0.003569593,74.75846,0.02607649564743042,54,6912,387.42916716699983,27648
5864.75,197957.97034600002,69,0.0019166947,0.099609375,5.7753,-0.011535599,86.97242,-0.06441283226013184,55,7040,394.7632252399999,28160
5864.75,197957.97034600002,71,0.002757273,0.13671875,5.7838345,-0.007901251,85.45333,0.01777207851409912,56,7168,401.9234862829999,28672
5864.75,197957.97034600002,79,0.0007428039,0.025390625,5.7798815,-0.0062007173,85.64145,0.015340566635131836,57,7296,408.3793981089998,29184
5864.75,197957.97034600002,69,0.00051515724,0.013671875,5.757602,-0.0069980635,86.74954,0.033277928829193115,58,7424,415.800013563,29696
5864.75,197957.97034600002,70,0.0005693853,0.01953125,5.7363772,-0.008753894,75.41859,0.029730677604675293,59,7552,423.1145373019999,30208
5864.75,197957.97034600002,69,0.0005845108,0.024414062,5.7114463,-0.008137401,70.573555,0.008262872695922852,60,7680,430.48944511399986,30720
5864.75,197957.97034600002,69,0.0004372115,0.009765625,5.6924343,-0.0046208617,67.54081,0.017291009426116943,61,7808,437.89310744299974,31232
5864.75,197957.97034600002,68,0.0027683822,0.12548828,5.6648345,-0.014387187,90.504105,0.058834850788116455,62,7936,445.3310793759997,31744
5864.75,197957.97034600002,71,0.0017406084,0.091308594,5.654876,-0.0074908715,71.32171,-0.021752357482910156,63,8064,452.5394279259999,32256
5864.75,197957.97034600002,72,0.0003815903,0.0063476562,5.646193,-0.003820302,66.37619,0.011042356491088867,64,8192,459.5941194989996,32768
5864.75,197957.97034600002,72,0.00045110605,0.011230469,5.5818505,-0.0066848835,61.129986,0.017974793910980225,65,8320,466.62361444399994,33280
5864.75,197957.97034600002,70,0.00045763626,0.011230469,5.565148,-0.005567804,58.788662,0.07478892803192139,66,8448,473.8914774149998,33792
5864.75,197957.97034600002,69,0.0006379576,0.020996094,5.604126,-0.0059932405,71.425316,-0.015497326850891113,67,8576,481.2879571929998,34304
5864.75,197957.97034600002,69,0.0005732473,0.01953125,5.5650296,-0.0070638983,64.44986,0.046378135681152344,68,8704,488.6394219699996,34816
5864.75,197957.97034600002,68,0.0007212733,0.016113281,5.5256147,-0.0066900672,59.442596,0.07156980037689209,69,8832,496.159166209,35328
5864.75,197957.97034600002,69,0.00043312262,0.0053710938,5.5676026,-0.00397944,75.86209,0.03661400079727173,70,8960,503.49377799199965,35840
5864.75,197957.97034600002,82,0.0012515985,0.059570312,5.5361423,-0.00901276,72.40335,0.04923510551452637,71,9088,509.71962127999996,36352
5864.75,197957.97034600002,68,0.00040432412,0.0034179688,5.483993,-0.004952568,59.75042,0.04629397392272949,72,9216,517.1690791679998,36864
5864.75,197957.97034600002,57,0.0007372161,0.025390625,5.4795,-0.00876663,69.66156,0.015859246253967285,73,9344,526.0082094189997,37376
5864.75,197957.97034600002,69,0.0006983102,0.020996094,5.5002093,-0.0067902463,74.56854,0.02651667594909668,74,9472,533.352102975,37888
5864.75,197957.97034600002,70,0.0005980383,0.0126953125,5.464266,-0.0061632106,68.12044,0.05555802583694458,75,9600,540.6556913559998,38400
5864.75,197957.97034600002,69,0.00051319966,0.0126953125,5.4661484,-0.004951022,75.31058,0.043199777603149414,76,9728,548.0534286859997,38912
5864.75,197957.97034600002,68,0.0010473436,0.048828125,5.4525595,-0.009840909,75.14774,0.0718221664428711,77,9856,555.4846643859996,39424
5864.75,197957.97034600002,68,0.0016074632,0.09863281,5.3924055,-0.00942164,62.44093,0.03391808271408081,78,9984,563.0100256029996,39936
5864.75,197957.97034600002,67,0.0014956356,0.068847656,5.3634,-0.010373919,71.519714,0.09515202045440674,79,10112,570.648679981,40448
5864.75,197957.97034600002,74,0.011355694,0.3623047,5.3671722,-0.007160358,76.18228,0.04486745595932007,80,10240,577.505343586,40960
5864.75,197957.97034600002,71,0.013976,0.3540039,5.3189816,-0.0037099938,79.50319,-0.03642547130584717,81,10368,584.706120805,41472
5864.75,197957.97034600002,68,0.0015349876,0.072265625,5.2276163,-0.00374363,57.769756,0.052998900413513184,82,10496,592.1546011519999,41984
5669.8,222408.54736080003,78,0.00091924175,0.040039062,5.171117,-0.008872664,69.45624,0.06136435270309448,83,10624,598.669706275,42496
5669.8,222408.54736080003,69,0.0020786668,0.13085938,5.2670884,-0.009352734,79.45165,0.03402596712112427,84,10752,606.0326339759999,43008
5669.8,222408.54736080003,70,0.0028630085,0.1665039,5.2741513,-0.0071926448,79.22161,-0.03539109230041504,85,10880,613.2900746969999,43520
5669.8,222408.54736080003,69,0.009338292,0.24853516,5.265086,0.007227261,63.41523,0.03711432218551636,86,11008,620.6737210699998,44032
5669.8,222408.54736080003,68,0.0019798786,0.111816406,5.176123,-0.0086778095,66.70721,0.00893092155456543,87,11136,628.1717596529998,44544
5669.8,222408.54736080003,68,0.0009293294,0.034179688,5.2197843,-0.005133501,60.956917,0.042168259620666504,88,11264,635.6071269739996,45056
5669.8,222408.54736080003,69,0.0038056886,0.16210938,5.237227,-0.012612339,79.76321,0.028434395790100098,89,11392,643.0034672639999,45568
5669.8,222408.54736080003,65,0.0012613573,0.067871094,5.2620125,-0.006056591,61.210674,0.03973793983459473,90,11520,650.8164363429996,46080
5669.8,222408.54736080003,68,0.0043786066,0.1875,5.2438073,-0.011133859,61.862038,0.10994309186935425,91,11648,658.3254703149996,46592
5797.0,203847.532443,69,0.0007527569,0.022460938,5.2059636,-0.0053599984,65.753746,0.09188884496688843,92,11776,665.684800989,47104
5797.0,203847.532443,69,0.0007733619,0.03564453,5.2198095,-0.008895228,69.19899,0.06969380378723145,93,11904,673.0590303219997,47616
5797.0,203847.532443,70,0.01833707,0.41992188,5.255215,-0.012042647,88.12811,0.0029360055923461914,94,12032,680.3048920079996,48128
5797.0,203847.532443,71,0.010938883,0.37548828,5.2219157,0.0013212122,79.01,0.04011499881744385,95,12160,687.4749982509998,48640
5797.0,203847.532443,70,0.020573318,0.49609375,5.257826,-0.0126105,89.41976,0.0038069486618041992,96,12288,694.7751185579996,49152
5797.0,203847.532443,69,0.008415379,0.30908203,5.215296,-0.002162529,71.70336,0.0391806960105896,97,12416,702.1472925359999,49664
5797.0,203847.532443,69,0.014645157,0.41601562,5.2506413,-0.016922561,87.473694,0.05649828910827637,98,12544,709.5545586099997,50176
5797.0,203847.532443,68,0.0076897917,0.25683594,5.218598,0.010487225,74.44556,0.05610013008117676,99,12672,716.9777323929998,50688
5797.0,203847.532443,68,0.002247688,0.10498047,5.1563625,-0.009985574,79.06255,0.09951996803283691,100,12800,724.4296262549997,51200
6002.857142857143,191259.986084,71,0.00082868687,0.025878906,5.170016,-0.0026803901,75.490814,0.025995969772338867,101,12928,731.597359079,51712
6002.857142857143,191259.986084,72,0.0013155106,0.055664062,5.1754365,-0.01261385,83.01492,0.03632241487503052,102,13056,738.6619062829996,52224
6002.857142857143,191259.986084,69,0.001955075,0.096191406,5.1623373,-0.009994707,71.21064,0.10996836423873901,103,13184,746.0113505679997,52736
6002.857142857143,191259.986084,70,0.0005171089,0.0146484375,5.113062,-0.0034011928,66.85972,-0.14425981044769287,104,13312,753.3113747929997,53248
6002.857142857143,191259.986084,67,0.00022739128,0.0024414062,5.0588307,-0.003052656,54.430893,0.09848129749298096,105,13440,760.8875200049997,53760
6002.857142857143,191259.986084,68,0.00028359867,0.005859375,5.0623846,-0.006279679,56.555256,0.006974935531616211,106,13568,768.3905114579998,54272
6002.857142857143,191259.986084,68,0.00029879803,0.0048828125,5.128001,-0.0048230942,69.90436,0.008715689182281494,107,13696,775.881810076,54784
6002.857142857143,191259.986084,77,0.0003763697,0.0087890625,5.0693574,-0.005066839,69.60903,0.0695151686668396,108,13824,782.5007636799996,55296
6002.857142857143,191259.986084,70,0.0003082159,0.0014648438,5.039217,-0.0016870336,56.50002,0.11483848094940186,109,13952,789.7666619219999,55808
6002.857142857143,191259.986084,68,0.00055870356,0.020019531,5.0308633,-0.0068071447,65.485756,0.07804268598556519,110,14080,797.1927463989996,56320
6002.857142857143,191259.986084,68,0.0004058771,0.009765625,4.9945273,-0.0017753888,62.186596,-0.04783070087432861,111,14208,804.7163751789999,56832
6002.857142857143,191259.986084,69,0.00023006636,0.0,5.008757,-0.0028506473,55.633797,0.10669344663619995,112,14336,812.0874970059999,57344
6002.857142857143,191259.986084,67,0.00024595423,0.0009765625,4.9694576,-0.002131756,53.817497,0.13289201259613037,113,14464,819.6672204329998,57856
6002.857142857143,191259.986084,67,0.00025097962,0.001953125,4.9667664,-0.0031566387,50.03904,0.17251378297805786,114,14592,827.2551259539996,58368
6002.857142857143,191259.986084,67,0.0034828696,0.1538086,4.9835405,-0.011725652,70.83952,0.11123871803283691,115,14720,834.8622086449996,58880
6002.857142857143,191259.986084,69,0.001638002,0.07324219,5.061111,-0.0091901515,71.73774,-0.004791975021362305,116,14848,842.2167886579996,59392
6002.857142857143,191259.986084,70,0.0011830761,0.045898438,4.9792957,-0.006537392,70.643,-0.08175718784332275,117,14976,849.4839272289996,59904
6002.857142857143,191259.986084,68,0.0009443842,0.05029297,4.957276,-0.0057606995,55.85817,0.06486231088638306,118,15104,856.9656662069997,60416
6002.857142857143,191259.986084,71,0.020843506,0.49658203,5.053196,-0.01338711,84.85222,0.010170459747314453,119,15232,864.1359116619997,60928
6002.857142857143,191259.986084,69,0.0058099916,0.25341797,5.0819817,0.0034533998,62.280792,0.07932215929031372,120,15360,871.4787407659996,61440
6002.857142857143,191259.986084,68,0.0021553352,0.095214844,5.08921,-0.0101503935,74.7108,0.10627657175064087,121,15488,878.9547470789998,61952
6002.857142857143,191259.986084,68,0.001451235,0.061523438,5.022982,-0.0065376447,60.70054,0.1329478621482849,122,15616,886.4439809739997,62464
6002.857142857143,191259.986084,68,0.00043009617,0.00390625,5.001465,-0.0038720604,50.500874,0.04600030183792114,123,15744,893.8899649719997,62976
6002.857142857143,191259.986084,64,0.00023398003,0.0034179688,5.016397,-0.0027975198,69.624466,0.023645222187042236,124,15872,901.8808930949999,63488
6002.857142857143,191259.986084,73,0.00027919104,0.0029296875,4.8726254,-0.0034971903,56.67692,0.04124408960342407,125,16000,908.8888160349998,64000
6002.857142857143,191259.986084,69,0.0003637041,0.0029296875,4.904037,-0.0045251185,51.006355,0.11520218849182129,126,16128,916.238503175,64512
6002.857142857143,191259.986084,69,0.0015012207,0.07519531,4.8581924,-0.012465186,64.60665,0.0431976318359375,127,16256,923.6016491769997,65024
6002.857142857143,191259.986084,71,0.000575859,0.010253906,4.8872023,-0.0025853831,63.999496,0.07001888751983643,128,16384,930.8062927149999,65536
6002.857142857143,191259.986084,69,0.008231486,0.26757812,4.934215,-0.012135436,78.78411,-0.35427379608154297,129,16512,938.1878153279999,66048
6002.857142857143,191259.986084,68,0.0050452426,0.22509766,4.9327435,-0.010642468,62.550323,0.015191256999969482,130,16640,945.6921234469996,66560
6002.857142857143,191259.986084,68,0.0025348852,0.12402344,4.9415708,-0.0032690875,61.879616,0.04156994819641113,131,16768,953.1153798129999,67072
6502.5,173440.56321262498,64,0.00054963975,0.024414062,4.9073887,-0.0056075957,56.045773,-0.014331579208374023,132,16896,961.0126413499997,67584
6502.5,173440.56321262498,65,0.0013114212,0.056640625,4.970914,-0.009980558,70.65146,0.01858377456665039,133,17024,968.8367605439998,68096
6502.5,173440.56321262498,70,0.0014034418,0.07861328,5.033168,-0.0039371843,71.614624,0.06994068622589111,134,17152,976.1329849149997,68608
6502.5,173440.56321262498,68,0.00035923228,0.0063476562,4.969961,-0.0034792041,56.499878,0.0728449821472168,135,17280,983.5853130649998,69120
6502.5,173440.56321262498,67,0.00032030538,0.001953125,4.9265356,-0.0034173666,48.908447,0.01641678810119629,136,17408,991.206273753,69632
6502.5,173440.56321262498,71,0.0022867364,0.087402344,4.997879,-0.010482492,72.30541,-0.09985685348510742,137,17536,998.3866247789997,70144
6502.5,173440.56321262498,79,0.011721381,0.26367188,4.9951897,-0.014683263,78.896996,0.006863892078399658,138,17664,1004.8169969209998,70656
6502.5,173440.56321262498,68,0.0020173842,0.09667969,4.9109607,-0.005208142,59.633163,0.12421154975891113,139,17792,1012.2950323959999,71168
6502.5,173440.56321262498,70,0.00041682587,0.010253906,4.97751,-0.0050063552,62.80679,0.030965685844421387,140,17920,1019.6007683979997,71680
6502.5,173440.56321262498,61,0.00032454572,0.0043945312,4.89918,-0.0034560263,45.842392,0.22869426012039185,141,18048,1027.964250953,72192
6502.5,173440.56321262498,76,0.0006833954,0.025878906,4.913075,-0.004390575,52.089706,0.1396917700767517,142,18176,1034.63692107,72704
6502.5,173440.56321262498,67,0.00036850298,0.0078125,4.909462,-0.003870701,52.308933,0.08829128742218018,143,18304,1042.2728211929998,73216
6502.5,173440.56321262498,68,0.0006758419,0.025878906,4.953924,-0.0060338383,61.935974,0.013390183448791504,144,18432,1049.724718984,73728
6666.888888888889,192310.04115088886,69,0.0004960979,0.008300781,4.951393,0.00072456046,51.02801,0.10942554473876953,145,18560,1057.0793818079997,74240
6666.888888888889,192310.04115088886,68,0.0009429063,0.052734375,4.931345,-0.008791623,64.02062,0.0793294906616211,146,18688,1064.5189733349998,74752
6666.888888888889,192310.04115088886,69,0.0014127337,0.07763672,4.9754367,-0.0042846464,56.45967,0.0682750940322876,147,18816,1071.8414418939997,75264
6666.888888888889,192310.04115088886,67,0.0020447148,0.08935547,4.975839,-0.01075286,66.48215,0.0686960220336914,148,18944,1079.385381528,75776
6666.888888888889,192310.04115088886,70,0.0019527872,0.1171875,4.990387,-0.0055407654,70.99982,-0.007277846336364746,149,19072,1086.611502158,76288
6666.888888888889,192310.04115088886,65,0.003300943,0.13916016,4.913708,-0.00013857952,46.3496,0.163307785987854,150,19200,1094.4811753199997,76800
6666.888888888889,192310.04115088886,69,0.0005106113,0.013671875,4.955202,-0.007090436,65.66485,0.0841640830039978,151,19328,1101.813378758,77312
6666.888888888889,192310.04115088886,69,0.0027885016,0.13330078,4.970897,-0.009351117,68.45732,0.07078027725219727,152,19456,1109.1837411449997,77824
6666.888888888889,192310.04115088886,69,0.0017359374,0.08691406,4.9692717,-0.0014264381,49.29502,0.15455323457717896,153,19584,1116.5602827219996,78336
6666.888888888889,192310.04115088886,69,0.00042153613,0.0126953125,4.918358,-0.003608524,49.883286,0.09686070680618286,154,19712,1123.9113276599996,78848
6813.3,178450.986269,70,0.0002636785,0.001953125,4.99826,-0.0024279323,60.136993,0.0624922513961792,155,19840,1131.1959690919998,79360
6813.3,178450.986269,67,0.00053776585,0.017089844,4.9052653,-0.0072911438,57.577126,0.20596444606781006,156,19968,1138.7537077899997,79872
6813.3,178450.986269,67,0.0014177929,0.055664062,4.8885183,-0.006871682,53.404476,0.1620861291885376,157,20096,1146.3599131729998,80384
6813.3,178450.986269,63,0.0012155436,0.05029297,4.9042573,-0.0042597568,52.77094,0.1500319242477417,158,20224,1154.4358765409997,80896
6813.3,178450.986269,66,0.00046321773,0.013671875,4.899378,-0.0043860623,43.581196,0.15169590711593628,159,20352,1162.130762161,81408
6813.3,178450.986269,67,0.00046977086,0.0087890625,4.8216286,-0.0045560314,61.865265,0.12932103872299194,160,20480,1169.7436867499996,81920
6813.3,178450.986269,69,0.0014584907,0.07910156,4.8963017,-0.0092377225,60.86901,0.031137943267822266,161,20608,1177.1041509319998,82432
6813.3,178450.986269,69,0.006601928,0.234375,4.87311,-0.0067779757,67.46107,0.09084326028823853,162,20736,1184.4529578869997,82944
6813.3,178450.986269,67,0.0010982476,0.061035156,4.852419,-0.0019521691,55.052746,-0.030813217163085938,163,20864,1192.0307230399999,83456
6813.3,178450.986269,67,0.0010372178,0.052734375,4.8355994,-0.008441011,53.094845,0.1796068549156189,164,20992,1199.6468715039996,83968
6813.3,178450.986269,67,0.0007153723,0.034179688,4.7028093,-0.004730391,43.780262,0.13594430685043335,165,21120,1207.2803243109997,84480
6946.272727272727,168632.26208563635,67,0.0004434726,0.0126953125,4.790613,-0.005805094,59.09867,0.08658039569854736,166,21248,1214.8364662959998,84992
6946.272727272727,168632.26208563635,67,0.0017320605,0.095703125,4.8709536,-0.010120393,63.449997,-0.05219864845275879,167,21376,1222.4776494429998,85504
6946.272727272727,168632.26208563635,78,0.0010140631,0.051757812,4.8007107,-0.0053545972,48.133827,0.0816727876663208,168,21504,1229.0050865029998,86016
6946.272727272727,168632.26208563635,68,0.000483439,0.013671875,4.804077,-0.0051063383,61.367462,-0.090911865234375,169,21632,1236.510425172,86528
6946.272727272727,168632.26208563635,67,0.0006394522,0.026367188,4.8083296,-0.004315746,59.33298,-0.02293527126312256,170,21760,1244.0963638469998,87040
6946.272727272727,168632.26208563635,70,0.0031464505,0.1459961,4.9105964,-0.007757118,62.418877,0.08302563428878784,171,21888,1251.3352655169997,87552
6946.272727272727,168632.26208563635,67,0.0021543617,0.111816406,4.8636656,-0.0128402505,62.79269,0.01912623643875122,172,22016,1258.899048844,88064
6946.272727272727,168632.26208563635,65,0.0008190009,0.03564453,4.7606006,-0.0050555146,53.548214,-0.1436169147491455,173,22144,1266.6663803789997,88576
6818.5,158125.51763208333,70,0.00041338295,0.009765625,4.860052,-0.002475157,71.31415,-0.3074897527694702,174,22272,1273.8861894889997,89088
6818.5,158125.51763208333,64,0.010466148,0.2290039,4.826679,-0.0051389146,67.53803,0.13303178548812866,175,22400,1281.812394185,89600
6818.5,158125.51763208333,69,0.001716707,0.07714844,4.8505855,-0.004154604,59.498108,-0.07698071002960205,176,22528,1289.156540039,90112
6818.5,158125.51763208333,66,0.00056398695,0.021972656,4.7904396,-0.0050098817,60.205044,-0.11135292053222656,177,22656,1296.8441075259998,90624
6818.5,158125.51763208333,68,0.040055722,0.48632812,4.778719,0.0010527231,73.80788,-0.07516145706176758,178,22784,1304.331875593,91136
6818.5,158125.51763208333,72,0.03049922,0.5488281,4.862609,0.0016836068,72.267654,0.06438153982162476,179,22912,1311.4381868029996,91648
6818.5,158125.51763208333,69,0.017585125,0.4658203,4.8006864,0.024559062,64.18566,0.034240007400512695,180,23040,1318.8473874279998,92160
6818.5,158125.51763208333,68,0.0031963354,0.16015625,4.7404814,-0.011711222,65.60118,0.024149000644683838,181,23168,1326.3318639089998,92672
6818.5,158125.51763208333,68,0.0019565625,0.106933594,4.663215,-0.00039871596,45.295033,0.10727572441101074,182,23296,1333.7783111199997,93184
6818.5,158125.51763208333,67,0.00064877904,0.020507812,4.611382,-0.00573894,61.89047,0.17319715023040771,183,23424,1341.3123154369996,93696
6818.5,158125.51763208333,67,0.0004332428,0.0034179688,4.6269994,-0.0010517564,39.50437,0.1085163950920105,184,23552,1348.907810663,94208
6818.5,158125.51763208333,66,0.0002995322,0.00390625,4.5837193,-0.0045022424,47.325798,0.19060325622558594,185,23680,1356.6353548789998,94720
6818.5,158125.51763208333,67,0.00044656103,0.013671875,4.6260853,-0.00600869,50.887608,0.09837561845779419,186,23808,1364.174400163,95232
6818.5,158125.51763208333,68,0.00055374444,0.018554688,4.5832024,-0.0059808195,53.195423,0.11304539442062378,187,23936,1371.6506391889998,95744
6818.5,158125.51763208333,69,0.0016328723,0.08935547,4.529868,-0.007600167,59.30917,0.03552371263504028,188,24064,1379.0454429049996,96256
6818.5,158125.51763208333,68,0.00047579125,0.011230469,4.4350414,-0.0039772633,43.55879,0.15821492671966553,189,24192,1386.5473242009998,96768
6818.5,158125.51763208333,68,0.00055776065,0.01953125,4.494913,-0.0047833044,49.2631,0.07008504867553711,190,24320,1394.0234036989996,97280
6818.5,158125.51763208333,68,0.0011700012,0.06689453,4.472656,-0.0067542903,56.808357,0.08907592296600342,191,24448,1401.4876000949998,97792
6818.5,158125.51763208333,66,0.0040876064,0.22607422,4.5304804,-0.009871114,60.511272,0.0923466682434082,192,24576,1409.205046699,98304
6818.5,158125.51763208333,80,0.002325042,0.14453125,4.5673237,-0.0063128797,67.80745,-0.06117570400238037,193,24704,1415.5755545759998,98816
6818.5,158125.51763208333,67,0.0007677682,0.026855469,4.4806447,-0.005842603,55.648434,0.11909639835357666,194,24832,1423.1207850289998,99328
6818.5,158125.51763208333,67,0.004990658,0.20214844,4.4403787,-0.0067372033,54.351864,0.21012955904006958,195,24960,1430.7548795460002,99840
6818.5,158125.51763208333,68,0.0010475607,0.041503906,4.5130014,-0.007627248,51.464207,0.08243757486343384,196,25088,1438.2059959309995,100352
6818.5,158125.51763208333,68,0.00043952983,0.013183594,4.408728,-0.0047631715,44.552147,0.14498674869537354,197,25216,1445.6945347320002,100864
6818.5,158125.51763208333,70,0.0020622266,0.11425781,4.4953856,-0.009652514,57.448803,0.07937395572662354,198,25344,1453.000036672,101376
