eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,total_timesteps,value_loss
nan,nan,-14.560961723327637,6,1,6.148468971252441,20,9.282095447815664e-08
nan,nan,0.8248668313026428,74,100,6.148468971252441,2000,6.299706090118207e-09
nan,nan,0.0002079010009765625,91,200,6.148468017578125,4000,2.6648521423339844
nan,nan,-0.00045239925384521484,102,300,6.148468494415283,6000,0.44255226850509644
nan,nan,-0.00011551380157470703,108,400,6.148468017578125,8000,0.43446364998817444
nan,nan,-0.00038552284240722656,112,500,6.148468017578125,10000,0.24942579865455627
nan,nan,0.002617776393890381,114,600,6.148467540740967,12000,0.2956010699272156
nan,nan,-0.0034341812133789062,116,700,6.148464679718018,14000,0.20517659187316895
nan,nan,-0.008981704711914062,118,800,6.148438453674316,16000,0.6346062421798706
nan,nan,-0.014706611633300781,118,900,6.148426055908203,18000,0.17399278283119202
nan,nan,0.1990969181060791,119,1000,6.148207187652588,20000,0.010854815132915974
nan,nan,0.0005790591239929199,120,1100,6.148136615753174,22000,0.7364655137062073
nan,nan,-0.0005500316619873047,121,1200,6.148350715637207,24000,0.4341844618320465
nan,nan,-0.000615239143371582,121,1300,6.148359775543213,26000,0.1994314342737198
6595.0,180383.66666666666,-0.0019176006317138672,122,1400,6.147909164428711,28000,0.045837294310331345
6595.0,180383.66666666666,0.0015560388565063477,122,1500,6.148202419281006,30000,0.00024710531579330564
6921.75,128496.75,0.009862303733825684,123,1600,6.148299217224121,32000,0.00011487617302918807
6921.75,128496.75,0.0010485649108886719,124,1700,6.147728443145752,34000,0.2546740472316742
6921.75,128496.75,-0.0008047819137573242,125,1800,6.145357608795166,36000,2.5602867603302
6921.75,128496.75,-0.00015020370483398438,125,1900,6.147202491760254,38000,0.6626161336898804
6921.75,128496.75,-0.009379982948303223,125,2000,6.116981029510498,40000,2.652310371398926
6921.75,128496.75,-0.009351015090942383,125,2100,6.124854564666748,42000,0.05181635543704033
6921.75,128496.75,-0.0005065202713012695,125,2200,6.13977575302124,44000,0.753355860710144
6921.75,128496.75,-0.0045403242111206055,126,2300,6.125900745391846,46000,0.3217594027519226
6551.8,123200.6,6.258487701416016e-05,126,2400,6.144920349121094,48000,0.05800740048289299
6399.5,120233.0,-3.1828880310058594e-05,126,2500,6.144791603088379,50000,0.6023059487342834
