# {"t_start": 1703400718.390107, "env_id": null} 
r,l,t
403867.279767,9789,47599.250439
361050.529914,7035,47846.403398
216314.610405,6353,48071.801278
85719.129721,7777,48349.505105
183019.519858,6999,48598.769797
18340.410079,7923,48879.544186
250248.130077,9037,49200.224114
31850.609861,7176,49453.533619
185605.489859,7745,49728.219325
266047.089886,9623,50064.648984
67242.159858,7285,50324.146701
217134.429861,7491,50590.167566
217081.519863,6400,50817.192436
173022.689998,6504,51048.855533
399023.860054,7190,51303.484743
390099.659848,7503,51572.246796
223622.429834,7181,51827.490605
424162.1804,9250,52155.662219
170840.180093,8624,52459.058904
43221.540396,8758,52769.88331
43733.980193,8128,53058.421064
202234.0,4329,53212.559693
308231.820042,8591,53516.806359
62319.369681,9032,53836.410142
19658.949772,10000,54188.07737
501259.189685,7633,54459.787905
197628.309695,9472,54796.821311
133260.399848,7732,55070.323319
695978.220413,7357,55329.135565
209446.639738,8042,55614.656901
397293.77034,7781,55890.634993
525561.369986,6727,56130.265631
237202.569876,7592,56400.382247
375163.159843,7874,56679.293052
183149.410006,8590,56982.154102
20557.229724,9574,57321.136865
886441.0,6998,57572.805525
353850.410052,9426,57904.79533
409670.219746,9386,58246.162774
355215.220052,8606,58552.30493
215972.57018,6510,58783.738929
27916.179735,8501,59080.607693
168106.090401,7387,59345.49155
26202.219723,10000,59698.935352
173205.249831,7182,59957.498278
233414.069857,7298,60225.397245
60979.950054,8625,60542.354311
476557.269733,9060,60874.656533
58711.090041,9169,61212.276202
366214.040054,9540,61560.154095
201978.220287,7807,61847.798704
68302.61019,7451,62121.562199
248060.000048,9541,62472.264097
372719.820041,10000,62839.181695
400451.159861,7247,63105.034095
246842.389876,8846,63429.844496
20832.45971,7274,63696.256782
563599.039721,8557,64011.304329
366040.310053,9454,64356.200026
9890.519884,7248,64624.237314
391244.859694,7456,64898.053976
71011.789843,7391,65168.364889
36056.249831,7464,65442.397736
57379.490104,8286,65746.00599
393315.249861,6616,65989.778054
59408.880219,7497,66265.011299
183174.409667,10000,66629.906299
42137.320008,10000,66992.450327
30567.980146,8137,67290.793507
55963.219888,7024,67548.361037
82145.089736,8185,67847.641273
682484.780039,9938,68210.944231
57380.430144,6979,68465.199049
57619.51986,7214,68731.211749
521750.519861,7065,68990.515354
358670.220052,9372,69331.329877
328210.550009,6459,69568.607508
393232.610217,8113,69864.527957
405774.270068,8916,70188.813425
172364.339887,7033,70444.621131
350923.0,6621,70685.514375
514669.609861,6635,70925.496036
536317.999709,8362,71228.588553
-36066.14028,8255,71523.344702
-34203.73026,8035,71818.388589
220251.339834,7088,72077.030854
15725.130053,9416,72419.487453
564416.769715,7412,72688.735155
355409.519834,6992,72943.337147
21495.310104,7352,73207.647288
-2209.20978,6082,73428.65642
26397.430193,7652,73709.958409
228758.339816,9519,74053.538548
229237.59005,8008,74345.572982
239487.309746,8245,74644.407097
235258.519832,7693,74919.930033
359184.249856,6628,75159.971701
229329.780179,7932,75445.850828
1473.969886,8244,75743.426495
426371.230073,7428,76009.037978
202135.409692,9227,76342.991207
357318.770048,9028,76668.620547
7709.519858,6414,76898.918612
882738.400413,9440,77237.421316
365017.859721,9025,77562.212717
361958.910009,10000,77922.017003
39824.759875,6347,78149.124845
422490.400055,8404,78448.013528
192017.159833,8883,78765.048934
1427.660177,7597,79036.058661
397671.039722,9554,79378.74229
535404.982376,7660,79651.016132
414429.770051,8848,79969.284151
226503.819704,10000,80325.430141
391315.870029,9183,80649.963866
55227.50008,7370,80916.276955
55108.859724,10000,81272.370826
224653.099733,9671,81618.289689
-11618.960304,7493,81884.553326
178400.979903,7515,82158.86272
32406.220231,9441,82497.094126
187067.589748,10000,82856.393621
388202.429862,7301,83118.220888
184041.679721,8581,83424.372543
79382.24986,7524,83690.596544
171978.010038,8607,83997.625192
394184.610214,5984,84213.255105
174751.659873,6184,84429.36223
216336.24986,7273,84688.946091
193667.910041,10000,85043.14175
62967.609861,7907,85323.881383
-11519.540291,8063,85613.24989
573066.679722,8855,85927.39449
187602.519834,7477,86198.392629
31590.219721,9644,86540.140876
17509.859722,9406,86877.299738
79112.859716,9566,87219.457664
-21876.230307,8888,87532.727833
402105.950051,9919,87884.44643
30783.499763,9136,88208.135823
