# {"t_start": 1703400718.041905, "env_id": null} 
r,l,t
275731.0,6561,220.464926
316675.0,6169,406.513101
106923.0,4539,548.023605
-61806.0,5367,716.936528
324413.0,8424,986.917458
105891.0,7036,1215.125406
114324.0,5503,1397.291703
300867.0,7703,1648.508811
164413.0,6357,1858.770387
-20995.0,5525,2040.33762
155755.0,6402,2251.268476
160516.0,7317,2492.905599
50482.0,6765,2715.39696
204215.0,6030,2916.223714
-31864.0,6547,3133.768118
108888.0,4862,3295.455257
-6405.0,6729,3517.30813
158710.0,5854,3712.099585
504011.0,6527,3927.348437
3981.0,6060,4127.992443
171793.0,5995,4327.223243
156895.0,5066,4496.808903
152735.0,6725,4719.192691
39389.0,5959,4916.318493
362923.519862,8675,5200.670892
70956.700376,7731,5455.940219
323550.0,5171,5627.660337
39948.789997,5569,5811.516046
63475.699861,7323,6051.132307
168633.0,6796,6273.204174
404329.249862,8583,6554.204976
548992.0,6401,6764.843199
120515.639999,6838,6987.714609
208516.499636,9953,7312.021247
21875.480182,8860,7598.162655
59687.130085,8481,7871.868976
217814.789888,7929,8131.259327
556144.619901,7302,8370.231554
404369.839846,8796,8655.836459
19698.540209,7702,8906.168019
357019.219692,8438,9182.134421
536423.729765,9541,9490.593019
64643.700208,7068,9720.001599
214993.640001,5655,9904.107425
230741.0,7394,10146.022512
551679.900012,7251,10381.082084
20113.30018,7996,10642.184796
225229.519889,8582,10920.212054
219420.990009,7069,11150.716135
177305.699885,7541,11395.183271
173515.609888,7741,11646.228858
524958.519836,8522,11921.50337
235601.389917,8062,12184.573683
52356.129694,7087,12415.486119
339927.519831,6679,12631.986493
345103.399863,8142,12894.133479
353049.590414,8884,13180.95692
230001.040078,7775,13433.446054
412266.609863,7070,13660.364729
188425.139694,8563,13938.203334
503047.609863,6612,14150.664417
42625.460047,8935,14437.677574
564459.409763,9361,14738.706024
52066.499695,10000,15060.514965
61065.130393,8333,15329.763879
405194.679696,8980,15616.669934
23782.709862,7350,15855.339387
74892.090351,9120,16150.028452
199144.40986,7547,16525.754355
398674.210192,8246,16792.771881
60279.540089,7589,17038.408313
214117.340176,6741,17257.782333
221465.339893,8259,17522.256697
389746.27001,6721,17741.196666
222175.909763,9753,18055.150786
99118.949719,10000,18377.627034
258846.589691,9443,18682.00614
69933.339857,6825,18902.149563
180544.609861,6973,19128.535968
81730.94972,10000,19449.53186
678022.879889,7470,19692.244737
49424.040262,8265,19960.36171
208663.369985,6832,20181.049917
213636.519886,8343,20449.163993
226657.339862,7384,20686.898234
60259.309721,8365,20954.721412
22917.429862,6824,21176.255966
21792.429834,6915,21401.053359
221348.339929,7529,21642.483106
63592.339834,6710,21858.594023
16087.67976,9007,22149.809536
222654.659848,8014,22407.146796
198036.959701,8797,22690.886664
65018.85979,9553,22996.033674
235680.219724,8901,23282.698067
193429.779724,7652,23529.341279
402614.269731,7461,23772.968613
388692.609859,6709,23988.615565
59802.520172,7380,24226.042245
199903.339857,8138,24487.376294
377178.729724,10000,24809.95489
190300.360371,9016,25102.596988
3375.220348,9121,25396.429615
185924.56985,7786,25648.425001
390097.910374,8313,25918.01938
687386.979831,7983,26175.384032
14223.0,6036,26370.991678
559632.429861,5919,26563.256185
228285.770081,8564,26838.471329
138308.159831,6966,27062.839442
55578.51989,7366,27302.314336
21062.61019,7444,27543.314248
204729.189709,8517,27819.924857
382818.479848,7573,28066.019639
17140.26973,7722,28320.181145
-39119.900316,8650,28600.949489
184552.000012,6929,28826.430882
375668.179764,10000,29151.322083
233460.769693,9665,29465.630639
225272.609861,6496,29676.939293
220043.66018,5828,29872.228787
66371.299872,7174,30105.840036
575487.519861,7656,30357.523462
72685.76972,10000,30684.333172
237696.679819,7595,30933.901566
403810.310186,8247,31203.215583
58548.129724,6899,31430.498921
182021.429853,7075,31662.251793
166388.310051,7903,31924.28594
19801.959766,8312,32196.228009
68881.770051,9703,32513.460007
36602.949746,9943,32840.501811
51891.660208,6701,33061.949566
191669.519834,6547,33279.519627
2612.230178,6881,33508.680894
226095.750205,6616,33729.406041
203755.129721,7947,33993.586497
59952.860053,9680,34316.79451
591768.490053,8523,34605.326429
220621.760197,6760,34833.365944
358451.409859,8214,35140.630386
13894.06986,7549,35449.532447
11331.0,6539,35797.594544
166424.57018,6619,36049.452344
11639.719985,6299,36273.917621
231550.919828,6992,36519.567773
22931.040024,8723,36828.710648
7604.609858,7119,37077.338241
236381.829682,9912,37427.896648
366439.130026,8513,37728.73023
62303.160164,7132,37980.752497
175173.0,5386,38168.640091
387123.570205,7393,38432.160533
420166.040028,10000,38785.839948
225815.43019,7257,39044.46675
73008.520166,8443,39341.971926
196024.18004,8858,39655.14804
872324.970217,5969,39867.048258
70446.519861,8194,40158.322224
68647.100021,9809,40503.643845
246171.589667,10000,40856.330226
364750.222519,9026,41177.620135
14140.320034,6871,41421.539124
184024.360373,8944,41736.706313
228405.219721,8451,42037.287791
16847.220024,8446,42335.449649
220259.0,6131,42556.081561
359082.429858,6774,42795.967458
19974.360133,7729,43072.367035
345150.700193,6905,43315.472756
