# {"t_start": 1703043699.8170033, "env_id": null} 
r,l,t
658321.359022,4058,22006.854789
528161.698013,4045,22206.523943
323486.312353,3925,22397.286504
455992.640453,3969,22592.04535
464895.807296,3901,22784.843274
449077.48068,4175,22987.613717
336424.06308,4647,23216.951427
778848.424625,4256,23425.222681
1195083.047503,4232,23633.206193
1602857.617382,4522,23854.827889
150503.450208,4306,24067.557674
664570.475439,4113,24330.185935
730196.425392,4642,24493.793192
420432.050177,4246,24644.724239
780193.493595,4716,24810.808134
458067.248534,4177,24957.637476
1151919.834534,4223,25105.99974
216745.114447,4593,25267.263325
866484.289318,4080,25409.718632
1076874.877333,4037,25551.794343
1141376.997887,4473,25708.023876
1061498.172994,4099,25851.67112
673019.715939,4260,26002.669568
586457.565066,3929,26140.454358
143150.634751,4145,26286.493256
1140939.097233,4156,26434.189597
159788.657675,4216,26582.114935
264008.944047,4191,26730.147843
1006192.131647,4087,26873.880793
610516.619286,4261,27023.403635
422180.390983,4567,27183.718903
265511.143355,4603,27343.972119
254725.322379,3995,27483.610992
711194.314381,4430,27640.031069
133536.207363,3913,27777.620249
122963.847266,4157,27924.856373
646855.239138,4335,28078.268371
395779.619664,4089,28221.952748
769935.333998,3956,28360.331603
629466.98044,4787,28527.983926
288915.443606,3862,28664.617111
681590.135731,4579,28826.321244
426070.789465,4207,28974.044484
1117898.757699,4076,29118.58055
1148659.456395,3961,29257.836886
371815.010942,4842,29429.051926
577044.306485,4070,29570.828582
476853.612041,4483,29730.033087
248417.722396,3279,29845.160189
956435.199157,4331,29999.56348
229657.534258,4291,30149.337953
444340.021379,4053,30291.001658
661139.507547,4075,30435.089756
488545.469749,4023,30575.977328
881890.561943,4469,30733.355128
145455.567812,4550,30893.940833
922090.956211,4577,31058.000226
492941.921229,3904,31196.148055
559296.227934,4492,31355.51153
972681.042494,4166,31501.889244
978715.569655,3998,31643.456555
249667.432505,4105,31788.807104
437100.362046,4224,31937.698308
1121076.487418,4094,32082.057404
275204.112521,4535,32242.012069
493401.713101,4071,32384.813669
795278.911757,4630,32547.433914
813391.806871,4117,32693.342225
1159835.889769,3854,32828.456408
152464.509135,4132,32973.563154
121167.155474,4009,33115.168874
587109.977742,4422,33270.629066
619850.756773,4231,33419.642687
269381.375255,4559,33579.946897
392707.873428,4122,33726.629242
565308.258252,4395,33879.380902
990090.047866,4443,34036.866141
770528.271065,3903,34175.685946
867227.952028,3982,34315.599754
1306903.633078,4522,34473.025499
604142.22827,4422,34628.983714
286881.812725,4372,34782.57595
454791.81778,3943,34921.122344
489472.951424,3860,35057.222369
229665.044957,4918,35230.826067
152197.358902,4078,35374.6571
859220.028462,3971,35513.983416
966079.368967,4447,35671.211226
227168.464146,3945,35811.535316
627925.697981,4125,35955.895625
671137.113568,4200,36103.52493
792466.037454,4423,36259.572443
478754.72257,4494,36418.867811
731241.515234,4644,36581.303758
423742.331954,4688,36745.514036
448837.331802,4332,36898.315928
761667.285842,4450,37054.937407
436298.791878,4251,37205.666124
823237.994559,4283,37358.175127
500071.981257,3878,37494.737091
863576.615009,3804,37629.038733
942899.927028,3944,37767.743035
523005.299793,3896,37904.799684
959064.690149,4669,38069.356492
661531.007886,3803,38202.926273
173308.189396,4029,38346.436344
488971.861196,4316,38497.615653
796922.017852,3998,38639.060529
456174.589307,4169,38785.436701
422574.981831,4303,38937.820339
291187.353802,3903,39074.875185
598241.079003,4650,39239.176376
277477.154097,4301,39391.753656
715462.255481,4602,39554.331997
267854.874469,4090,39699.44295
774417.623548,3999,39839.859661
948600.428549,4393,39994.240273
1055184.768364,4726,40161.786749
890718.572178,4629,40324.112356
1288974.735028,4183,40471.647978
996019.051454,3849,40607.266098
452750.354886,3997,40747.901337
408393.309708,4265,40897.784308
473210.24954,4144,41044.478076
335731.003719,3945,41183.967636
426549.502944,4232,41332.304883
94126.027561,4150,41478.869565
804570.457701,4892,41650.264159
1476730.350153,4307,41802.939173
667002.896096,4037,41945.541217
449215.988108,3830,42080.964947
454240.109554,4013,42222.540993
903118.031059,4408,42377.949219
633508.266424,4748,42546.071559
425569.708418,3606,42673.46666
802910.385321,4573,42833.801121
485907.519449,4064,42977.124593
-71802.548293,4261,43128.691859
1035179.339703,4817,43298.055079
608612.716993,4112,43442.733322
775956.272968,4224,43591.223909
994028.839022,4174,43738.007786
1106760.491169,4336,43891.32719
952849.698836,4035,44034.081238
1196707.643208,4051,44175.861857
660133.506955,4184,44322.478496
663615.763135,4161,44468.731962
425347.619738,4185,44615.385808
491198.82655,4092,44760.100742
690284.135605,3998,44900.997441
577246.15634,3926,45039.608778
316462.369984,4176,45186.901945
557704.768455,4577,45347.971133
928571.292456,4451,45505.103802
947824.374329,4471,45666.595834
158003.523712,3809,45802.940477
234317.08821,4690,45969.90274
853370.374231,4161,46117.399812
540549.898126,4614,46281.816526
700869.755428,4635,46448.68029
375060.634408,3869,46585.651627
438658.310136,3881,46724.67319
276153.782632,4322,46878.373119
1267430.124128,4227,47029.228276
641971.526122,3500,47157.518099
447492.359318,4188,47310.785163
284868.682445,4468,47474.572681
295164.824408,4231,47630.57097
929224.271519,4455,47794.761801
976270.439743,4131,47950.823065
938293.912854,4945,48141.64733
392226.271814,4674,48321.965684
913017.629183,4317,48488.884315
1117336.820076,4387,48657.781831
167929.42509,3865,48807.329273
948695.900601,4762,48990.768985
1232602.585954,4771,49174.090986
1300577.774468,4328,49340.439218
327477.48338,4133,49501.218987
490751.710491,4154,49660.712947
620563.328493,4267,49825.141981
831093.602452,4000,49981.585247
600663.08738,3950,50154.056802
255605.255015,4671,50357.584564
612695.943999,4333,50565.370583
946747.660997,4271,50765.17325
755122.938399,4391,50986.901728
437843.367778,3864,51162.010103
541491.587821,4043,51330.996715
425804.448763,4268,51488.177859
622479.526547,3522,51619.331655
