eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
5508.0,104987.11152087501,86,0.0010568488,0.064941406,5.088346,-0.006695316,46.097263,0.02031940221786499,102,13056,591.7997998150095,52224
5508.0,104987.11152087501,76,0.0009064092,0.04296875,5.056795,-0.0053136614,42.352295,-0.13528645038604736,103,13184,598.4768845619983,52736
5508.0,104987.11152087501,85,0.0037656873,0.1899414,5.0409827,-0.014806591,41.659397,0.157498300075531,104,13312,604.4968157980038,53248
5508.0,104987.11152087501,84,0.0036434769,0.17773438,5.0365677,-0.012527608,40.136707,-0.011345624923706055,105,13440,610.5523418540106,53760
5508.0,104987.11152087501,86,0.0012002529,0.040527344,5.0383334,-0.0030619144,40.659927,-0.009667754173278809,106,13568,616.4795875069976,54272
5508.0,104987.11152087501,83,0.0003372755,0.0024414062,5.071792,-0.0028562762,37.93129,0.10241365432739258,107,13696,622.5957499310025,54784
5508.0,104987.11152087501,81,0.0011520174,0.06347656,5.052928,-0.011388802,33.308144,0.11110317707061768,108,13824,628.8868546989979,55296
5508.0,104987.11152087501,81,0.0051581413,0.25927734,5.061657,-0.0120036295,36.405025,0.05987513065338135,109,13952,635.1997884830052,55808
5508.0,104987.11152087501,84,0.0053848047,0.30029297,5.054415,-0.0104923,33.68635,0.13975512981414795,110,14080,641.2375754640088,56320
5508.0,104987.11152087501,82,0.007607461,0.36523438,5.0700192,-0.018156806,37.925842,0.05616796016693115,111,14208,647.4271208499995,56832
5508.0,104987.11152087501,82,0.0022571743,0.14111328,5.0562134,-0.0073128454,28.28427,0.06826531887054443,112,14336,653.6066278829967,57344
5508.0,104987.11152087501,82,0.0008638771,0.040039062,5.05183,-0.008313902,40.23671,0.06284177303314209,113,14464,659.795524058005,57856
5508.0,104987.11152087501,84,0.01016186,0.39404297,4.997337,-0.017744653,34.87909,0.03711789846420288,114,14592,665.8836238240037,58368
5508.0,104987.11152087501,82,0.0029181442,0.15185547,4.9512596,-0.007731105,35.24154,0.06990861892700195,115,14720,672.1075392740022,58880
5508.0,104987.11152087501,81,0.0029076748,0.14550781,4.9300985,-0.009068879,34.700832,0.03138071298599243,116,14848,678.3650214470108,59392
