# {"t_start": 1703043699.8218703, "env_id": null} 
r,l,t
1085675.249905,4719,48105.133297
461540.817738,4063,48262.432598
985355.471058,4906,48451.727939
725328.273294,4003,48606.800687
313152.344881,4468,48778.950183
336014.444842,4005,48933.793005
658564.664441,3917,49084.221039
106874.114972,3846,49231.165837
1157095.965068,4744,49416.506182
794133.660931,4170,49576.999177
112574.236923,4171,49737.325841
793240.483166,3872,49884.646878
1296668.725101,4400,50068.290784
737622.905675,4610,50280.227122
776525.172248,4041,50458.573135
773232.14829,4591,50677.585268
884038.520657,4125,50871.93616
241593.294186,4540,51097.650075
311151.943014,4019,51261.932919
765271.55427,4354,51431.618772
441779.641193,4371,51591.03145
773085.706241,4590,51770.362656
