# {"t_start": 1703043699.8550057, "env_id": null} 
r,l,t
758063.317232,4279,39137.261347
324842.114458,4250,39288.075518
445168.991037,3878,39425.331572
1244723.275378,4240,39574.688959
441918.737889,4034,39717.839619
423694.601308,4351,39870.928315
586161.366118,4414,40025.85195
324267.035143,4134,40171.992125
1012291.837415,4342,40323.889019
742587.255372,4756,40492.693266
575310.277903,4304,40643.840056
1215949.106081,4591,40805.379516
483607.427756,4151,40952.080335
751685.332309,4005,41093.470541
261418.431898,4152,41240.153183
657695.934612,4570,41400.190221
813526.776268,4507,41558.909885
333384.308749,4516,41716.705252
1150256.358234,4487,41875.700619
1300513.229157,3834,42011.912894
293076.723727,4971,42187.054687
580097.616527,4171,42333.854162
1057536.538248,4749,42501.138793
762342.204205,4438,42659.030097
429137.820896,4132,42802.902628
640005.768138,4471,42961.404682
123231.335103,4603,43124.946582
406366.320349,3775,43257.608023
1118241.149635,4080,43401.441469
949132.612585,4569,43561.750969
624885.705748,4397,43717.247641
601489.907187,4494,43874.685119
622652.64347,3963,44014.984407
380770.131401,4540,44174.618107
573962.588041,4333,44326.774024
286796.46747,3965,44465.814984
985032.90143,4616,44627.805336
1654246.139829,4002,44769.343446
1281940.546366,4574,44930.667478
893300.990757,4486,45088.875218
120278.737606,4030,45230.953202
452883.230838,3991,45371.89695
226313.664232,4049,45514.680696
748575.704321,4487,45676.973123
487143.1162,3995,45819.570489
266002.772534,4306,45972.884063
437126.309844,4559,46134.775368
160546.827629,4365,46290.292107
1158029.059175,4155,46439.801628
1159206.015143,4390,46595.629485
980138.693135,4293,46748.723696
338433.342688,3976,46890.325567
260072.644829,4238,47041.391702
655997.218133,3913,47185.273476
1057613.356906,4275,47341.646133
465098.462393,4381,47502.103802
579679.98677,4270,47659.993593
981246.106031,3821,47800.748849
108387.765478,4075,47955.602943
790829.747916,4664,48135.006018
662312.625244,3403,48266.090069
541260.54695,4135,48424.977923
642691.817104,4416,48595.972464
474576.308741,4018,48751.32249
1220202.204266,4268,48915.899282
443747.350417,3925,49067.147161
581239.859206,4662,49247.522771
605318.408641,4526,49423.118259
104716.697412,4232,49585.717628
647940.577526,4718,49767.458999
238803.584795,4371,49934.172581
436291.962427,3973,50100.328259
150793.066082,4100,50291.660821
1101910.585592,4535,50492.947351
578601.066377,4094,50694.370983
642999.972591,4217,50892.934824
1098394.320419,4607,51119.363987
448790.711024,4504,51300.577103
489213.70932,4307,51465.634211
887507.290225,4394,51632.11435
176982.555542,3960,51781.250655
