# {"t_start": 1703043699.7830915, "env_id": null} 
r,l,t
-13927.650235,7048,308.823059
-131153.147282,5691,577.151459
-119019.847841,5934,861.079255
-78947.658537,4510,1081.754639
-44550.708991,3858,1269.58913
605104.967161,4100,1469.948165
503060.328534,4952,1712.35303
260070.932085,4823,1948.747261
1047887.195427,4246,2156.941362
438435.318344,4587,2384.139466
778874.062406,3914,2578.249448
312902.239748,4326,2790.67894
142037.35887,3739,2973.076975
110428.598617,3915,3162.996767
315511.451868,3543,3343.126489
944632.868788,3819,3523.521491
158986.23762,3241,3672.697681
593779.464641,4280,3869.472084
115334.876469,4681,4078.910557
-133637.488792,4515,4282.651277
-108165.700448,6502,4568.588164
-180473.047026,6488,4857.743049
439398.099199,5140,5092.151745
83180.288375,5186,5332.473173
612784.376047,4094,5524.503175
413408.821919,5514,5781.175363
432100.529641,4803,6002.167483
480806.19917,4193,6199.358793
117577.497291,4771,6418.758268
83337.719011,10000,6864.67603
327303.684421,7310,7190.491486
397178.031777,7295,7522.682217
544620.590491,8048,7888.689394
594218.241006,6396,8191.223146
826720.605206,8040,8610.554728
885186.337794,5092,8864.301412
882963.282972,5547,9141.13167
1221985.706003,4621,9371.217869
941914.651563,4471,9597.079796
429169.930795,5529,9871.386536
566864.637297,5814,10149.733636
613355.756325,4698,10377.571438
946327.640774,4385,10603.105971
-33209.491513,4217,10815.452613
586454.488008,4442,11034.811218
1087435.709197,4657,11267.976509
154629.055859,4146,11475.317613
565245.957261,4380,11691.619858
1594754.759619,4852,11922.378585
787051.805262,10000,12412.096659
597309.658856,4228,12619.717132
1087508.547445,4289,12827.037524
432703.778184,5126,13080.015648
-26632.94969,4759,13310.312299
463972.121002,5147,13560.014255
461251.10306,4828,13795.175408
289126.265116,4293,14007.362857
1609072.400304,4494,14229.93964
405565.510846,4306,14442.265859
965263.741127,3987,14645.427463
124632.315525,4513,14866.422207
669978.936773,4181,15075.473515
789284.60344,4343,15289.616887
230436.633802,3615,15471.763179
409429.75271,10000,15956.357774
299101.015962,8833,16389.187129
-84004.180036,4524,16612.545248
1084241.808436,4334,16827.905482
949790.012869,4504,17050.993362
610082.985154,4324,17263.908
233191.154013,3956,17458.872038
833728.843065,4040,17660.38363
613027.415684,4133,17861.885861
388582.390081,4886,18098.09529
453895.088362,5218,18353.74891
391937.013593,7336,18710.691034
860344.703716,4290,18922.401268
653446.089998,4247,19132.448298
1115525.110041,4269,19341.98415
624039.626809,3901,19536.395231
776195.713946,4389,19751.114032
492984.768231,3841,19936.681501
645153.635381,4268,20144.438664
487694.29936,3643,20324.565627
641190.496059,4376,20537.78049
1304579.312837,4364,20750.977339
603474.247002,4530,20973.944815
123303.946776,4664,21205.005916
765657.932166,3833,21394.089243
431014.62076,4064,21592.503625
264291.022467,4575,21818.273774
946864.169251,3606,21995.303593
789232.802483,4925,22239.125102
765118.703454,4147,22441.467272
754525.108795,4359,22655.20727
478117.888833,4362,22868.577992
809704.406081,4402,23086.712192
1052920.08728,4545,23307.006727
278613.234506,4299,23518.805767
296970.684088,4054,23719.901867
147110.837677,3992,23915.430934
544384.966659,4493,24135.615701
611943.626268,3884,24321.646603
-5317.46307,3745,24453.463801
297653.335066,4778,24623.134815
820267.031811,4078,24766.098774
282919.671669,4135,24912.888204
948957.500543,4265,25061.33358
83153.737017,4025,25204.027761
677061.267173,3896,25340.470449
449057.288332,3945,25478.102759
473221.608635,4448,25634.783086
233446.483849,3979,25773.843061
657572.374146,4328,25925.890534
500430.31705,3968,26066.514576
981885.072237,3914,26204.385719
752455.083157,3873,26341.160881
785847.185427,4429,26498.266511
915175.643311,4755,26665.245638
384057.521857,3779,26797.976671
210643.988428,4054,26941.09766
222981.304031,4639,27102.773969
322982.042238,4146,27248.134404
807013.924725,5000,27423.302965
826560.042253,3846,27557.314317
-5810.948859,4193,27706.259106
770412.026411,4787,27875.556523
602712.558671,3951,28013.818685
199373.025898,4015,28156.220018
729816.884258,4068,28297.175546
703280.628814,4234,28446.520838
655204.039618,4001,28587.298774
208311.729826,3829,28722.877264
1296096.664387,4208,28872.042104
332737.133917,4260,29021.833866
729084.964225,4385,29175.876993
777628.304541,3935,29315.138166
447366.230468,3892,29453.30927
605362.738706,4937,29626.308924
598590.449048,4605,29787.866641
761381.501324,3993,29929.526023
316768.803581,4627,30091.797927
452405.901304,4330,30243.914986
518643.640901,4139,30388.769172
570081.831397,4367,30542.576094
734209.783793,4261,30692.936651
305420.48176,4809,30862.194816
457678.587346,3947,31002.683323
919345.868622,4406,31160.308661
1050094.089818,4063,31304.257535
1142604.225621,4027,31446.015996
449000.549035,4290,31597.30798
997576.656652,4026,31739.790124
812749.071378,4052,31882.42105
605275.406926,4187,32030.379169
659068.896617,4393,32185.145477
445388.37995,3687,32314.528055
95646.978471,4455,32471.587673
449026.411525,4611,32633.895822
-17294.511042,3827,32769.188968
565558.267844,4378,32923.336434
456173.300593,4010,33064.725968
216377.855048,5037,33241.102841
315192.612483,4199,33389.05487
276822.374582,4312,33541.427546
278547.34833,4248,33691.762679
596319.633362,5132,33870.99145
965905.099822,4473,34029.01331
694036.325672,4263,34181.001316
271231.631417,4142,34326.22651
414261.332593,4922,34499.065352
-7204.080363,3754,34630.511182
651970.314486,4900,34803.304399
470665.459772,4306,34954.181725
932072.188412,4231,35103.623388
782698.080787,3810,35237.765964
191972.474771,4167,35384.911174
790764.745402,4331,35536.687881
682734.015714,4237,35687.571608
823724.701038,4638,35849.863203
1443322.442473,4508,36008.539632
622418.455099,3864,36144.217679
753151.042362,4395,36300.146946
556401.618047,4270,36451.159983
310314.63309,4291,36601.869507
223263.684513,4544,36761.439637
800186.935389,4563,36922.324552
444173.831075,4652,37085.956536
796895.875443,4123,37232.276617
385602.124596,4172,37380.306461
438566.470114,4604,37542.807278
296897.613844,4005,37683.777195
773705.274106,4369,37837.202785
873647.462238,3788,37970.675859
245721.36256,3992,38111.952267
296378.863849,4066,38254.367356
284781.162365,4055,38398.971308
238201.862836,4008,38540.041462
464525.628924,4012,38680.966156
617208.818707,4514,38839.634372
377309.275581,3976,38980.072563
565319.886275,4088,39124.356096
1180945.178619,4237,39274.34722
461395.831058,4077,39419.179179
403844.090983,4466,39576.688911
282582.381573,3863,39713.194011
659165.917156,4351,39866.783869
763880.476135,4476,40023.852094
400938.309726,3849,40159.569458
911772.752365,4844,40329.97815
450192.161416,4172,40477.564715
492071.828594,4092,40621.236401
457285.151641,4313,40773.28444
777263.893655,4427,40929.519689
433743.368044,4011,41070.843912
505680.442154,3846,41206.737911
946501.438935,3813,41339.802257
253883.813032,4055,41483.649193
650378.796915,4057,41624.759819
390902.902803,3952,41763.613256
949162.201145,4075,41908.498924
655521.577841,4368,42063.559106
659905.838019,4213,42212.071527
502034.674055,3608,42339.150826
474119.907907,4412,42494.34627
308011.983286,4663,42660.414524
