# {"t_start": 1702952709.4758623, "env_id": null} 
r,l,t
8149150.0,5326,262.891245
8387100.0,7147,582.347951
8566665.0,8125,947.734638
8304450.0,5050,1180.445904
8753700.0,3799,1356.015282
9225285.0,4329,1554.160328
8760305.0,4247,1754.437608
8804490.0,4464,1960.105885
9093925.0,4693,2182.224085
8642175.0,4357,2387.798207
9258640.0,3491,2552.020646
9009170.0,4338,2755.31866
8893250.0,3811,2934.137059
9044320.0,5001,3168.199983
8911470.0,4290,3369.520867
8521320.0,5152,3613.034851
8922130.0,3856,3791.539219
9011070.0,4959,4024.398154
9630495.0,5423,4275.838849
9012990.0,4294,4477.67749
8687225.0,4515,4685.153926
9021715.0,5171,4922.310619
9458585.0,4937,5151.02795
9176055.0,4431,5355.690381
8698000.0,6418,5650.416348
8935345.0,4876,5878.008949
8912855.0,3980,6063.411126
9538470.0,5066,6296.98769
9034080.0,4257,6496.388961
8881790.0,3755,6670.796938
9088600.0,4233,6868.089251
8927320.0,4193,7064.940299
9083885.0,3753,7239.661272
9194460.0,4340,7443.47393
9284330.0,4360,7646.351215
9222160.0,4682,7864.223016
8831200.0,5055,8095.435
8998170.0,4542,8305.976632
9034680.0,3871,8484.28405
8920345.0,4148,8675.669739
8899775.0,3596,8842.524441
9319260.0,3903,9024.509669
8882905.0,4247,9222.382818
8866500.0,3940,9406.189082
8931455.0,4192,9603.033216
8803110.0,4288,9802.245724
9440420.0,4264,9999.336715
8846590.0,4151,10192.887072
8919320.0,4426,10396.412935
8720675.0,4581,10608.711608
8792290.0,4731,10827.617377
8643650.0,3999,11010.990492
8727150.0,3768,11186.314803
8766095.0,4290,11384.26454
9071585.0,3946,11565.913905
9010960.0,4368,11768.743216
9015785.0,5311,12014.458512
8610900.0,4021,12199.244197
9184815.0,5034,12435.25011
8819000.0,4328,12633.700564
9210795.0,5577,12895.680695
8534000.0,4760,13114.167767
8651115.0,5316,13363.351612
8720025.0,4529,13569.66267
9076375.0,4825,13791.712941
8539350.0,3891,13969.79973
8696535.0,4637,14184.390468
8998290.0,4165,14378.243706
9226970.0,5014,14609.392123
8907710.0,4801,14843.347372
9116840.0,4504,15050.644358
8649575.0,4475,15255.838159
9289375.0,5032,15486.394581
8850470.0,4807,15705.804749
8962140.0,4387,15903.786081
9044170.0,5115,16146.067852
8768490.0,3850,16314.856373
9041335.0,3912,16483.657135
8644160.0,4867,16691.522616
8694290.0,4439,16879.634241
8483900.0,4562,17075.334076
9332970.0,4498,17265.076467
8800255.0,4587,17461.527834
8650705.0,4342,17680.680267
8905440.0,4528,17895.076851
8686600.0,4963,18119.549283
8833975.0,4209,18324.638461
8806875.0,4200,18529.296849
8853420.0,4290,18734.297941
8736785.0,4257,18936.820373
8737730.0,5094,19169.657986
8807285.0,4991,19406.234369
8802800.0,4703,19629.108294
9263430.0,4767,19856.423216
8717625.0,5585,20125.050546
8984935.0,4777,20353.478657
8757705.0,5426,20619.375513
9183860.0,4171,20822.629466
9273700.0,5112,21068.38732
9598235.0,3769,21247.655481
9289860.0,5344,21503.109508
8743060.0,5068,21744.717057
9511480.0,5776,22012.628084
8927630.0,4017,22206.346966
8892185.0,4634,22428.078221
9300610.0,4682,22663.295351
8885390.0,4464,22897.697707
9514185.0,4550,23120.707524
9099385.0,3638,23425.648762
8710745.0,4043,23572.774446
9354730.0,5058,23751.62437
9415105.0,4701,23914.882933
8911205.0,4615,24077.371703
8968030.0,4160,24222.405898
9915575.0,4135,24369.56465
9115025.0,4775,24537.64376
8718180.0,4542,24698.469466
9445895.0,3806,24835.901416
9204125.0,3992,24978.063075
8942335.0,4716,25144.845985
9136865.0,4122,25293.507544
9094915.0,4731,25452.068748
9101550.0,3987,25592.890845
9324705.0,3482,25716.767473
9215745.0,4049,25860.45831
9113935.0,4474,26022.229034
9408530.0,4493,26187.083888
9087755.0,4737,26351.517993
9180780.0,4217,26498.761684
9134675.0,4642,26659.212423
9109235.0,4075,26800.568498
9174990.0,3986,26941.132419
9057635.0,4184,27085.555199
9606890.0,4114,27229.159727
9330265.0,4355,27382.092286
9057690.0,3879,27517.072799
9346550.0,4392,27670.241949
9636295.0,4889,27841.708597
9415110.0,4096,27983.737272
9120445.0,4226,28131.51717
9143625.0,4366,28283.382856
8582635.0,4122,28425.452131
8953175.0,4365,28577.026569
8893985.0,4136,28720.583103
9452860.0,4560,28878.466349
8966005.0,4521,29036.009017
9346430.0,4601,29195.739005
9334190.0,4337,29347.007726
9026515.0,4266,29497.186128
9708035.0,4224,29644.233273
9209305.0,4063,29785.080905
9083985.0,3914,29922.631361
9795670.0,5049,30100.210272
8791760.0,4847,30269.51423
9063940.0,3920,30406.239913
8935195.0,4101,30548.694694
8967485.0,3790,30681.812048
9065660.0,4444,30837.165139
9785420.0,4446,30992.589135
9123135.0,4637,31155.188637
8935655.0,4783,31322.504005
8749345.0,4465,31478.000837
9271230.0,4052,31620.431447
9748090.0,4254,31768.470895
9265440.0,4367,31921.288634
9217700.0,3841,32055.292818
9532535.0,4926,32225.712246
8878445.0,4388,32377.946766
8757850.0,4588,32537.488789
9262030.0,4409,32690.718337
9044005.0,4179,32837.712585
8932910.0,4828,33007.337852
9085850.0,4095,33150.471896
9203365.0,4260,33300.108587
9256855.0,4693,33463.806205
8919490.0,5895,33668.136157
9080580.0,4248,33817.282016
9105045.0,4438,33972.394601
9262230.0,4567,34132.423702
8998235.0,4445,34287.076965
8939175.0,4364,34439.064365
8941895.0,4074,34581.908011
8949060.0,4412,34735.28675
