eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
4564.61,8907260.8,84,8.741426e-05,0.0,5.0628448,-0.001359005,1.9615273,0.8111283183097839,3440,440320,20398.997316279998,1761280
4564.61,8907260.8,81,3.2649452e-05,0.0,4.9999895,-0.0018994998,3.8589005,0.7603093236684799,3441,440448,20405.288452108998,1761792
4564.61,8907260.8,84,6.673556e-05,0.0,5.044348,-0.0013956265,3.6601734,0.799255907535553,3442,440576,20411.329968836002,1762304
4564.61,8907260.8,81,7.5050004e-05,0.0,4.9195437,-0.0011400233,6.37826,0.6483573317527771,3443,440704,20417.614958285,1762816
4564.61,8907260.8,81,0.000100847305,0.0,4.8677597,-0.001847108,2.8778045,0.6759725511074066,3444,440832,20423.893315753,1763328
4564.61,8907260.8,85,8.498064e-05,0.0,4.928953,-0.0007786307,7.267757,0.5281806588172913,3445,440960,20429.904751093,1763840
4564.61,8907260.8,82,9.7103184e-05,0.0,4.935636,-0.0005057773,7.440086,0.5842784941196442,3446,441088,20436.133003391,1764352
4564.61,8907260.8,83,6.329718e-05,0.0,4.887384,-0.001189398,8.150448,0.30063366889953613,3447,441216,20442.287624498003,1764864
4564.61,8907260.8,84,6.914345e-05,0.0,4.993695,-0.0020345652,3.4961996,0.6735042035579681,3448,441344,20448.373123609,1765376
4564.08,8908859.45,83,0.000102690916,0.0,5.0135775,-0.0030801143,2.7147713,0.864669606089592,3449,441472,20454.519338927003,1765888
4564.08,8908859.45,77,0.0001594181,0.0,4.841535,-0.001753413,10.999144,0.7817032635211945,3450,441600,20461.130092937,1766400
4564.08,8908859.45,85,0.00013373395,0.00048828125,4.90197,-0.0042840773,3.0956893,0.8283950090408325,3451,441728,20467.139587929003,1766912
4564.08,8908859.45,82,0.00011610431,0.00048828125,5.0880322,-0.0016199518,5.1555514,0.7388741970062256,3452,441856,20473.355943455,1767424
4564.08,8908859.45,81,4.4185024e-05,0.0,5.141745,-0.0011448336,5.1340737,0.7502730190753937,3453,441984,20479.608505580003,1767936
4564.08,8908859.45,80,5.2055795e-05,0.0,5.012721,-0.001309484,6.0088654,0.33608412742614746,3454,442112,20485.932168698,1768448
4569.62,8908084.4,83,8.202134e-05,0.0,4.872329,-0.0005430445,8.411944,0.5863389372825623,3455,442240,20492.035752038002,1768960
4569.62,8908084.4,85,8.336309e-05,0.0,4.9256053,-0.0016760606,3.7262273,0.7615214586257935,3456,442368,20498.004978629,1769472
4569.62,8908084.4,85,3.6719735e-05,0.0,4.904543,-0.0012763247,2.8407166,0.80343396961689,3457,442496,20504.006940068004,1769984
4569.62,8908084.4,83,6.071431e-05,0.0,4.793208,-0.0011488029,9.093894,0.6774508655071259,3458,442624,20510.166921081003,1770496
4569.62,8908084.4,82,0.00013365151,0.0,4.929173,-0.0011408215,9.15138,0.6064454317092896,3459,442752,20516.375923177,1771008
4569.62,8908084.4,79,0.0001486366,0.0,4.9415426,-0.0011000179,3.0284705,0.6655105948448181,3460,442880,20522.831513790003,1771520
4569.62,8908084.4,86,0.000120198536,0.0,5.026552,-0.0011325947,2.3602161,0.8032185286283493,3461,443008,20528.757121028004,1772032
4569.62,8908084.4,85,0.00013391054,0.00048828125,5.0696816,-0.0034093778,1.3707484,0.9374629035592079,3462,443136,20534.732954661,1772544
4569.62,8908084.4,85,0.00011636823,0.0,4.8031464,-0.0014664833,5.529853,0.816784456372261,3463,443264,20540.702379163,1773056
4569.62,8908084.4,83,0.00010308753,0.0,4.738061,-0.0021093322,7.4189663,0.5074027180671692,3464,443392,20546.857348642003,1773568
4569.62,8908084.4,81,0.00021276932,0.0024414062,4.9055123,-0.0016976059,4.17239,0.67512047290802,3465,443520,20553.129790986004,1774080
4569.62,8908084.4,84,0.00014409352,0.0,5.035219,-0.0016109219,5.038553,-0.24333858489990234,3466,443648,20559.184634369,1774592
4569.62,8908084.4,85,0.0001471857,0.0,5.153199,-0.0020476035,2.6535387,0.7861658483743668,3467,443776,20565.203092756998,1775104
4569.62,8908084.4,82,3.3332042e-05,0.0,5.1994634,-0.00071689923,4.711805,0.6440639793872833,3468,443904,20571.398198901003,1775616
4569.62,8908084.4,77,6.1578714e-05,0.0,4.8289504,-0.0015941404,11.876048,0.3747127652168274,3469,444032,20577.996316626002,1776128
4569.62,8908084.4,72,7.9878526e-05,0.0,4.959148,-0.0018338357,5.476315,0.6662456691265106,3470,444160,20585.046195187,1776640
4571.34,8913414.15,82,3.388348e-05,0.0,5.23832,-0.0010862234,4.015596,0.7449384331703186,3471,444288,20591.278036099004,1777152
4571.34,8913414.15,80,6.0919658e-05,0.0,5.33947,-0.0016310097,5.8067417,0.6131103932857513,3472,444416,20597.606522719,1777664
