# {"t_start": 1702952709.4887564, "env_id": null} 
r,l,t
8168200.0,5496,269.606093
8186325.0,8053,629.599033
8378150.0,5755,888.923467
8721400.0,5578,1144.605239
8836570.0,4281,1341.312198
9210420.0,4186,1535.181116
9018075.0,3840,1714.162517
8681005.0,4538,1924.71032
8685330.0,4001,2115.007103
9518505.0,4026,2304.70321
9023565.0,4261,2504.338114
8982625.0,4159,2701.119523
8838585.0,3821,2878.017249
8722820.0,5135,3117.472919
8594350.0,3237,3270.637388
8623750.0,3739,3447.683603
8873150.0,3774,3624.773788
9066145.0,4605,3840.04065
8611835.0,4217,4036.472692
9131855.0,4327,4235.945843
9185640.0,5364,4489.190129
8575860.0,4376,4690.414739
8597755.0,5674,4950.728437
8793605.0,4815,5173.517498
8575245.0,4888,5397.197168
8948560.0,5797,5664.217748
9133985.0,3821,5842.84951
8888220.0,4583,6056.9438
9292215.0,3779,6231.039628
9054015.0,3997,6418.526086
9607845.0,5301,6664.563084
9489895.0,4325,6866.869888
8862075.0,4355,7070.775077
9596510.0,4163,7264.546526
9084485.0,4218,7462.038557
8784120.0,4091,7652.478362
9053950.0,3597,7818.966587
8861625.0,4096,8006.823865
8818440.0,4470,8213.632609
8710300.0,4147,8406.335152
9001305.0,3926,8586.859051
8905725.0,4449,8793.6661
8806375.0,4047,8982.238154
8941430.0,3705,9154.796143
9132095.0,3909,9335.988134
9266145.0,4206,9531.540666
8755070.0,4227,9730.526234
9025475.0,4271,9927.853786
8830645.0,4483,10135.489018
8985875.0,4133,10329.009727
8981925.0,4206,10523.7015
9032825.0,3586,10689.314419
8947110.0,4888,10914.379778
8978440.0,4729,11132.486959
8993615.0,4489,11340.927794
8860685.0,4747,11558.962441
8878415.0,4617,11773.169187
8543100.0,4295,11971.581011
9333555.0,5658,12233.116982
8778475.0,5347,12481.286647
8629725.0,4523,12694.235866
9073675.0,3865,12872.757245
9006835.0,5660,13131.733935
8836150.0,4368,13335.924456
8625175.0,5284,13579.758392
8613085.0,6018,13855.6931
9075750.0,3980,14040.798233
8865605.0,4835,14264.384896
8923595.0,4765,14483.999103
9047440.0,4389,14693.262144
8880090.0,5018,14929.205661
8770935.0,4493,15134.354213
9023855.0,4707,15350.979436
8963275.0,4819,15572.113054
8655860.0,4552,15778.553952
8774830.0,5174,16018.971628
8987445.0,4802,16241.118698
8973635.0,5036,16457.262044
9262775.0,3717,16613.969564
8804245.0,4245,16795.054785
9226640.0,4612,16992.218803
9276595.0,4089,17167.260305
8709050.0,3588,17320.324745
9051375.0,3947,17488.235642
9000670.0,4032,17694.402738
8807820.0,4329,17899.809157
9105975.0,5356,18144.137315
8616200.0,4383,18356.4198
8649795.0,4922,18596.169698
8589170.0,4583,18814.396461
8767920.0,4975,19042.16778
8919165.0,4323,19248.183106
8809130.0,4977,19483.330302
9004740.0,5323,19735.33615
9009985.0,4489,19951.407406
8811840.0,4512,20167.941439
9078260.0,4076,20364.057235
9182550.0,4647,20589.066474
9368300.0,4655,20817.218552
9023755.0,4542,21037.337752
9015350.0,4404,21246.627716
9616970.0,3827,21429.645917
8786495.0,4737,21658.456918
8752240.0,5047,21891.523803
8896960.0,5107,22131.531412
9151030.0,4475,22349.892877
9275590.0,5069,22595.274561
9122440.0,4377,22826.054568
8938925.0,4387,23044.341574
8713145.0,4643,23268.900248
8946845.0,4050,23441.597548
8875250.0,4777,23614.030485
9255960.0,4501,23772.396732
8874455.0,5069,23949.02001
9293775.0,4106,24093.304923
9282400.0,4436,24248.979586
8870275.0,4605,24411.841725
8958900.0,3613,24538.695317
8742125.0,4677,24704.494213
9301555.0,4366,24861.909904
9009690.0,4643,25027.62766
9602970.0,4809,25197.962856
9235825.0,4641,25359.174113
9122345.0,4073,25499.796746
9129470.0,4198,25647.403557
9071345.0,4443,25805.591566
