# {"t_start": 1702952709.4764175, "env_id": null} 
r,l,t
8331375.0,7569,363.402777
8363325.0,7667,707.73338
8868225.0,5889,973.807389
8710675.0,5289,1215.785201
8826010.0,4347,1415.735519
8662510.0,4576,1629.81618
8860065.0,4717,1846.800564
8957950.0,4677,2068.410244
8778410.0,4141,2262.740836
9171665.0,4755,2484.967712
8848660.0,4037,2675.882694
9068380.0,4503,2885.762219
8947285.0,3987,3071.437823
9143080.0,5128,3312.617838
9129915.0,5480,3570.528303
9003250.0,4089,3761.886473
9792405.0,4090,3953.824343
9123215.0,5697,4218.604729
9050050.0,3516,4384.733372
8493290.0,3694,4555.728884
8532830.0,5142,4792.023644
8711825.0,3626,4957.734854
8822025.0,3999,5143.728391
8745545.0,5837,5410.854635
8865690.0,4374,5613.061685
8878395.0,3808,5789.618104
8984670.0,4303,5989.591546
9090995.0,4069,6180.819318
8954960.0,4341,6381.508322
8980715.0,4276,6579.849845
8739840.0,4254,6777.990735
9005910.0,4096,6970.86877
9132655.0,4597,7185.00952
9197365.0,3623,7354.987539
9233865.0,4136,7548.646333
8683925.0,3963,7733.852666
8866150.0,4202,7925.011876
9287015.0,4886,8152.262323
8379555.0,4552,8360.905754
8821030.0,4163,8555.332903
8896850.0,4534,8764.067238
8742480.0,4571,8976.863677
8830265.0,4219,9173.302365
8832155.0,4276,9371.985851
8806090.0,4822,9597.846567
8724125.0,3963,9783.414836
8731140.0,4134,9974.328028
9088200.0,4561,10186.212855
8852920.0,4498,10394.397571
8546145.0,4783,10614.861188
9100220.0,5374,10863.105586
8750240.0,4572,11073.825033
8812115.0,3880,11252.835072
9005265.0,4191,11447.793856
8694350.0,4206,11642.133735
8952175.0,3879,11820.80798
8839850.0,3822,11997.335523
8980420.0,4338,12198.200275
9005305.0,5721,12464.5734
8757360.0,5201,12707.295963
8578850.0,4327,12908.46439
8758575.0,5714,13170.806932
8937325.0,4072,13362.847727
8402325.0,4691,13575.698362
8852340.0,4632,13787.866187
8882050.0,3926,13969.375576
9039505.0,4299,14170.107971
8970355.0,4977,14400.371042
8794255.0,4828,14623.648162
