eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
1445.12,309977.8,57,0.0048398506,0.26367188,5.23636,-0.014654339,16.743193,0.0015348196029663086,74,9472,666.9255613880086,37888
1445.12,309977.8,52,0.0055490606,0.29589844,5.2186003,-0.018216921,17.372757,0.0005615949630737305,75,9600,676.7164695930114,38400
1445.12,309977.8,50,0.0065565133,0.32910156,5.204671,-0.011021493,17.275743,-0.0008612871170043945,76,9728,686.7761158370122,38912
1445.12,309977.8,55,0.0056726877,0.28320312,5.163856,-0.01460735,15.161919,-0.0006475448608398438,77,9856,696.0537337950082,39424
1428.4615384615386,307423.8461538461,57,0.0019619267,0.12109375,5.1579504,-0.006750402,18.260023,-0.000662684440612793,78,9984,704.9232014060108,39936
1428.4615384615386,307423.8461538461,54,0.0011958894,0.049804688,5.1541653,-0.009968273,12.956157,0.004491209983825684,79,10112,714.3056828820118,40448
1393.7241379310344,314359.4827586207,56,0.000606078,0.022460938,5.138705,-0.0033826479,15.814939,0.0006990432739257812,80,10240,723.2908630990132,40960
1393.7241379310344,314359.4827586207,55,0.0052126264,0.25195312,5.0926223,-0.019441584,16.44441,-0.004178643226623535,81,10368,732.4766646250064,41472
1393.7241379310344,314359.4827586207,56,0.0052291746,0.26904297,5.0085225,-0.010828127,14.939979,-0.004073739051818848,82,10496,741.4650226960075,41984
1393.7241379310344,314359.4827586207,54,0.0035297535,0.18652344,5.061462,-0.013844557,17.088007,-0.0019519329071044922,83,10624,750.8463347210054,42496
1393.7241379310344,314359.4827586207,56,0.0074014124,0.3569336,5.031647,-0.017030273,23.889612,-0.003856182098388672,84,10752,759.9127310770127,43008
1393.7241379310344,314359.4827586207,57,0.002358758,0.14892578,5.0290112,-0.008344522,18.799978,0.0013933777809143066,85,10880,768.8444304460136,43520
1379.7333333333333,316825.6666666667,55,0.0016673692,0.10595703,5.009806,-0.00747965,15.942044,0.007180929183959961,86,11008,778.1267215740081,44032
1366.2903225806451,321569.1935483871,56,0.0008500664,0.023925781,4.995712,-0.0058956086,11.954384,0.004990041255950928,87,11136,787.222235276,44544
1356.0625,323771.1875,55,0.0004877853,0.008300781,5.004281,-0.0039174585,15.642439,0.006241142749786377,88,11264,796.4984649560065,45056
1352.090909090909,326004.8787878788,57,0.0032026852,0.17675781,4.967176,-0.008698999,17.958712,-0.013797163963317871,89,11392,805.3857455290126,45568
1352.090909090909,326004.8787878788,57,0.0033090678,0.17675781,4.970577,-0.010874009,17.479382,-0.006568193435668945,90,11520,814.2966587620031,46080
1352.090909090909,326004.8787878788,54,0.006587233,0.2836914,4.883837,-0.012808425,18.962688,0.0006931424140930176,91,11648,823.6469874739996,46592
1352.090909090909,326004.8787878788,55,0.008435121,0.33203125,4.899618,-0.014202528,21.759834,-0.004932284355163574,92,11776,832.9288491930056,47104
1339.1470588235295,326514.14705882355,54,0.0021627152,0.12939453,4.841416,-0.010140544,12.382412,0.006642937660217285,93,11904,842.2622308790014,47616
1339.1470588235295,326514.14705882355,55,0.0015303025,0.111328125,4.8359823,-0.0065134894,18.53082,0.006751596927642822,94,12032,851.5642080310063,48128
1328.4857142857143,327099.02857142856,55,0.0013443474,0.057128906,4.823035,-0.00053870224,18.780106,0.005934655666351318,95,12160,860.835802466012,48640
1317.5277777777778,327997.1111111111,56,0.0003950174,0.0014648438,4.8415256,-0.0036718207,16.31976,-0.009057879447937012,96,12288,869.8889776290016,49152
1317.5277777777778,327997.1111111111,55,0.007944105,0.35205078,4.796404,-0.018697377,19.661198,-0.015263795852661133,97,12416,879.045855593009,49664
1317.5277777777778,327997.1111111111,55,0.006958034,0.29785156,4.7424192,-0.013336322,18.791405,-0.011243104934692383,98,12544,888.325702762013,50176
1317.5277777777778,327997.1111111111,54,0.0022710303,0.1459961,4.681792,-0.008135459,13.8603115,-0.005105018615722656,99,12672,897.7757304370025,50688
1317.1891891891892,329838.4864864865,53,0.0007928796,0.030761719,4.7139506,-0.004294428,15.762849,0.006255030632019043,100,12800,907.3541719620116,51200
1305.157894736842,328200.63157894736,55,0.0004953334,0.005859375,4.705666,-0.0047999686,16.988682,-0.003907203674316406,101,12928,916.5829723220086,51712
1289.65,327566.75,55,0.00054733746,0.0234375,4.699791,-0.003489549,12.339562,0.012441396713256836,102,13056,925.8228686280054,52224
1289.65,327566.75,54,0.0070994357,0.31298828,4.6522574,-0.011663067,19.30015,-0.03765857219696045,103,13184,935.2083865950117,52736
1289.65,327566.75,53,0.0081214,0.3413086,4.585035,-0.015893502,22.252346,-0.02615654468536377,104,13312,944.8542794970126,53248
1289.65,327566.75,54,0.005637129,0.28271484,4.6187844,-0.009311985,18.469294,0.03660929203033447,105,13440,954.1949351910007,53760
1279.1463414634147,325825.1219512195,56,0.0053728353,0.2529297,4.5741153,0.002144966,18.106506,-0.014006972312927246,106,13568,963.2960093590082,54272
1279.1463414634147,325825.1219512195,53,0.006918982,0.24072266,4.5758605,-0.009545331,17.610695,-0.01074826717376709,107,13696,972.8359936890047,54784
1266.5,323945.6904761905,56,0.0023279733,0.140625,4.5496583,-0.0017967641,19.690777,0.001840829849243164,108,13824,981.8272939820017,55296
1258.1860465116279,324668.6976744186,54,0.0006813862,0.01171875,4.6090083,-0.00046521437,14.286688,0.013761937618255615,109,13952,991.1590829870111,55808
1258.1860465116279,324668.6976744186,52,0.005962985,0.2553711,4.582748,-0.012202285,17.054155,-0.021637797355651855,110,14080,1000.9396096230048,56320
1256.3181818181818,326963.7727272727,55,0.0018383425,0.08935547,4.560863,-0.0034190689,17.421865,-0.03384530544281006,111,14208,1010.2059793830122,56832
1246.2,325760.8,54,0.0007202475,0.0234375,4.528727,-0.00607815,17.783787,-0.006526350975036621,112,14336,1019.6446266780113,57344
1246.2,325760.8,54,0.0027374302,0.20458984,4.568247,-0.016476244,19.245789,0.00682753324508667,113,14464,1028.9722028420074,57856
1246.2,325760.8,54,0.0025048999,0.14550781,4.5561233,-0.0111878505,18.131195,0.01952517032623291,114,14592,1038.387146812005,58368
1240.0434782608695,326459.04347826086,56,0.0005351626,0.009277344,4.606435,-0.002258656,14.116935,0.007632613182067871,115,14720,1047.4376408150129,58880
1240.0434782608695,326459.04347826086,54,0.0003761024,0.0107421875,4.6455517,-0.005346247,14.825894,-0.048295021057128906,116,14848,1056.756501271011,59392
1225.9583333333333,327869.2916666667,55,0.00045525323,0.0029296875,4.6262136,-0.0042769844,11.591851,0.015660345554351807,117,14976,1066.001005712009,59904
1225.9583333333333,327869.2916666667,54,0.00438047,0.21777344,4.5891213,-0.014780605,12.983641,-0.09191930294036865,118,15104,1075.4094723340095,60416
1225.9583333333333,327869.2916666667,55,0.0015536925,0.084472656,4.5872393,-0.009993671,19.486116,-0.06062126159667969,119,15232,1084.6065889570018,60928
1220.0,329271.85714285716,54,0.00066951447,0.020019531,4.567905,-0.002474369,22.363045,-0.03656649589538574,120,15360,1093.9945214040054,61440
1220.0,329271.85714285716,54,0.0023224344,0.1459961,4.5362196,-0.0029061607,19.200432,-0.015280604362487793,121,15488,1103.319609143,61952
1220.0,329271.85714285716,54,0.0011497111,0.06591797,4.612972,-0.000594067,12.242247,-0.007799386978149414,122,15616,1112.7577717830136,62464
1208.6666666666667,328706.2745098039,58,0.00026269665,0.0053710938,4.6224976,-0.0032433234,11.392031,0.036402344703674316,123,15744,1121.4449192750035,62976
1208.6666666666667,328706.2745098039,53,0.0022219692,0.1274414,4.5949497,-0.0142550785,17.511965,-0.054344773292541504,124,15872,1131.0005306090025,63488
1203.4807692307693,328902.4038461539,54,0.0010827063,0.044921875,4.6013036,-0.0072746873,17.593107,-0.054428935050964355,125,16000,1140.3482326320081,64000
1196.301886792453,327490.09433962265,56,0.0019971468,0.11669922,4.569083,-0.0090954825,18.581236,0.0340152382850647,126,16128,1149.4644754880137,64512
1196.301886792453,327490.09433962265,55,0.0077884654,0.33984375,4.519104,-0.01491054,18.637413,0.0604473352432251,127,16256,1158.6966360460065,65024
1196.301886792453,327490.09433962265,55,0.0069506504,0.36132812,4.4093275,-0.009357265,19.564194,-0.039530396461486816,128,16384,1167.9257963880082,65536
1196.301886792453,327490.09433962265,54,0.0039913673,0.22607422,4.420079,-0.009344183,20.627039,-0.0481572151184082,129,16512,1177.294735391013,66048
1176.607142857143,327860.3214285714,56,0.0014554136,0.063964844,4.462945,-0.0008791494,9.356182,0.04667842388153076,130,16640,1186.3554051770043,66560
1176.607142857143,327860.3214285714,52,0.00095555047,0.032714844,4.45349,-0.006137034,16.956577,-0.09261906147003174,131,16768,1196.1209093330108,67072
1176.607142857143,327860.3214285714,55,0.00033891646,0.001953125,4.5077033,-0.0012817344,15.104143,-0.033392906188964844,132,16896,1205.341905032008,67584
1176.607142857143,327860.3214285714,56,0.004851864,0.26904297,4.4888525,-0.012842463,16.947823,0.028961002826690674,133,17024,1214.36318939201,68096
1176.607142857143,327860.3214285714,55,0.0076447334,0.35009766,4.45812,-0.01632344,14.712276,-0.12185811996459961,134,17152,1223.5374655370106,68608
1176.607142857143,327860.3214285714,54,0.0042297356,0.2548828,4.4731817,-0.009015268,18.94979,-0.06741046905517578,135,17280,1232.8643336189998,69120
1176.9473684210527,329828.0,57,0.0022393893,0.13232422,4.493535,0.0028627368,12.31272,0.050425827503204346,136,17408,1241.83063381401,69632
1176.9473684210527,329828.0,54,0.00018783665,0.0,4.487307,-0.00085777376,11.41726,-0.038736581802368164,137,17536,1251.206147644014,70144
1171.2542372881355,334115.27118644066,56,0.00030482115,0.00390625,4.4828086,-0.0031015305,14.63822,-0.0006783008575439453,138,17664,1260.2575527300069,70656
1171.2542372881355,334115.27118644066,54,0.009216158,0.3544922,4.4732203,-0.014322195,19.017857,-0.04948294162750244,139,17792,1269.603340586007,71168
1172.1,334978.5,55,0.0028712712,0.15332031,4.494086,-0.0038101969,16.43605,-0.028460383415222168,140,17920,1278.8882399720023,71680
1172.1,334978.5,56,0.007117664,0.32128906,4.486846,-0.0069815866,17.40232,-0.008160710334777832,141,18048,1288.0125432090135,72192
1172.1,334978.5,56,0.0037787405,0.18310547,4.458581,0.0023331768,15.5875,-0.08867168426513672,142,18176,1297.0654999990074,72704
1172.1,334978.5,55,0.0014858077,0.079589844,4.4569016,-0.011443617,16.998669,-0.009617447853088379,143,18304,1306.281540659009,73216
1170.377049180328,336440.2950819672,51,0.00031998518,0.0009765625,4.4419947,-0.0012381808,11.771257,0.011283814907073975,144,18432,1316.183000672012,73728
1170.377049180328,336440.2950819672,58,0.006173435,0.28515625,4.4359035,-0.017991237,19.527386,-0.06626760959625244,145,18560,1324.9771306280018,74240
1163.047619047619,335779.31746031746,59,0.0011839753,0.060058594,4.3318696,-0.0019318878,13.780569,0.04224038124084473,146,18688,1333.5868158560043,74752
1162.765625,338518.515625,56,0.00071145216,0.020996094,4.281442,-0.002847132,15.339719,-0.0037914514541625977,147,18816,1342.6696652740065,75264
1162.765625,338518.515625,54,0.014232206,0.44921875,4.2586164,-0.009374378,16.2427,-0.08435392379760742,148,18944,1352.0351241180033,75776
1162.765625,338518.515625,57,0.0038079894,0.22949219,4.311784,-0.0077627767,17.686966,-0.04804277420043945,149,19072,1360.9588459810038,76288
1156.4769230769232,337112.8461538461,56,0.0014899081,0.09277344,4.238079,-0.0059705316,16.758913,-0.03556513786315918,150,19200,1370.0385236680013,76800
1156.4769230769232,337112.8461538461,54,0.011433628,0.4248047,4.2438116,-0.012800026,15.28935,-0.09895598888397217,151,19328,1379.4744335890136,77312
1156.4769230769232,337112.8461538461,55,0.008630142,0.32763672,4.2814198,0.0054559247,12.330803,-0.0395735502243042,152,19456,1388.731396911011,77824
1152.0151515151515,337071.51515151514,54,0.0005411554,0.0107421875,4.262525,-0.0043112906,11.707253,0.03540319204330444,153,19584,1398.1943108250125,78336
1150.134328358209,336960.4776119403,59,0.00025967532,0.0014648438,4.267993,-0.0021507177,15.485575,-0.05414891242980957,154,19712,1406.8308665440127,78848
1147.3529411764705,338433.45588235295,54,0.00035690653,0.009277344,4.2633996,-0.004258187,14.308395,-0.033570051193237305,155,19840,1416.2324144570011,79360
1147.3529411764705,338433.45588235295,54,0.00018946896,0.0,4.2736254,-0.0020566839,13.17262,-0.03373146057128906,156,19968,1425.6874003630073,79872
1147.3529411764705,338433.45588235295,57,0.0023014224,0.115234375,4.288378,-0.0114544695,19.348042,-0.05423295497894287,157,20096,1434.6318897180026,80384
1147.3529411764705,338433.45588235295,51,0.0011192015,0.06347656,4.253004,-0.00080046355,11.830384,-0.011675119400024414,158,20224,1444.5553507560107,80896
1147.6376811594203,338496.49275362317,55,0.00030617454,0.0014648438,4.269646,-0.0037233927,14.100201,0.022302687168121338,159,20352,1453.8378722140042,81408
1147.6376811594203,338496.49275362317,56,0.00064525416,0.0146484375,4.2390847,-0.007216908,11.434216,0.03897339105606079,160,20480,1462.8328399130114,81920
1147.6376811594203,338496.49275362317,56,0.00084455806,0.033203125,4.2296515,-0.006301283,11.469901,0.07666271924972534,161,20608,1471.9673781250021,82432
1142.986111111111,340009.77777777775,57,0.00029781694,0.001953125,4.2466307,-0.0014755845,14.696887,0.0328751802444458,162,20736,1480.9290007790114,82944
1142.986111111111,340009.77777777775,54,0.0023446,0.13085938,4.2231736,-0.009763354,15.006888,-0.17944955825805664,163,20864,1490.2581599660043,83456
1142.986111111111,340009.77777777775,56,0.0035030448,0.19238281,4.1751914,-0.008149178,14.7167845,-0.03999018669128418,164,20992,1499.3489550540107,83968
1142.986111111111,340009.77777777775,53,0.00091253116,0.026367188,4.183865,-0.0023206186,13.500253,-0.050234436988830566,165,21120,1508.8642994110123,84480
1142.986111111111,340009.77777777775,52,0.011895066,0.4086914,4.117128,-0.006408145,11.352867,-0.039269089698791504,166,21248,1518.5626556390052,84992
1141.7534246575342,339772.09589041094,55,0.009005325,0.35498047,4.0288563,0.018394103,13.418787,0.012270927429199219,167,21376,1527.7209972550045,85504
1137.418918918919,338783.2837837838,53,0.0001791633,0.0,3.9761403,-0.002683975,11.61741,0.00011396408081054688,168,21504,1537.307537190005,86016
1133.8,337722.17333333334,56,0.00013188944,0.001953125,4.0049057,-0.002090706,17.297295,0.025845348834991455,169,21632,1546.389955458013,86528
1133.8,337722.17333333334,54,0.008386832,0.3491211,3.9783947,-0.009921036,16.159222,-0.14733350276947021,170,21760,1555.764746146,87040
1134.0394736842106,338492.25,56,0.004534636,0.23046875,3.9979165,0.0011814947,14.51145,-0.025875091552734375,171,21888,1564.8881779330113,87552
1134.0394736842106,338492.25,50,0.0012045751,0.048828125,3.9360278,-0.008244486,14.782406,-0.17915129661560059,172,22016,1574.9872353470128,88064
1134.0394736842106,338492.25,55,0.0008277142,0.037109375,3.8865278,-0.0055715777,11.954951,-0.10843205451965332,173,22144,1584.239032513011,88576
1134.0394736842106,338492.25,56,0.0010426556,0.041992188,3.858792,-0.007676406,14.333483,0.0059912800788879395,174,22272,1593.3769418500015,89088
1132.8701298701299,339703.02597402595,57,0.00023951409,0.001953125,3.8296301,-0.0014360416,12.75259,-0.04712510108947754,175,22400,1602.253351907013,89600
1129.0,341203.7088607595,55,0.00017267592,0.0,3.8256814,-0.0009644481,12.559277,0.024104297161102295,176,22528,1611.5091761810036,90112
1129.0,341203.7088607595,55,0.0018382091,0.13232422,3.74048,-0.007081588,11.863203,-0.10277414321899414,177,22656,1620.8182740850025,90624
1129.0,341203.7088607595,53,0.0004758793,0.0087890625,3.8357933,-0.0014745301,13.791028,0.027277469635009766,178,22784,1630.3875640160113,91136
1129.0,341203.7088607595,55,0.0019422325,0.115234375,3.9020762,-0.0074744737,15.848539,-0.11473751068115234,179,22912,1639.6843160610006,91648
1128.4375,341750.7125,54,0.0071171685,0.3178711,3.9302256,0.0015859172,16.737835,-0.03922402858734131,180,23040,1649.010624077011,92160
1123.888888888889,340625.95061728393,54,0.0004621733,0.0034179688,3.9451652,-0.0022132546,15.035896,-0.019059181213378906,181,23168,1658.4204971569998,92672
1123.888888888889,340625.95061728393,54,0.0003051061,0.001953125,3.9588182,-0.0033445582,11.873559,-0.03591001033782959,182,23296,1667.7434730770037,93184
1120.5365853658536,340650.81707317074,53,0.0004886757,0.015136719,3.9761133,-0.0035615114,18.215652,-0.06534922122955322,183,23424,1677.2285777040088,93696
1119.5301204819277,341399.3012048193,56,0.0006884507,0.041015625,3.9987817,-0.0077034985,14.829234,-0.0011000633239746094,184,23552,1686.364113071002,94208
1119.5301204819277,341399.3012048193,52,0.0020333414,0.13574219,3.9811554,-0.00991326,15.182015,-0.11939704418182373,185,23680,1696.1185183750058,94720
1116.154761904762,341434.78571428574,53,0.0008778277,0.025878906,3.961639,-0.0059644333,13.860576,-0.007933974266052246,186,23808,1705.7692647920048,95232
1116.154761904762,341434.78571428574,53,0.00039889917,0.0024414062,3.9603305,-0.0047632363,12.855474,-0.1189948320388794,187,23936,1715.3740094400127,95744
1116.154761904762,341434.78571428574,57,0.00074784213,0.03955078,3.9713159,-0.005613393,13.788967,-0.013891458511352539,188,24064,1724.2877516750013,96256
