# {"t_start": 1702752009.5474575, "env_id": null} 
r,l,t
259655.0,742,5026.84513
243730.0,726,5081.030293
232630.0,732,5130.992085
232571.0,668,5178.658838
252985.0,737,5232.525371
233858.0,676,5280.46211
349215.0,892,5345.178586
265415.0,744,5400.868886
338933.0,1050,5475.894746
442358.0,1060,5554.685797
250135.0,777,5610.73563
253680.0,764,5667.47809
255860.0,748,5721.6544
263255.0,759,5777.468599
257460.0,767,5834.073829
255005.0,751,5885.194462
403630.0,929,5955.326442
255540.0,759,6010.677963
331830.0,806,6068.723352
253900.0,759,6124.364994
373818.0,1019,6199.347113
458810.0,851,6258.96027
258490.0,770,6314.864409
260215.0,754,6369.749627
250495.0,788,6430.891103
387623.0,1057,6508.071727
331413.0,991,6582.275098
290910.0,880,6644.191616
376873.0,1073,6724.929264
266700.0,793,6782.382009
263930.0,724,6837.50933
380691.0,997,6907.774431
343813.0,1074,6988.741519
269930.0,767,7043.866314
391258.0,1069,7120.108224
444183.0,1020,7193.762048
427539.0,913,7259.585215
256210.0,745,7314.069597
375242.0,1059,7389.775712
261165.0,764,7445.978633
397188.0,1025,7521.009933
386579.0,958,7592.78944
372866.0,968,7660.7289
331545.0,820,7722.580192
370984.0,872,7787.273096
389448.0,1075,7864.098111
442815.0,798,7921.646316
318538.0,987,7993.985554
347340.0,800,8050.815856
408325.0,835,8114.421829
339498.0,1020,8189.922657
287394.0,834,8249.144514
334375.0,801,8305.863708
399668.0,1067,8387.510687
438988.0,995,8461.046012
261215.0,742,8512.772238
387403.0,1044,8588.637887
256255.0,733,8643.987001
356107.0,971,8716.563488
249920.0,723,8765.991588
422137.0,822,8829.018882
356643.0,1025,8902.913132
451357.0,993,8975.289607
382789.0,985,9044.519168
391678.0,999,9118.417507
252485.0,733,9173.220737
402873.0,1023,9247.141126
397443.0,981,9320.66019
394998.0,1049,9396.295702
336768.0,1130,9479.318914
376420.0,813,9536.817976
331603.0,1082,9614.007713
346163.0,1044,9693.820157
380403.0,1032,9770.764416
336152.0,1016,9845.949187
397483.0,1044,9921.995428
446103.0,1064,9998.59579
264600.0,749,10053.590964
377855.0,921,10119.826187
540723.0,1145,10204.383837
467808.0,1073,10281.499461
377291.0,957,10353.098268
488578.0,1020,10426.519555
331162.0,1005,10500.403051
434284.0,1120,10579.930066
506043.0,1022,10652.965551
495448.0,1236,10741.765749
333663.0,1020,10814.189876
531597.0,1135,10895.726966
437778.0,1022,10968.486864
438693.0,1050,11042.660706
485804.0,1126,11123.646894
443093.0,1040,11198.019945
338058.0,1050,11273.919104
403383.0,1012,11348.471228
243057.0,660,11395.075694
254255.0,758,11451.376057
386567.0,984,11524.425843
356240.0,824,11583.94516
256130.0,785,11641.563595
381928.0,995,11715.846513
316281.0,962,11788.553554
451553.0,1051,11864.201032
346695.0,817,11922.901577
258975.0,778,11979.728344
260400.0,764,12036.302289
328102.0,1078,12117.003086
258220.0,741,12171.891936
332800.0,794,12229.219201
453148.0,1088,12307.57031
416653.0,1046,12384.640126
389343.0,1020,12459.15717
533790.0,1052,12539.391041
393323.0,1044,12615.164516
251545.0,730,12666.483016
262355.0,732,12721.18447
261710.0,748,12776.144761
404743.0,993,12850.813306
256475.0,745,12905.351647
256360.0,735,12956.622262
443843.0,1098,13038.87985
360380.0,819,13095.967678
395103.0,1028,13171.220674
383373.0,994,13244.32252
274320.0,778,13300.450184
350116.0,947,13371.370443
364754.0,989,13440.647289
251305.0,762,13496.498465
349850.0,800,13557.188949
262880.0,761,13611.529021
381474.0,897,13676.703024
363688.0,1030,13751.849265
411723.0,1051,13828.171534
388315.0,779,13884.748677
287263.0,793,13941.513983
322775.0,791,13998.64627
260555.0,707,14052.207752
329551.0,977,14121.039883
259115.0,744,14176.953363
259285.0,772,14233.182148
348270.0,791,14289.023764
329705.0,833,14351.135812
258555.0,748,14406.767983
380393.0,834,14465.541288
338803.0,1059,14545.05344
376697.0,978,14614.481281
359250.0,826,14677.530708
349155.0,776,14733.179982
251245.0,737,14783.780973
382741.0,963,14855.108686
487791.0,1032,14929.133461
394030.0,947,14997.112654
391818.0,1061,15075.404717
322948.0,1073,15151.883057
447578.0,1049,15233.80448
436832.0,999,15308.185999
272788.0,883,15373.661225
409098.0,1070,15451.251797
387553.0,985,15524.928271
398408.0,1017,15599.315592
259120.0,746,15655.117777
260315.0,746,15710.390643
261640.0,731,15761.40953
495593.0,1003,15835.46711
257525.0,716,15889.025688
492439.0,1145,15972.209291
386651.0,920,16039.112939
341623.0,1046,16113.515954
438743.0,1045,16188.687246
257510.0,805,16249.823452
428615.0,788,16305.728348
398468.0,1036,16380.791152
387753.0,1061,16455.775138
357703.0,1015,16528.360051
331667.0,1067,16602.941134
403588.0,967,16673.84528
261255.0,729,16727.135309
415243.0,1056,16803.240693
400418.0,1047,16879.196973
347734.0,945,16945.831763
377046.0,940,17016.504771
388163.0,968,17085.503875
530879.0,1076,17166.445723
538816.0,1101,17244.153764
376562.0,1001,17317.775285
396941.0,909,17384.680883
260520.0,705,17437.448833
379108.0,965,17505.583974
346049.0,995,17578.542042
497533.0,979,17652.170289
382103.0,958,17721.586287
337280.0,754,17777.168951
434433.0,1037,17852.933515
386103.0,991,17926.371872
532298.0,1187,18016.560522
327746.0,1026,18094.2388
339417.0,971,18169.907436
257250.0,734,18226.187491
550064.0,1139,18300.675461
334448.0,997,18356.145734
391148.0,1029,18413.110615
451628.0,1036,18469.751854
393543.0,1001,18525.548228
337003.0,1039,18580.578292
499653.0,1047,18636.488971
313911.0,980,18688.595041
357293.0,1023,18744.213501
443683.0,1050,18801.398936
369923.0,940,18851.872681
338730.0,775,18894.314095
374507.0,976,18946.448591
333218.0,997,19001.288384
448438.0,1026,19057.698525
253575.0,716,19097.188488
548787.0,1186,19162.957707
400348.0,1008,19219.048016
450253.0,1070,19278.309349
260700.0,735,19318.700404
259695.0,741,19359.941254
395013.0,1054,19418.211816
338903.0,1024,19474.243344
498948.0,1036,19531.239261
375472.0,835,19576.784308
255335.0,752,19617.870087
262480.0,735,19658.424535
397863.0,1098,19719.2005
344848.0,1045,19775.876675
425723.0,970,19829.622433
425603.0,1048,19887.747216
334756.0,890,19938.450333
446483.0,1026,19995.715421
332193.0,1019,20053.020795
390758.0,975,20107.253828
386413.0,996,20162.833572
484829.0,10000,20702.878912
345813.0,1040,20761.207785
387048.0,933,20813.008426
440053.0,1023,20870.203066
334296.0,909,20919.274873
467233.0,1025,20974.619517
338623.0,998,21028.051014
384973.0,1004,21082.218985
489773.0,982,21134.880702
397718.0,985,21188.33659
262865.0,750,21229.759178
328953.0,1026,21283.141324
349733.0,968,21334.823524
446398.0,1106,21395.975457
378325.0,934,21447.863947
331933.0,913,21497.592799
390683.0,992,21552.493281
339188.0,1003,21608.130122
390163.0,978,21661.876314
397108.0,1066,21720.146602
383548.0,921,21770.246183
487746.0,1282,21840.014259
287803.0,840,21886.112265
381051.0,931,21937.56036
392528.0,1045,21995.16584
258755.0,741,22035.292956
446138.0,979,22088.558062
250610.0,698,22126.861555
544901.0,1171,22191.059863
451823.0,1036,22248.123735
256740.0,740,22289.117218
396863.0,1032,22346.365918
337823.0,1031,22403.344281
372770.0,824,22449.178983
531565.0,1053,22507.117098
273340.0,751,22549.672699
392153.0,1079,22609.188504
375283.0,970,22662.493284
343033.0,986,22717.594098
435718.0,1002,22772.552083
384368.0,1077,22832.259855
250355.0,739,22873.259211
259925.0,739,22913.482361
265970.0,729,22953.712989
347608.0,1037,23010.724681
393738.0,960,23064.396783
378271.0,910,23115.446317
346683.0,995,23170.635819
326716.0,974,23224.392953
265620.0,729,23265.161587
344343.0,1031,23321.423109
446758.0,1001,23377.310455
435863.0,1009,23433.951182
394892.0,927,23484.542938
437418.0,1025,23540.989241
255685.0,743,23583.039472
256655.0,719,23627.843154
409263.0,1007,23687.093096
394413.0,990,23736.772918
331878.0,926,23773.532557
399993.0,1038,23816.902151
486124.0,1145,23868.716653
262815.0,716,23898.567132
438411.0,937,23935.555552
393618.0,999,23975.308235
461953.0,1053,24022.97489
340837.0,970,24067.422779
