# {"t_start": 1702752009.3719542, "env_id": null} 
r,l,t
261210.0,764,5136.259871
250845.0,758,5188.124557
248549.0,664,5238.712734
391870.0,861,5298.202976
265050.0,920,5368.578344
232755.0,793,5426.408311
256640.0,770,5481.353493
266960.0,784,5536.620396
371890.0,939,5603.399288
374642.0,992,5677.927964
452763.0,1061,5753.703049
250793.0,659,5801.474144
246175.0,745,5856.662251
257805.0,756,5911.112453
254085.0,721,5964.868258
393395.0,815,6023.080252
387735.0,846,6086.265102
263505.0,743,6141.394301
364891.0,939,6209.084291
260120.0,766,6265.22937
250096.0,675,6313.267269
261670.0,731,6367.260609
258510.0,755,6423.130936
331760.0,812,6481.235288
427949.0,849,6546.444349
268535.0,787,6603.556213
498713.0,1324,6700.111384
336513.0,1111,6782.130079
249015.0,747,6838.24243
336383.0,1028,6913.039033
483877.0,1102,6992.00568
339090.0,804,7053.161236
359600.0,792,7108.713803
384263.0,1032,7183.100844
381553.0,1071,7259.841971
282689.0,787,7316.115058
315809.0,959,7387.463335
291255.0,803,7445.386784
257795.0,723,7499.984071
379415.0,959,7567.933898
249625.0,815,7629.503518
256775.0,741,7680.631426
444403.0,1063,7760.747879
382323.0,1090,7838.421515
354248.0,954,7910.12837
262115.0,764,7965.435565
326235.0,783,8021.321949
368053.0,1001,8095.627118
255580.0,784,8153.13921
253525.0,760,8209.187668
267522.0,964,8277.452104
287569.0,902,8343.245721
415748.0,943,8414.77919
344550.0,787,8472.019725
330535.0,791,8529.456059
324659.0,948,8597.921845
373277.0,1010,8672.793477
257400.0,761,8728.01458
279858.0,955,8799.389434
265080.0,737,8850.654143
315237.0,936,8920.759294
262475.0,744,8975.034114
379144.0,891,9040.258408
341688.0,1049,9116.235969
328116.0,907,9182.445505
380435.0,937,9248.763438
342373.0,986,9322.575694
401673.0,1040,9397.587855
330091.0,974,9469.985554
387883.0,1035,9545.258023
252385.0,740,9596.653368
403338.0,1058,9676.766803
379916.0,906,9743.055979
286535.0,761,9800.19956
383648.0,1025,9876.002878
318136.0,997,9949.500821
326188.0,1032,10024.289843
267005.0,749,10075.755773
462693.0,1060,10156.647029
344948.0,1008,10230.392992
335261.0,959,10298.658524
446672.0,975,10370.921036
460443.0,1032,10444.659105
253915.0,730,10495.608185
387418.0,1000,10569.873545
255770.0,725,10623.191817
332150.0,901,10687.38461
549899.0,1147,10768.982099
320368.0,985,10840.172135
347523.0,1037,10913.441828
384508.0,1024,10986.386822
487708.0,1071,11061.1496
507798.0,1226,11150.699284
406477.0,923,11216.481596
421038.0,1031,11291.606708
489783.0,1015,11365.708283
511248.0,1038,11441.316679
337359.0,947,11508.923179
266155.0,756,11565.314398
258445.0,764,11622.26545
521813.0,1046,11697.968011
261455.0,722,11752.896577
349443.0,1057,11828.815682
456918.0,1049,11909.621871
390383.0,1019,11980.419832
254135.0,743,12036.14031
385243.0,1053,12115.628847
441238.0,1086,12192.864055
335203.0,1030,12268.585204
329088.0,1013,12344.259664
472763.0,999,12418.739003
270650.0,754,12474.368318
382436.0,974,12543.087018
329985.0,911,12609.016273
400768.0,1019,12684.295945
377786.0,962,12756.84185
251965.0,748,12812.391337
257985.0,738,12863.70894
395682.0,993,12936.818869
250065.0,744,12992.432795
434648.0,1014,13066.396145
249215.0,745,13121.732528
286314.0,872,13185.847889
395448.0,1014,13259.584853
255670.0,734,13310.213946
375435.0,801,13370.894853
370367.0,953,13438.543058
306170.0,908,13504.282557
250970.0,744,13558.999034
435944.0,931,13624.819971
290687.0,922,13690.677566
263700.0,735,13745.613037
257575.0,748,13801.041219
346465.0,787,13858.627206
372762.0,945,13925.54964
367101.0,838,13988.340065
243250.0,717,14042.265588
266455.0,744,14093.101696
378662.0,990,14166.650474
270320.0,743,14222.019561
440133.0,1016,14295.734231
381256.0,957,14363.436571
269035.0,749,14418.724227
356915.0,1010,14493.076771
336663.0,1131,14575.46503
335098.0,1059,14652.139813
498521.0,936,14723.151072
345968.0,995,14792.503158
363578.0,863,14855.608532
387328.0,1004,14928.423868
266320.0,728,14982.820684
324104.0,965,15049.947269
435211.0,1169,15134.345934
324671.0,963,15210.981009
428141.0,1132,15296.130661
283770.0,752,15347.749849
393753.0,1036,15427.79074
450593.0,1069,15505.72281
255460.0,746,15561.068491
339278.0,1006,15635.233918
385553.0,923,15702.131629
374976.0,931,15769.040526
392258.0,988,15842.694782
392193.0,1051,15918.327289
484213.0,1234,16009.676491
360584.0,10000,16728.173649
509493.0,1007,16802.347146
537123.0,1107,16880.764682
381611.0,948,16951.477959
392058.0,1040,17026.586496
534448.0,1171,17111.781639
377994.0,929,17178.618513
493004.0,1102,17260.38943
392998.0,1036,17335.639376
453118.0,1068,17412.187548
407903.0,1016,17486.706807
501423.0,1017,17560.594126
388791.0,949,17632.273915
319053.0,950,17701.672181
442385.0,1101,17783.936906
495398.0,1039,17859.929859
428816.0,1243,17947.925241
382399.0,901,18018.407288
405213.0,1048,18101.09633
430913.0,971,18172.613208
394208.0,1036,18295.052091
493943.0,1036,18352.745602
381168.0,984,18407.112912
443503.0,1002,18462.387151
334160.0,781,18505.072297
342748.0,1019,18561.111064
372053.0,918,18609.292661
364308.0,1018,18663.779189
492728.0,1006,18718.082489
392238.0,1025,18773.995136
496673.0,994,18827.014729
383936.0,926,18877.248759
480798.0,1093,18936.278163
399023.0,1053,18993.982608
425966.0,934,19044.98996
381078.0,956,19097.895263
514983.0,1025,19154.883409
326678.0,941,19207.206362
448043.0,1026,19264.034919
257905.0,722,19303.618366
393643.0,989,19358.622813
493623.0,1013,19414.561007
361948.0,1062,19472.881371
401583.0,1018,19528.675591
333963.0,1033,19585.091858
248255.0,706,19623.867048
345413.0,1068,19682.691456
345255.0,783,19725.712788
387843.0,1016,19781.212477
342818.0,1001,19836.698922
393173.0,982,19891.047402
393873.0,1015,19949.1557
376906.0,901,19999.109983
261580.0,748,20041.27605
422429.0,1116,20103.380515
334073.0,990,20158.876618
337478.0,1056,20217.359371
257940.0,729,20256.952845
355394.0,789,20298.904242
402848.0,998,20351.998429
532396.0,1064,20409.571808
252240.0,730,20449.216664
338472.0,987,20502.507695
337263.0,1008,20556.890161
388653.0,1012,20611.382241
327257.0,1015,20666.06508
435008.0,1004,20720.373359
259980.0,733,20761.672701
268020.0,733,20802.535097
330997.0,936,20854.783309
391738.0,1055,20912.081775
338396.0,923,20961.70611
453828.0,1038,21017.875319
348050.0,782,21060.384578
410853.0,975,21112.825335
505998.0,1041,21168.575382
398308.0,1031,21224.535032
374190.0,798,21266.785341
395298.0,1046,21322.673274
259455.0,720,21361.993784
260665.0,746,21402.738652
254930.0,716,21442.603636
545837.0,1064,21500.745086
393718.0,965,21554.11681
268545.0,708,21593.240278
403653.0,1045,21651.364861
341773.0,1016,21706.609104
396048.0,1034,21762.813792
407938.0,1015,21818.611006
451423.0,997,21873.148898
337203.0,1008,21928.158097
374210.0,976,21981.894914
334997.0,1027,22038.086709
434157.0,974,22091.06308
449088.0,1060,22149.125177
483083.0,991,22203.636817
538044.0,1113,22265.087234
508473.0,985,22319.856232
379481.0,917,22370.23485
406763.0,1024,22427.611717
258650.0,737,22468.241912
404108.0,1043,22525.563695
259440.0,725,22566.74164
429883.0,1019,22622.5877
256360.0,733,22662.891128
341643.0,1027,22720.176432
389368.0,987,22774.376286
356558.0,1020,22830.952696
399153.0,1035,22888.244842
379711.0,897,22937.136812
251200.0,739,22977.949444
323636.0,896,23027.305009
325532.0,1024,23084.656538
392648.0,999,23140.879783
325773.0,945,23193.04438
396248.0,1029,23249.885661
437250.0,1199,23315.868872
529150.0,1081,23375.960489
373107.0,932,23427.924023
333938.0,1045,23485.45452
393343.0,1022,23541.75776
250790.0,717,23582.391732
416013.0,1065,23649.410634
380648.0,903,23701.973458
396138.0,1011,23747.351658
432817.0,1065,23788.982318
399958.0,989,23832.196198
249195.0,729,23865.267321
431141.0,861,23901.091689
433466.0,953,23938.563096
241335.0,721,23967.249059
334958.0,1087,24015.936336
338183.0,1058,24064.139299
