# {"t_start": 1701556196.057038, "env_id": null} 
r,l,t
272645.0,1483,65.310162
256780.0,1553,138.361481
232415.0,1383,204.636375
409800.0,1554,279.901471
256395.0,1059,331.692295
256225.0,815,373.385927
411950.0,1347,438.717626
263605.0,785,477.866312
360725.0,991,527.43568
268375.0,791,566.343552
398495.0,1040,621.22059
256990.0,947,667.227447
516920.0,1012,718.943076
356300.0,844,759.368615
403315.0,856,803.903439
246775.0,615,835.068448
376445.0,1040,886.930984
278955.0,797,926.51222
421485.0,839,969.972679
412105.0,822,1010.537033
407100.0,1074,1064.624633
402110.0,956,1112.116748
277980.0,749,1150.797667
365000.0,814,1190.730122
266675.0,751,1228.831693
359085.0,795,1264.966392
459020.0,960,1302.567254
271940.0,751,1332.602714
459125.0,957,1369.829435
306980.0,736,1399.145421
270755.0,698,1426.578632
261400.0,744,1455.754081
281595.0,734,1483.856954
400915.0,960,1521.45275
381940.0,950,1558.319658
436330.0,1046,1599.392212
274060.0,733,1628.050099
261310.0,740,1656.279025
472355.0,1113,1699.417243
261155.0,775,1730.129585
451170.0,915,1765.884799
407230.0,856,1799.707767
406570.0,993,1838.509191
359840.0,769,1868.386274
396600.0,969,1907.225574
369240.0,785,1938.274106
431050.0,1064,1980.140604
387260.0,791,2011.238663
398840.0,938,2048.326775
273135.0,754,2078.063138
505410.0,975,2116.350672
309405.0,745,2145.694848
277995.0,715,2174.32402
414840.0,930,2210.382111
278360.0,754,2240.092027
403815.0,978,2278.506278
376905.0,877,2312.609291
496080.0,946,2349.800892
281415.0,763,2380.034951
485700.0,1092,2422.884588
266655.0,728,2451.573261
251280.0,754,2481.397371
421940.0,1149,2526.009667
278365.0,749,2555.971183
422955.0,1015,2595.823973
435960.0,966,2633.616407
273100.0,744,2663.453668
292875.0,747,2692.487401
274840.0,656,2718.719739
354940.0,807,2750.35631
266110.0,692,2777.846748
279420.0,749,2806.74891
361195.0,798,2838.060287
459840.0,1019,2877.791053
413865.0,1058,2919.274321
278930.0,739,2948.166965
390770.0,1023,2988.458112
409585.0,1050,3029.235368
355410.0,813,3061.496331
267190.0,738,3090.100241
282350.0,746,3119.658896
278075.0,748,3148.524439
270045.0,750,3178.010762
419520.0,1158,3223.779065
266750.0,737,3252.51061
388050.0,879,3286.890799
436180.0,1117,3330.171619
368790.0,797,3362.219443
269715.0,748,3391.76961
271790.0,773,3422.551675
341445.0,1031,3461.497865
286550.0,761,3491.57111
371170.0,805,3523.04182
383185.0,897,3558.374846
276145.0,773,3588.691614
458145.0,978,3627.289101
429070.0,1114,3670.648479
294435.0,729,3699.312703
366540.0,819,3731.561992
277585.0,723,3759.880473
287810.0,794,3791.447851
440495.0,1125,3835.065768
271120.0,739,3864.674271
478010.0,1085,3906.644196
282950.0,766,3937.170826
329785.0,922,3973.160074
277410.0,741,4002.659491
253525.0,577,4025.516777
272390.0,726,4053.632675
408950.0,801,4084.829273
273315.0,727,4113.848221
