# {"t_start": 1701556196.0521758, "env_id": null} 
r,l,t
243770.0,1344,59.196953
245955.0,1243,118.244115
229510.0,2101,217.049328
246915.0,1092,271.901566
351450.0,1222,330.884507
251995.0,990,379.974482
407660.0,1154,437.248637
494150.0,1199,495.740371
276815.0,904,541.062099
362650.0,942,590.072815
279900.0,838,630.275298
279005.0,873,674.930949
276245.0,734,712.870276
355330.0,1007,762.93138
400100.0,830,804.285446
532575.0,1091,859.639205
415595.0,1159,918.614799
373895.0,826,959.099597
400170.0,817,1001.156336
270155.0,750,1036.786633
403240.0,1090,1092.092974
358110.0,813,1131.901278
366270.0,820,1176.040063
270485.0,745,1214.166633
353195.0,831,1266.315651
429975.0,956,1303.931685
301495.0,624,1328.605556
277620.0,755,1358.6883
309185.0,729,1387.173581
264415.0,730,1416.194628
356435.0,838,1448.835531
406570.0,1036,1488.713587
449415.0,1020,1528.443813
343450.0,826,1560.61345
279440.0,789,1591.793555
424930.0,1099,1634.35962
286730.0,748,1663.090323
294480.0,768,1693.034097
363600.0,803,1724.916557
279990.0,741,1753.982683
387365.0,847,1787.369622
404210.0,975,1824.960142
352580.0,891,1860.056583
370825.0,1008,1899.775558
368955.0,781,1930.521764
283620.0,747,1959.813205
368645.0,862,1994.569608
458220.0,992,2033.815624
271225.0,746,2063.291897
509975.0,1005,2103.039645
260840.0,744,2132.120952
275390.0,741,2161.818822
279315.0,745,2190.099884
275425.0,749,2219.625278
433100.0,1079,2261.358596
353685.0,773,2292.133435
285230.0,745,2321.24687
277160.0,762,2351.247211
478655.0,1027,2391.540391
358905.0,799,2423.264042
425945.0,1081,2465.259777
285035.0,742,2494.862698
292720.0,760,2524.551709
271280.0,756,2554.785064
270815.0,664,2580.995066
278895.0,744,2610.374305
276980.0,747,2639.479718
423275.0,803,2670.989386
520255.0,947,2708.066836
281915.0,756,2737.915559
285745.0,750,2767.548139
404880.0,917,2803.838656
279995.0,730,2832.511387
371915.0,1115,2875.849651
265515.0,662,2901.080055
275590.0,694,2928.561915
285890.0,748,2958.158401
377790.0,1113,3001.593551
278035.0,750,3030.967991
347145.0,889,3066.118291
270040.0,736,3094.720314
438165.0,1131,3138.485894
363920.0,800,3170.436533
269245.0,723,3198.824416
263770.0,729,3227.681532
299140.0,766,3257.461058
414865.0,1035,3297.786383
276060.0,745,3326.859494
271935.0,718,3355.755194
395000.0,967,3393.798264
363620.0,816,3426.238449
278185.0,754,3454.773971
282040.0,757,3484.759122
252130.0,723,3512.897638
348580.0,1009,3552.534641
266910.0,643,3577.772385
380555.0,812,3609.691995
451780.0,989,3648.408798
428185.0,996,3687.443269
275675.0,719,3715.771208
475705.0,1066,3757.427047
357670.0,820,3789.898013
292880.0,762,3819.76029
250630.0,719,3847.29256
285570.0,745,3877.067691
363875.0,771,3906.984114
362050.0,810,3939.205957
271565.0,744,3968.411866
308270.0,793,3999.947049
357560.0,792,4030.945656
394680.0,960,4067.773563
469090.0,1091,4111.53363
404825.0,1014,4151.209843
395900.0,1050,4192.747207
278135.0,726,4221.214272
401390.0,909,4256.658001
292815.0,760,4286.575501
273795.0,760,4316.524464
272455.0,761,4345.450451
292690.0,712,4373.901585
282355.0,721,4402.19199
527245.0,1026,4442.174186
362575.0,818,4474.379449
281275.0,729,4503.235536
427285.0,1040,4543.807798
273315.0,742,4573.457238
356210.0,819,4605.279182
419285.0,1041,4645.764908
412955.0,915,4681.850638
447010.0,966,4719.317266
281080.0,719,4747.860178
396595.0,964,4784.981495
281205.0,755,4814.821671
406780.0,876,4848.968861
278555.0,746,4877.545217
367150.0,807,4909.26388
427820.0,1038,4950.733414
424690.0,807,4981.693556
397380.0,875,5016.350748
451880.0,1014,5056.255473
402265.0,1108,5099.029354
454985.0,907,5134.748725
281080.0,744,5164.104663
278355.0,740,5193.308473
401200.0,953,5230.706149
363380.0,826,5262.388572
417515.0,852,5295.402675
274545.0,801,5326.841278
404780.0,1005,5366.102886
365690.0,796,5397.167326
264775.0,678,5424.196825
461640.0,1028,5464.505245
290765.0,753,5494.707885
366715.0,794,5526.517682
256185.0,739,5555.853953
295885.0,739,5584.944805
272665.0,747,5613.949367
271175.0,728,5643.19489
464910.0,1115,5687.602927
403300.0,1028,5727.737179
400200.0,1095,5771.013518
408220.0,1100,5814.072815
401025.0,1019,5853.692161
316775.0,747,5883.107936
275765.0,812,5914.793322
376630.0,1064,5956.884312
388220.0,863,5990.407834
467650.0,994,6029.839948
281045.0,736,6059.541884
282515.0,810,6091.033543
352720.0,795,6122.793573
456140.0,975,6161.166083
488980.0,1169,6206.85322
486800.0,1089,6249.548927
363450.0,830,6282.930012
281345.0,688,6310.778583
268835.0,728,6339.138957
364720.0,809,6371.301354
405235.0,1072,6418.263498
273060.0,754,6450.562376
271740.0,736,6483.064548
403735.0,1140,6526.962904
489210.0,1207,6591.489086
377875.0,899,6642.299538
275760.0,754,6679.933354
275000.0,755,6715.746286
396615.0,906,6760.100528
322860.0,740,6795.598259
396210.0,1035,6844.700501
397035.0,979,6890.709032
272360.0,760,6927.050081
284405.0,781,6964.98298
500350.0,1052,7015.247238
352735.0,824,7053.496313
310005.0,751,7089.665379
412945.0,877,7131.161336
281070.0,752,7166.684929
282625.0,760,7202.986121
289910.0,750,7238.516007
362665.0,810,7276.800936
406795.0,797,7314.782226
285155.0,734,7350.225104
413470.0,1014,7399.115597
402970.0,956,7444.938886
361795.0,810,7483.416366
460785.0,1080,7535.38935
454620.0,967,7581.044086
354205.0,1102,7633.07768
403855.0,822,7672.068136
394420.0,917,7716.785802
273990.0,722,7750.887554
372250.0,853,7792.313691
273430.0,815,7830.004362
379475.0,813,7866.274351
269420.0,765,7901.093171
480480.0,1093,7950.408504
271640.0,746,7983.561231
432725.0,1103,8033.220661
409445.0,962,8075.910975
355375.0,783,8110.901978
394985.0,988,8154.621869
353205.0,813,8190.684994
265935.0,727,8226.591444
460480.0,1001,8279.258935
490690.0,1113,8337.107116
354995.0,824,8379.640253
346090.0,1023,8432.643937
249005.0,746,8471.552168
276880.0,776,8511.512254
311420.0,725,8549.099071
272535.0,749,8587.468357
270025.0,736,8625.57126
279480.0,749,8663.422697
250120.0,715,8700.440839
367545.0,813,8742.759699
427260.0,800,8781.42238
273755.0,727,8815.679611
283915.0,764,8852.927867
452670.0,1127,8906.364924
266805.0,744,8941.821919
271750.0,775,8978.916059
372300.0,789,9016.669746
388615.0,849,9057.184198
484105.0,1047,9107.748946
290295.0,769,9144.231959
367515.0,810,9182.899827
359725.0,798,9220.969593
273530.0,757,9257.045614
282720.0,758,9293.761773
406705.0,801,9331.790235
403330.0,1051,9382.788414
288255.0,733,9418.388351
276245.0,762,9454.604437
465915.0,1179,9510.442154
410920.0,977,9557.957255
395835.0,965,9603.601322
410400.0,998,9650.888245
280935.0,769,9687.799619
407635.0,874,9730.636407
270065.0,725,9765.138873
350460.0,976,9812.1343
478625.0,1062,9863.186
360035.0,790,9901.494963
407990.0,951,9947.614157
262085.0,658,9979.97452
367470.0,794,10017.375685
284995.0,744,10053.223874
268425.0,737,10087.189161
570135.0,1235,10146.907207
461630.0,1031,10196.230551
290295.0,734,10232.395869
304850.0,915,10275.470042
405050.0,1019,10327.237458
400225.0,1010,10377.365671
268530.0,749,10414.072322
279100.0,646,10446.19879
441675.0,963,10492.865331
388945.0,907,10534.791715
254795.0,645,10566.124205
411165.0,981,10613.654966
264275.0,752,10650.291284
512700.0,1047,10701.713636
361915.0,762,10740.856259
361565.0,799,10780.277654
271715.0,734,10816.606206
412110.0,908,10860.847711
283570.0,752,10897.312752
285850.0,755,10934.632153
440760.0,1062,10987.842348
279290.0,746,11024.943874
303535.0,706,11057.695726
361865.0,804,11097.480955
413015.0,851,11139.644125
279525.0,743,11177.071469
487640.0,1095,11228.811637
367435.0,784,11265.88793
367375.0,797,11306.518366
357665.0,872,11348.459114
263355.0,651,11379.248646
278905.0,725,11413.853842
347575.0,793,11451.226335
283165.0,790,11490.642429
393975.0,944,11554.341793
391115.0,958,11623.604761
286010.0,750,11678.971955
391540.0,996,11751.767605
493800.0,880,11817.194942
307760.0,812,11877.216608
377670.0,797,11936.925757
470430.0,1056,12015.973742
255310.0,654,12065.782872
309140.0,725,12119.896187
272210.0,734,12174.930377
440300.0,1077,12255.000681
289250.0,765,12311.935435
365865.0,779,12370.351347
271155.0,736,12426.93846
263750.0,746,12481.454359
428780.0,1006,12556.643265
413715.0,891,12624.444646
284110.0,728,12679.700251
262070.0,746,12735.35561
499950.0,911,12805.71495
283595.0,741,12862.02052
280165.0,748,12918.17463
278785.0,745,12974.820548
446770.0,872,13041.499475
406335.0,1008,13117.893837
366425.0,1075,13197.802357
372995.0,808,13258.672293
291735.0,762,13317.337341
281425.0,772,13376.461615
390905.0,846,13442.046938
359815.0,815,13504.642948
258090.0,752,13560.350607
270590.0,736,13614.351514
401455.0,1021,13691.25818
358390.0,807,13753.503205
272845.0,694,13805.205785
353865.0,997,13881.470019
279755.0,740,13937.571206
441245.0,971,14010.553039
281425.0,757,14066.58113
388010.0,979,14136.417917
276260.0,743,14193.587993
285470.0,918,14261.947611
283125.0,761,14318.557785
286170.0,735,14375.955397
402830.0,887,14443.739541
288835.0,764,14501.196526
