# {"t_start": 1701556196.0499206, "env_id": null} 
r,l,t
239140.0,2448,112.114501
240495.0,1198,167.604795
246905.0,880,210.10232
254075.0,1166,266.906764
414745.0,1325,331.282936
342715.0,1188,391.498024
288915.0,995,438.885955
353380.0,994,489.035518
436225.0,1350,557.152606
363000.0,951,604.782805
371310.0,938,650.77861
440925.0,905,697.591211
409740.0,1138,753.26689
395000.0,1004,804.485458
414300.0,919,849.885658
469340.0,1029,901.484291
428790.0,1037,956.661093
275895.0,763,994.684712
305305.0,933,1040.600297
289890.0,768,1078.714612
408110.0,941,1125.004908
480670.0,1061,1178.783385
310720.0,798,1220.856254
457620.0,972,1272.724929
269735.0,736,1300.791147
373710.0,847,1334.533119
287940.0,729,1363.148573
297590.0,752,1392.574608
252700.0,729,1421.562377
266255.0,701,1448.982379
280685.0,747,1477.703601
401595.0,788,1507.594143
387290.0,929,1544.553294
273000.0,745,1573.0316
407870.0,1007,1613.212133
276015.0,738,1641.353651
275870.0,753,1671.194581
289130.0,756,1699.894964
367075.0,798,1731.479959
283790.0,741,1760.662075
268750.0,729,1789.535022
421915.0,1153,1833.810272
466335.0,936,1871.19037
275870.0,744,1900.499299
282700.0,756,1930.171479
458435.0,974,1969.433403
415540.0,987,2007.912085
264925.0,713,2036.339092
270230.0,713,2064.46947
369135.0,1070,2106.666611
275295.0,719,2134.831002
357005.0,790,2166.491351
283080.0,734,2194.99549
396910.0,1000,2234.169818
243430.0,668,2259.427852
275015.0,731,2288.603655
534120.0,1089,2330.773751
364295.0,797,2362.291711
375730.0,812,2394.268392
287910.0,757,2424.40166
278050.0,721,2452.807941
269270.0,746,2482.358145
288590.0,749,2511.722351
368915.0,823,2544.395221
254100.0,746,2573.627455
362690.0,808,2605.316514
399190.0,780,2635.528311
445815.0,1062,2677.911232
292515.0,734,2705.987263
406550.0,1049,2748.136968
354040.0,786,2779.259851
282300.0,754,2808.380145
260265.0,723,2836.817724
275125.0,717,2864.514305
279085.0,741,2893.263242
399675.0,1012,2932.767367
257215.0,661,2959.09037
418070.0,806,2990.865734
274900.0,735,3019.783098
442205.0,869,3054.12853
454710.0,970,3091.540187
398555.0,1149,3135.95097
277405.0,769,3166.821836
277245.0,767,3196.866062
406110.0,1074,3238.710214
437350.0,864,3272.20746
285265.0,792,3303.354242
267945.0,732,3332.118871
406310.0,796,3364.10724
278035.0,772,3394.540273
355755.0,803,3426.433201
401915.0,946,3462.130177
361095.0,791,3493.371912
279195.0,745,3522.571826
436770.0,1118,3566.371898
266465.0,646,3591.839845
282770.0,754,3621.823342
275040.0,769,3651.680514
443930.0,842,3684.921984
407125.0,938,3721.541016
281975.0,725,3750.104658
358075.0,819,3782.066058
399350.0,922,3818.594102
367210.0,813,3850.272979
386025.0,1050,3891.763163
366535.0,776,3922.463796
405200.0,897,3957.540034
388410.0,905,3993.32412
426300.0,1136,4037.551055
355660.0,857,4070.441306
263975.0,729,4099.139309
276395.0,718,4128.029982
361935.0,780,4158.664474
359950.0,809,4190.836252
444805.0,868,4224.622837
354715.0,792,4255.771811
252210.0,648,4281.380824
375490.0,800,4312.388579
352275.0,976,4350.625808
265595.0,729,4379.089039
288305.0,750,4408.561806
351260.0,776,4438.912715
459890.0,975,4477.115325
484310.0,1019,4517.283569
397890.0,939,4555.0051
424950.0,1079,4596.885744
280090.0,815,4628.908704
390105.0,1018,4667.548923
385050.0,1141,4712.679994
376720.0,1104,4756.250322
420320.0,1121,4799.451979
285275.0,876,4833.737802
259605.0,631,4858.573591
280405.0,763,4888.440135
282015.0,742,4917.568636
351805.0,902,4953.175317
285370.0,762,4982.62378
423420.0,1001,5022.273057
260965.0,724,5050.235326
285890.0,738,5078.618428
383635.0,897,5113.83511
398355.0,1015,5153.650417
276335.0,750,5183.299588
362470.0,786,5214.309222
276985.0,738,5243.60064
388095.0,940,5279.692255
288295.0,732,5307.738259
422380.0,1067,5349.75669
254480.0,727,5378.292454
265165.0,758,5407.587868
404900.0,1105,5451.942149
286315.0,764,5481.218146
397120.0,991,5521.745356
410575.0,912,5557.857259
281940.0,769,5588.158246
422455.0,960,5626.5223
389085.0,777,5656.858588
403535.0,961,5694.97861
447860.0,1034,5735.307662
519790.0,1011,5775.227742
278560.0,589,5798.520725
274310.0,776,5829.306689
276915.0,745,5857.399084
269225.0,659,5883.676931
287880.0,735,5912.288559
406430.0,795,5943.375629
441165.0,1099,5986.790452
533170.0,1068,6028.970753
295140.0,738,6058.895077
403575.0,1021,6098.365136
464450.0,914,6134.901089
398255.0,1007,6174.31306
292840.0,739,6203.615761
367410.0,793,6234.652606
298925.0,738,6263.935358
399980.0,948,6301.883024
415695.0,1064,6343.856769
355840.0,793,6376.610875
354420.0,812,6410.101977
400900.0,975,6453.142277
273940.0,756,6487.669369
405695.0,996,6524.530505
261635.0,726,6559.434959
269760.0,687,6599.884069
473500.0,1123,6662.383149
285915.0,756,6698.322149
279800.0,697,6731.353605
415540.0,928,6775.796943
280465.0,760,6812.229878
461875.0,1076,6863.49807
289500.0,760,6900.029156
355505.0,952,6945.508453
293940.0,775,6982.017209
479475.0,1035,7031.322485
261035.0,663,7062.194225
423210.0,1036,7111.249491
270565.0,756,7147.272589
352650.0,979,7194.608035
270480.0,689,7227.362206
325570.0,975,7273.394349
360740.0,799,7311.264514
365525.0,783,7349.052202
444565.0,964,7395.410852
278680.0,738,7430.760981
272080.0,745,7466.827949
273625.0,759,7502.955529
275810.0,740,7538.272469
263745.0,715,7572.437198
400285.0,953,7616.927648
276975.0,750,7652.640723
418080.0,801,7691.267998
278485.0,738,7727.093434
384905.0,805,7765.617524
434640.0,957,7810.711959
267735.0,678,7841.266742
278505.0,750,7874.882787
406655.0,948,7918.518643
278535.0,732,7951.318732
367745.0,924,7992.848447
367330.0,806,8028.689094
381660.0,804,8064.526537
358460.0,989,8108.592039
281115.0,764,8142.719913
281905.0,738,8175.368552
269380.0,728,8209.307796
271195.0,743,8246.911376
464185.0,962,8297.484546
393335.0,1012,8349.653218
374950.0,820,8392.164831
405900.0,1026,8445.311194
259280.0,713,8482.189544
424950.0,962,8532.068749
445555.0,1048,8586.35538
357350.0,785,8626.96439
285675.0,777,8666.1431
275320.0,740,8704.948789
267870.0,746,8743.412544
400075.0,845,8784.405496
443015.0,888,8826.230502
281265.0,744,8862.130354
474990.0,1077,8913.404411
282890.0,762,8949.446429
264260.0,663,8981.506317
281645.0,742,9017.040569
422015.0,979,9064.402658
286430.0,749,9100.518645
391975.0,985,9146.812758
260580.0,750,9182.703781
264235.0,665,9214.716159
414520.0,1078,9265.604625
274035.0,726,9300.785182
475310.0,1046,9352.037758
291810.0,744,9387.037939
388640.0,966,9433.330458
344150.0,1014,9481.659307
281770.0,745,9516.873613
399575.0,947,9563.119738
464510.0,1096,9614.80419
386410.0,902,9657.842595
411960.0,820,9697.669669
315535.0,735,9733.394593
256900.0,703,9767.088145
392545.0,1026,9816.078958
311470.0,750,9852.662483
281920.0,767,9889.232003
399650.0,903,9932.570556
293855.0,766,9970.15011
417360.0,822,10009.779305
302535.0,764,10046.595477
363875.0,803,10083.668142
271255.0,735,10119.16413
389090.0,893,10162.88555
356215.0,781,10199.560089
466210.0,1094,10252.311837
442320.0,875,10293.939439
273710.0,769,10334.241221
341535.0,831,10375.391471
286400.0,787,10413.937441
371260.0,801,10453.450447
281030.0,763,10490.561421
367100.0,1058,10539.669022
450970.0,1036,10590.31918
381595.0,1158,10646.200034
276090.0,744,10682.623872
366585.0,791,10722.511436
355795.0,789,10761.928183
444450.0,844,10804.40642
290860.0,776,10842.09269
289515.0,761,10879.690865
419905.0,1058,10931.191607
397395.0,913,10977.124027
361505.0,814,11017.300883
430445.0,1083,11068.44693
301980.0,919,11113.493746
279280.0,742,11151.205937
823825.0,10000,11701.749535
413350.0,805,11761.666932
494230.0,863,11825.487522
284015.0,746,11881.150656
411755.0,833,11943.180787
268295.0,731,11998.654379
285695.0,754,12055.182361
346645.0,947,12126.338671
272850.0,729,12180.490641
462805.0,1001,12255.216258
425950.0,1069,12334.840703
267245.0,652,12384.505277
349550.0,814,12445.613407
468615.0,1069,12524.362776
286730.0,756,12581.576045
282160.0,743,12637.8759
249630.0,727,12693.189505
362145.0,805,12754.47216
254600.0,744,12810.983659
318585.0,915,12881.393068
