# {"t_start": 1702791838.8293183, "env_id": null} 
r,l,t
689020.0,4121,220.066933
704915.0,4831,490.412799
732780.0,4725,707.524163
726645.0,4962,926.693186
676115.0,3542,1073.347498
721295.0,5121,1277.392492
683625.0,6149,1570.020517
752130.0,3756,1724.738034
672950.0,3923,1968.978684
694570.0,4298,2247.303336
823420.0,4419,2498.373143
877640.0,4280,2747.597276
803760.0,4975,3022.33319
744980.0,4019,3222.355042
675555.0,3572,3440.087023
839260.0,5330,3767.51772
675765.0,3071,3961.982755
687370.0,3331,4165.190771
772635.0,3603,4383.899245
686370.0,2828,4562.538548
702020.0,3354,4733.780838
739470.0,3563,4903.757682
812650.0,3243,5066.38767
812655.0,3804,5251.59064
779195.0,3105,5402.841454
855695.0,3050,5553.359556
763850.0,2879,5690.915927
781345.0,2657,5821.842109
750240.0,2800,5961.149298
789865.0,2927,6103.507252
784295.0,3739,6287.647826
892495.0,3008,6431.352258
757145.0,3131,6587.375818
757850.0,2638,6715.85048
772650.0,2518,6842.298319
780940.0,2504,6965.801359
806665.0,2745,7098.232123
920375.0,2544,7223.41164
822785.0,3230,7380.027956
752600.0,2493,7501.521671
853445.0,2626,7626.654411
793525.0,2575,7750.030604
771585.0,2504,7871.824863
857475.0,2642,8000.090926
884625.0,2385,8116.300371
779175.0,4167,8316.328504
808060.0,2741,8448.135465
783970.0,2470,8567.640441
809590.0,2710,8699.910399
784215.0,2225,8806.230747
818645.0,2369,8919.992922
742690.0,2482,9041.794386
840515.0,2861,9178.385612
752580.0,2408,9294.021759
778125.0,2630,9420.455486
803210.0,2643,9545.403752
797355.0,2061,9644.375354
762065.0,2276,9755.692398
744430.0,2813,9892.968296
762225.0,2370,10008.585386
820525.0,2124,10109.660612
802875.0,2363,10225.397022
768360.0,2930,10367.287512
779060.0,2375,10479.778683
805885.0,2356,10593.040681
807775.0,2518,10715.004604
775010.0,2878,10854.626683
748490.0,2449,10973.600457
814300.0,2896,11110.551868
807700.0,2666,11239.654126
812230.0,2127,11343.546745
756465.0,2511,11463.026346
861440.0,2991,11607.760027
763805.0,2364,11721.621845
820205.0,3092,11869.108025
920985.0,2856,12007.574528
767205.0,2685,12136.843291
759905.0,2635,12262.748449
793585.0,3649,12439.432906
834650.0,2497,12661.345241
820510.0,3229,12773.685415
782660.0,2309,12852.82832
824140.0,2589,12941.584799
889035.0,3395,13059.327044
867830.0,2402,13141.875973
757975.0,2274,13221.588383
779455.0,2130,13295.955549
822455.0,2343,13377.27285
788255.0,2754,13472.641842
861020.0,2434,13557.438887
760260.0,2364,13639.581806
766775.0,2336,13720.772709
838185.0,2351,13801.591344
793065.0,2449,13886.907406
756340.0,2277,13966.550071
773755.0,2789,14063.496365
916740.0,2435,14147.841281
833805.0,3267,14260.676526
764610.0,2249,14338.697205
821735.0,2563,14427.877565
792645.0,2889,14527.261586
870175.0,2393,14610.310108
812380.0,2437,14694.591084
860890.0,2523,14781.69957
845070.0,2455,14867.295639
874335.0,2412,14951.25136
814255.0,2501,15038.329513
853035.0,2741,15133.323311
768465.0,2769,15230.381304
800310.0,2897,15330.857889
802620.0,2359,15412.215084
781450.0,2471,15498.829371
789430.0,2458,15583.481013
792080.0,2674,15675.86788
755940.0,2608,15765.615083
874075.0,2058,15837.09166
825735.0,2666,15929.087084
830595.0,2396,16012.246318
856765.0,2740,16110.03885
855570.0,2373,16193.654669
765860.0,2392,16278.943465
828650.0,3302,16394.335004
762195.0,2390,16477.355844
827160.0,2491,16564.432433
743710.0,2330,16645.630774
876700.0,2366,16727.850279
733755.0,2681,16821.492053
759340.0,2180,16897.249366
756135.0,3036,17002.000754
747080.0,2223,17078.607894
829710.0,2943,17180.62989
777145.0,3067,17287.276649
747410.0,2533,17375.106858
758075.0,2512,17463.002244
811790.0,2366,17545.636569
743385.0,2348,17627.723682
942135.0,3024,17732.157212
785930.0,2940,17834.172333
816325.0,2664,17927.23014
847595.0,2206,18004.233642
866030.0,2333,18085.357377
748460.0,2457,18170.482952
770350.0,2997,18274.128525
755435.0,2293,18354.026375
759285.0,3051,18460.486853
780680.0,2576,18549.138243
868835.0,2285,18627.225231
779375.0,2259,18705.903533
799850.0,2318,18786.702827
786150.0,2262,18865.021413
747695.0,2672,18958.08278
793560.0,2660,19050.565373
850195.0,2478,19137.360732
768830.0,2421,19221.415574
758160.0,2364,19304.183007
803740.0,2651,19395.250644
855205.0,2332,19475.779077
815870.0,2398,19559.377971
823540.0,2430,19644.201632
828605.0,2439,19729.031071
706315.0,2158,19803.313514
748175.0,2317,19883.895818
715655.0,2768,19979.883725
868045.0,2300,20059.202988
802840.0,2267,20137.48798
775725.0,2424,20220.398195
871110.0,2794,20317.751558
790675.0,1952,20385.632227
839065.0,2225,20463.31827
799360.0,2298,20543.04075
740150.0,2639,20634.777898
785535.0,2396,20718.746907
811855.0,2795,20815.052068
802685.0,2524,20902.70507
773005.0,2740,20997.987757
757370.0,2599,21087.947868
816655.0,2988,21190.768719
762055.0,2670,21285.06593
836075.0,2566,21374.3026
764000.0,2475,21461.025021
829780.0,3220,21572.776203
824230.0,2119,21646.320345
754780.0,2241,21723.024905
802020.0,2518,21809.147741
866010.0,2682,21900.617851
755180.0,2825,21997.487303
850290.0,2507,22082.78725
751695.0,2771,22178.433374
858925.0,2776,22273.549683
792835.0,2331,22354.112498
764480.0,2521,22441.510918
756475.0,2667,22533.131143
819145.0,2235,22609.478802
758055.0,2627,22700.175683
837320.0,2692,22792.547066
833545.0,2211,22868.94388
746155.0,2274,22947.471589
755725.0,2482,23032.431341
822555.0,2739,23127.101018
855710.0,2361,23207.837615
763605.0,2367,23290.03312
869900.0,3369,23405.175155
805075.0,2428,23488.660937
766005.0,2735,23582.060888
833300.0,2785,23678.062079
781870.0,2680,23770.114741
842920.0,2862,23868.328887
818705.0,2398,23951.079558
765840.0,2170,24024.824786
823570.0,3034,24129.072748
814340.0,2903,24228.416909
805720.0,2310,24308.803754
766075.0,2339,24388.77002
814900.0,3536,24509.755034
768060.0,2776,24604.914072
749645.0,2889,24703.599515
764565.0,2484,24789.34757
808715.0,3113,24896.184529
903500.0,2846,24993.255783
840585.0,2400,25077.141439
764350.0,2648,25167.664163
843930.0,3045,25271.474578
799755.0,2199,25347.069879
857905.0,2886,25445.328581
767415.0,2700,25537.249417
846405.0,2771,25632.616727
814640.0,2329,25712.978299
794245.0,2701,25805.20847
753950.0,2323,25885.388885
743675.0,2460,25970.090779
803010.0,2806,26066.184702
779735.0,2169,26140.428781
764385.0,2717,26233.467627
726750.0,2391,26315.654388
826360.0,2443,26399.722435
817830.0,2536,26487.901459
761700.0,2163,26562.332634
823505.0,2715,26656.209099
855840.0,2637,26746.252463
839300.0,2489,26832.652881
773720.0,2420,26916.380492
874710.0,2607,27005.74152
786720.0,2897,27106.364473
865455.0,3239,27217.317557
834265.0,2566,27305.238975
838065.0,2243,27382.505453
860450.0,2560,27471.035858
911460.0,2586,27559.558527
794090.0,3014,27662.708221
824440.0,2408,27745.949966
764350.0,2707,27839.365442
871815.0,2576,27928.090016
799105.0,2390,28009.541289
892775.0,3524,28131.254519
833715.0,2406,28214.525595
795750.0,2708,28307.471666
815960.0,2781,28403.500742
780200.0,2513,28488.808791
819620.0,2211,28565.148089
798540.0,2462,28650.124794
821900.0,3511,28770.572949
828810.0,2373,28852.366439
822360.0,2791,28948.025173
831590.0,2226,29024.61304
810510.0,2318,29105.262424
771125.0,3604,29228.02595
797545.0,2183,29303.071421
817565.0,2069,29374.462531
820685.0,2254,29452.501163
754320.0,2707,29546.544647
789200.0,2924,29646.673609
836450.0,2588,29735.995942
807285.0,2754,29830.243201
925310.0,2622,29921.444494
830305.0,2326,30000.771644
789325.0,2164,30075.275391
762055.0,2701,30167.450662
749645.0,2714,30260.07043
764170.0,2442,30343.898634
740640.0,2719,30438.008325
849285.0,3342,30553.223936
901540.0,2271,30630.772114
782225.0,2253,30708.16983
904930.0,3989,30845.235397
766990.0,2730,30938.93464
792675.0,2865,31037.262658
759465.0,2663,31129.11426
811070.0,2342,31208.871772
774195.0,2026,31278.735423
840200.0,2455,31363.798973
766930.0,2439,31447.704781
808285.0,2396,31530.552051
815745.0,2353,31611.605078
772835.0,2365,31692.604974
752860.0,2652,31783.619854
776405.0,2559,31871.915307
756770.0,2385,31953.825625
793770.0,2681,32045.769727
772845.0,2030,32115.263365
822330.0,2502,32201.034352
800070.0,2620,32290.649697
779335.0,2537,32378.302709
822970.0,2681,32469.579421
805845.0,2630,32559.264288
798660.0,2732,32652.589847
741880.0,2487,32737.772239
752915.0,2514,32824.348438
771900.0,2348,32905.363853
766305.0,2043,32976.155979
774330.0,2389,33059.347585
769020.0,2264,33136.769893
851425.0,2720,33229.710021
840870.0,2631,33321.011606
871240.0,2838,33418.435572
844160.0,2155,33493.644742
762405.0,2478,33584.715973
765125.0,2260,33663.724898
823850.0,2736,33758.009708
799240.0,2998,33860.694549
838730.0,2434,33944.53163
774000.0,2811,34040.886033
769110.0,2755,34135.604109
746330.0,2618,34225.086855
827760.0,2662,34316.258704
751080.0,1992,34385.246204
762340.0,2673,34476.941139
877650.0,2576,34565.399565
773980.0,2885,34664.311402
793275.0,3389,34780.121317
818440.0,2066,34851.184446
824975.0,2676,34942.971212
786290.0,2273,35021.015092
784335.0,2466,35108.538419
813105.0,2692,35202.221226
809055.0,2907,35301.530215
733225.0,2564,35389.469599
789495.0,2449,35473.719442
772065.0,2407,35556.748852
805725.0,2348,35637.250449
822195.0,2378,35720.359564
853180.0,2681,35812.199841
781765.0,2306,35891.35874
812090.0,2482,35976.280528
810480.0,3010,36079.64179
751655.0,2347,36160.434399
856180.0,2293,36239.035979
829910.0,2889,36338.04531
756800.0,2122,36410.901737
745400.0,2319,36490.244605
770645.0,2632,36580.85214
787340.0,2565,36668.984603
753590.0,2676,36761.082053
834595.0,2426,36844.578954
750400.0,2745,36937.968623
820630.0,3041,37041.989928
825775.0,2565,37130.017805
757280.0,2320,37209.430112
779890.0,2346,37290.242325
840455.0,2416,37373.282885
776675.0,2279,37451.551809
829945.0,2730,37545.025854
739535.0,2367,37626.259239
852440.0,2556,37713.498324
747280.0,2811,37808.961888
744900.0,2461,37893.812159
826000.0,2901,37993.426237
806385.0,2467,38077.72367
804705.0,2791,38172.754994
765305.0,2855,38271.101367
867900.0,2827,38367.888386
778605.0,2533,38454.892287
772375.0,2168,38529.334938
776150.0,2550,38617.596513
803620.0,2714,38711.032971
810295.0,2346,38792.497116
770250.0,2726,38886.400113
769840.0,2587,38975.733747
777365.0,2962,39078.015347
911475.0,2932,39179.595232
799040.0,2451,39264.292644
812960.0,2432,39347.628746
836270.0,2493,39433.728962
918660.0,2344,39514.049946
836715.0,2556,39602.067391
779350.0,2219,39679.430727
792600.0,2783,39775.323244
