eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
4595.705882352941,693075.8823529412,98,0.0008027997,0.026367188,4.043553,-0.005463632,4.3216524,0.052687764167785645,168,21504,1042.3720439359895,86016
4595.705882352941,693075.8823529412,99,0.00084806967,0.043945312,4.069393,-0.0047276737,4.560473,0.08011430501937866,169,21632,1047.4928200349968,86528
4595.705882352941,693075.8823529412,89,0.0009461985,0.03955078,4.0819273,-0.007963469,4.9729614,-0.0400623083114624,170,21760,1053.204613267997,87040
4595.705882352941,693075.8823529412,102,0.00094373606,0.03173828,4.072298,-0.005634263,4.4587746,0.022626101970672607,171,21888,1058.1999976289808,87552
4595.705882352941,693075.8823529412,99,0.0013238499,0.07470703,4.167809,-0.0091569815,4.7088475,0.09096348285675049,172,22016,1063.3372176609992,88064
4595.705882352941,693075.8823529412,97,0.001073167,0.053710938,4.155938,-0.0054619713,6.856323,-0.00026023387908935547,173,22144,1068.5808070130006,88576
4537.166666666667,692133.6111111111,95,0.001140249,0.038085938,4.219321,-0.009155173,4.8704495,-0.11838090419769287,174,22272,1073.9478326449753,89088
4537.166666666667,692133.6111111111,101,0.0050352593,0.23242188,4.188988,-0.004033041,4.9370904,-0.08314287662506104,175,22400,1079.0090466039837,89600
4453.9473684210525,691533.947368421,99,0.010366905,0.2763672,4.2277403,-0.00602006,3.408195,0.04968762397766113,176,22528,1084.1351546729857,90112
4453.9473684210525,691533.947368421,102,0.0013177543,0.05908203,4.227855,-0.0050655473,2.1449146,0.024124205112457275,177,22656,1089.1392851999844,90624
4453.9473684210525,691533.947368421,102,0.0027909928,0.16064453,4.2300024,-0.010237261,3.9935863,-0.05084645748138428,178,22784,1094.1483896329883,91136
4453.9473684210525,691533.947368421,100,0.0020429338,0.12548828,4.1747947,-0.010429751,1.9143625,0.006065428256988525,179,22912,1099.2475845119916,91648
4453.9473684210525,691533.947368421,104,0.0011652731,0.044433594,4.1400776,-0.0073486716,2.1853325,0.006685614585876465,180,23040,1104.1621737489768,92160
4453.9473684210525,691533.947368421,101,0.0012131906,0.057128906,4.1689343,-0.00708242,2.0496397,0.024771511554718018,181,23168,1109.194635259977,92672
4453.9473684210525,691533.947368421,90,0.0011605594,0.0625,4.222824,-0.0047689155,3.8086138,0.042266666889190674,182,23296,1114.8378107699973,93184
4453.9473684210525,691533.947368421,101,0.016115816,0.4243164,4.2420554,-0.010945356,1.8028194,0.010219216346740723,183,23424,1119.8943593819859,93696
4453.9473684210525,691533.947368421,102,0.0028987736,0.20947266,4.1131196,-0.0041658883,3.0499928,0.04346919059753418,184,23552,1124.8814423430013,94208
4453.9473684210525,691533.947368421,100,0.0008933465,0.027832031,4.1942434,-0.0044811377,5.5202217,0.02154010534286499,185,23680,1129.9963683389942,94720
4462.45,696045.5,98,0.0011521617,0.05908203,4.2130713,-0.009113952,5.688232,0.028707265853881836,186,23808,1135.1723352400004,95232
4462.45,696045.5,98,0.001522105,0.07861328,4.2557797,-0.008312062,3.6424975,0.07555317878723145,187,23936,1140.3782318189915,95744
4462.45,696045.5,100,0.004633034,0.2319336,4.248651,-0.008212699,3.1784863,0.019640862941741943,188,24064,1145.4876454299956,96256
4462.45,696045.5,101,0.0027171904,0.13671875,4.26574,-0.010153432,3.1940246,0.04136693477630615,189,24192,1150.5359907969832,96768
4462.45,696045.5,100,0.0040874043,0.20458984,4.228164,-0.009142373,3.3130875,0.024006545543670654,190,24320,1155.6503983379807,97280
